Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
sensory perception of chemical stimulus (GO:0007606)	102/328	3.581875417040236E-53	1.8278310253156323E-49	0	0	6.2195121951219505	751.0752797198076	OR8I2;OR1C1;OR2M7;OR2M5;OR2M4;OR2M3;OR1K1;OR2M2;OR2T12;OR2T11;OR5D18;OR1S2;OR1S1;OR13D1;OR5D16;OR5D14;OR8H3;OR5D13;OR5AL1;OR8H2;OR8H1;OR1B1;OR2L8;OR14C36;OR5J2;OR5AS1;OR2L5;OR4P4;OR2L2;OR5R1;OR2T6;OR2T5;OR2T4;OR2T3;OR2T2;OR13C9;OR13C8;OR2T1;OR10V1;OR2L13;OR4C11;OR4C16;OR13C3;OR4C15;OR13C2;OR13C5;OR13C4;OR9I1;OR6K6;OR6K3;OR5I1;OR6K2;OR5AR1;OR9Q2;OR10T2;OR9Q1;OR5M11;OR5M10;OR1Q1;OR2AK2;DRD2;OR10K2;OR10K1;OR5B21;OR4N2;GNAS;OR9G4;OR8U8;OR10R2;OR10AG1;OR5W2;OR6Y1;OR5AP2;OR5F1;OR13G1;OR14I1;OR6P1;OR1N2;OR1N1;OR10Z1;OR4C6;OR4A16;OR8K5;OR5M9;OR8K3;OR5M8;OR8K1;OR5M3;OR5M1;OR2T34;OR4S2;OR2T33;OR2W3;OR8J3;OR8J1;OR14A16;OR2T29;OR5L2;OR6N2;OR5L1;OR6N1;OR5C1
sensory perception of smell (GO:0007608)	77/242	4.9073864213215E-41	1.2521196454001807E-37	0	0	6.363636363636363	590.6424828802466	OR8I2;OR1C1;OR2M7;OR8U8;OR2M5;OR2M4;OR2M3;OR2M2;OR10AG1;OR2T12;OR2T11;OR5D18;OR5W2;OR6Y1;OR5AP2;OR13D1;OR5D16;OR5D14;OR8H3;OR5D13;OR5AL1;OR8H2;OR8H1;OR5F1;OR2L8;OR14C36;OR5J2;OR5AS1;OR2L5;OR14I1;OR2L2;OR6P1;OR5R1;OR2T6;OR2T5;OR2T4;OR2T3;OR2T2;OR13C9;OR13C8;OR2T1;OR10V1;OR2L13;OR13C3;OR13C2;OR13C5;OR13C4;OR8K5;OR9I1;OR5M9;OR8K3;OR5M8;OR8K1;OR5I1;OR5AR1;OR5M3;OR9Q2;OR9Q1;OR5M1;OR2T34;OR2T33;OR5M11;OR5M10;OR1Q1;OR2AK2;OR2W3;DRD2;OR8J3;OR8J1;OR14A16;OR5B21;OR2T29;OR5L2;OR5L1;OR6N1;OR9G4;OR5C1
peptide cross-linking (GO:0018149)	23/48	8.72206911879605E-18	1.483623957107208E-14	0	0	9.583333333333334	376.43980380693216	FLG;SPRR4;SPRR3;LCE1E;LCE1F;LCE2D;LCE1C;LCE1D;LCE1A;LCE3C;LCE2B;LCE1B;LCE2C;LCE3A;LCE3B;LCE2A;LCE5A;LCE4A;LELP1;SPRR2A;SPRR1A;SPRR1B;IVL
keratinocyte differentiation (GO:0030216)	24/60	2.9275304121890396E-16	3.7347969233501675E-13	0	0	8.0	286.1376182641471	CERS3;SPRR4;FLG;SPRR3;LCE1E;LCE1F;LCE1C;LCE2D;LCE1D;LCE1A;LCE2B;LCE3C;LCE1B;LCE2C;LCE3A;LCE2A;LCE3B;LCE5A;LCE4A;LELP1;SPRR2A;SPRR1A;IVL;SPRR1B
epidermal cell differentiation (GO:0009913)	25/68	7.49304343839738E-16	7.647400133228366E-13	0	0	7.352941176470589	256.0837238186936	SPRR4;FLG;SPRR3;LCE2D;LCE1A;LCE3C;LCE1B;LCE3A;LCE3B;LCE5A;LELP1;SPRR2A;CERS3;LCE1E;LCE1F;LCE1C;LCE1D;LCE2B;LCE2C;LCE2A;ERCC3;LCE4A;SPRR1A;IVL;SPRR1B
skin development (GO:0043588)	24/95	2.970195298665589E-11	2.5261511015150833E-8	0	0	5.052631578947368	122.47482096078487	CERS3;SPRR4;FLG;SPRR3;LCE1E;LCE1F;LCE1C;LCE2D;LCE1D;LCE1A;LCE2B;LCE3C;LCE1B;LCE2C;LCE3A;LCE2A;LCE3B;LCE5A;LCE4A;LELP1;SPRR2A;SPRR1A;IVL;SPRR1B
detection of chemical stimulus involved in sensory perception (GO:0050907)	25/103	2.978856184623205E-11	2.171586158590316E-8	0	0	4.854368932038835	117.65483799399216	OR6K6;OR6K3;OR6K2;OR10T2;OR1K1;OR10R2;OR4S2;OR1Q1;OR1S2;OR1S1;OR10K2;OR10K1;OR1B1;OR13G1;OR6N2;OR4P4;OR4N2;OR1N2;OR1N1;OR10Z1;OR4C11;OR4C6;OR4C16;OR4C15;OR4A16
synaptic transmission, GABAergic (GO:0051932)	5/11	1.1099920110712524E-4	0.07080361540620751	0	0	9.09090909090909	82.78170503555405	GABRB2;GABRA1;GABRA6;GABRG3;GABRG2
gamma-aminobutyric acid signaling pathway (GO:0007214)	6/19	2.3801308733937998E-4	0.13495342052142845	0	0	6.31578947368421	52.69379934937076	GABRB3;GABRB2;GABRA1;GABRA6;GABRG3;GABRG2
response to histamine (GO:0034776)	4/10	0.0010235571889073898	0.522321233499441	0	0	8.0	55.075770228787476	GABRB3;GABRB2;DRD2;GABRG2
chemical synaptic transmission, postsynaptic (GO:0099565)	7/34	0.0012556808794093803	0.5825217752387334	0	0	4.117647058823529	27.506200729916152	GLRA1;GABRA1;GABRA6;DRD2;GABRG3;GABRG2;RAB3GAP1
regulation of postsynaptic membrane potential (GO:0060078)	7/34	0.0012556808794093803	0.533978293968839	0	0	4.117647058823529	27.506200729916152	GLRA1;GABRA1;GABRA6;DRD2;GABRG3;GABRG2;RAB3GAP1
astrocyte activation (GO:0048143)	3/6	0.0022241766503380937	0.873074880513484	0	0	10.0	61.08368476639271	APP;CNTF;PSEN1
phospholipase C-activating dopamine receptor signaling pathway (GO:0060158)	4/13	0.003089430511931893	1.0	0	0	6.153846153846154	35.56780618709874	OR5T1;GNAQ;OR13F1;DRD2
cellular response to histamine (GO:0071420)	3/7	0.0037478971295969244	1.0	0	0	8.571428571428571	47.88480310052898	GABRB3;GABRB2;GABRG2
arachidonic acid secretion (GO:0050482)	3/8	0.005774732022768516	1.0	0	0	7.5	38.65697569976054	BDKRB2;NMUR2;DRD2
arachidonate transport (GO:1903963)	3/8	0.005774732022768516	1.0	0	0	7.5	38.65697569976054	BDKRB2;NMUR2;DRD2
chloride transmembrane transport (GO:1902476)	8/58	0.007909617433709982	1.0	0	0	2.758620689655172	13.350829967623373	GABRB3;GABRB2;GLRA1;GABRA1;GABRA6;SLC12A1;GABRG3;GABRG2
ionotropic glutamate receptor signaling pathway (GO:0035235)	3/9	0.008342411451160579	1.0	0	0	6.666666666666666	31.90935307720135	APP;CPEB4;CDK5R1
negative regulation of synaptic transmission, glutamatergic (GO:0051967)	3/9	0.008342411451160579	1.0	0	0	6.666666666666666	31.90935307720135	OR5T1;OR13F1;DRD2
adenylate cyclase-inhibiting dopamine receptor signaling pathway (GO:0007195)	3/10	0.011479073193892965	1.0	0	0	5.999999999999999	26.803377741534163	OR5T1;OR13F1;DRD2
negative regulation of cytosolic calcium ion concentration (GO:0051481)	3/10	0.011479073193892965	1.0	0	0	5.999999999999999	26.803377741534163	OR5T1;OR13F1;DRD2
astrocyte development (GO:0014002)	3/10	0.011479073193892965	1.0	0	0	5.999999999999999	26.803377741534163	APP;CNTF;PSEN1
negative regulation of synaptic transmission (GO:0050805)	5/28	0.011645740044549789	1.0	0	0	3.571428571428571	15.902910097331779	OR5T1;PNKD;OR13F1;DRD2;CBLN1
dopamine receptor signaling pathway (GO:0007212)	5/29	0.013506098212759996	1.0	0	0	3.4482758620689657	14.843496469201975	OR5T1;GNAQ;GNAS;OR13F1;DRD2
synaptic transmission, dopaminergic (GO:0001963)	3/11	0.015204352818016067	1.0	0	0	5.454545454545454	22.833673759197463	OR5T1;OR13F1;DRD2
icosanoid secretion (GO:0032309)	3/11	0.015204352818016067	1.0	0	0	5.454545454545454	22.833673759197463	BDKRB2;NMUR2;DRD2
inorganic anion transmembrane transport (GO:0098661)	8/65	0.015361461773367072	1.0	0	0	2.4615384615384617	10.279122186470978	GABRB3;GABRB2;GLRA1;GABRA1;GABRA6;SLC12A1;GABRG3;GABRG2
synaptic vesicle cycle (GO:0099504)	3/13	0.02446267254220388	1.0	0	0	4.615384615384615	17.125877967461363	SLC32A1;SYNDIG1;SLC18A2
negative regulation of voltage-gated calcium channel activity (GO:1901386)	3/13	0.02446267254220388	1.0	0	0	4.615384615384615	17.125877967461363	OR5T1;OR13F1;DRD2
cellular response to ammonium ion (GO:0071242)	4/23	0.025734894590821872	1.0	0	0	3.4782608695652173	12.730112841155169	GABRB3;GABRB2;CASP7;GABRG2
neuron cell-cell adhesion (GO:0007158)	3/14	0.030000982735417972	1.0	0	0	4.285714285714286	15.027964885753896	NRXN3;CNTN4;CDK5R1
chloride transport (GO:0006821)	8/74	0.031098848162824908	1.0	0	0	2.1621621621621623	7.503966480103642	GABRB3;GABRB2;GLRA1;GABRA1;GABRA6;SLC12A1;GABRG3;GABRG2
neuron projection maintenance (GO:1990535)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	APP;PSEN1
