Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of ATPase activity (GO:0043462)	8/41	8.318285004919687E-4	1.0	0	0	3.902439024390244	27.675645922368766	MYBPC3;MYL4;DNAJB1;GABARAPL2;SLN;PPIF;PFN1;LTF
negative regulation of viral genome replication (GO:0045071)	9/51	8.606134265204768E-4	1.0	0	0	3.5294117647058822	24.91011224588126	IFITM3;IFITM1;ILF3;IFITM2;VAPA;APOBEC3H;ISG15;EIF2AK4;LTF
positive regulation of protein kinase C signaling (GO:0090037)	3/7	0.0037478971295969244	1.0	0	0	8.571428571428571	47.88480310052898	MC1R;FLT4;WNT5A
Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	11/89	0.004761124931012263	1.0	0	0	2.4719101123595504	13.217974021297387	VANGL1;PSMD4;PSMA1;PSMD13;PSMC4;WNT5A;ARHGEF19;PFN1;RPS27A;AP2A2;PSMB10
regulation of establishment of planar polarity (GO:0090175)	11/90	0.005185477941175023	1.0	0	0	2.444444444444444	12.862405756168753	VANGL1;PSMD4;PSMA1;PSMD13;PSMC4;WNT5A;ARHGEF19;PFN1;RPS27A;AP2A2;PSMB10
regulation of TOR signaling (GO:0032006)	9/68	0.006550865085824026	1.0	0	0	2.6470588235294117	13.309830433811634	RPTOR;PRKAA1;GOLPH3;PDCD6;GNA12;TNFAIP8L1;TSC1;SMCR8;GAS6
extracellular matrix assembly (GO:0085029)	4/16	0.006976160030101439	1.0	0	0	5.0	24.82628326271881	FAM234B;HAS3;GAS6;LOXL1
positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)	4/16	0.006976160030101439	1.0	0	0	5.0	24.82628326271881	LSM10;RPTOR;CCND2;CDC6
positive regulation of ATPase activity (GO:0032781)	6/36	0.008276695319884123	1.0	0	0	3.333333333333333	15.981038354029879	MYBPC3;MYL4;DNAJB1;GABARAPL2;PFN1;DNAL4
response to interferon-alpha (GO:0035455)	4/17	0.008766901403579476	1.0	0	0	4.705882352941176	22.2906910717708	IFITM3;IFITM1;IFITM2;GAS6
phosphatidylethanolamine acyl-chain remodeling (GO:0036152)	5/27	0.009967540662847309	1.0	0	0	3.7037037037037033	17.06822740434755	PLA2G16;PLA2G2E;RARRES3;PLA2G2A;PLA2G6
regulation of mitochondrion organization (GO:0010821)	7/49	0.010484599803003085	1.0	0	0	2.8571428571428568	13.02242223966532	SREBF1;TMEM102;GOLPH3;LRRK2;CTSK;STAT2;ATP13A2
regulation of mitochondrial membrane permeability (GO:0046902)	4/18	0.010832993829611394	1.0	0	0	4.444444444444444	20.111816967158788	TMEM102;PPIF;THEM4;BAK1
negative regulation of lipopolysaccharide-mediated signaling pathway (GO:0031665)	3/10	0.011479073193892965	1.0	0	0	5.999999999999999	26.803377741534163	SIGIRR;CACTIN;LTF
negative regulation by host of viral process (GO:0044793)	3/10	0.011479073193892965	1.0	0	0	5.999999999999999	26.803377741534163	VAPA;EIF2AK4;LTF
regulation of tumor necrosis factor production (GO:0032680)	8/62	0.01172166235636015	1.0	0	0	2.5806451612903225	11.474365588675184	CD2;MC1R;CCL3;BPI;GAS6;CACTIN;RASGRP1;LTF
regulation of stem cell differentiation (GO:2000736)	10/89	0.013295787145549623	1.0	0	0	2.2471910112359548	9.7085574155189	PSMD4;PSMA1;KMT2A;PSMD13;PSMC4;LMO2;ESRRB;SP7;RPS27A;PSMB10
regulation of protein kinase C signaling (GO:0090036)	3/11	0.015204352818016067	1.0	0	0	5.454545454545454	22.833673759197463	MC1R;FLT4;WNT5A
regulation of autophagosome maturation (GO:1901096)	3/11	0.015204352818016067	1.0	0	0	5.454545454545454	22.833673759197463	SMCR8;ADRB2;UBQLN4
negative regulation of TOR signaling (GO:0032007)	6/41	0.01547935582050457	1.0	0	0	2.9268292682926824	12.19975031809441	PRKAA1;STK11;SZT2;PDCD6;TNFAIP8L1;TSC1
regulation of hematopoietic progenitor cell differentiation (GO:1901532)	9/78	0.01561152922012694	1.0	0	0	2.3076923076923075	9.599412888736792	PSMD4;PSMA1;KMT2A;PSMD13;PSMC4;LMO2;RPS27A;PSMB10;MIXL1
negative regulation of response to biotic stimulus (GO:0002832)	4/20	0.015846713681637082	1.0	0	0	4.0	16.579172555417852	SIGIRR;MAPKBP1;CACTIN;LTF
regulation of protein polymerization (GO:0032271)	5/31	0.017804675725432068	1.0	0	0	3.225806451612903	12.994497338628113	EPS8L2;EPS8L3;TPPP;PFN1;CAMSAP1
negative regulation of macroautophagy (GO:0016242)	4/21	0.018817877540921516	1.0	0	0	3.8095238095238093	15.135039725595712	LRRK2;TSC1;SMCR8;UBQLN4
positive regulation of ruffle assembly (GO:1900029)	3/12	0.01953037772410442	1.0	0	0	5.0	19.678920967843133	EPS8L2;EPS8L3;PFN1
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	5/32	0.020257193169988103	1.0	0	0	3.125	12.185141656980141	MC1R;BPI;CACTIN;GAS6;LTF
activation of adenylate cyclase activity (GO:0007190)	5/33	0.02292040460454417	1.0	0	0	3.0303030303030303	11.441599195115412	CAP1;GNAL;ADCY9;ADORA2B;ADRB2
negative regulation of mRNA splicing, via spliceosome (GO:0048025)	3/13	0.02446267254220388	1.0	0	0	4.615384615384615	17.125877967461363	PTBP1;SAP18;SRSF6
viral translation (GO:0019081)	3/13	0.02446267254220388	1.0	0	0	4.615384615384615	17.125877967461363	PTBP1;EIF2AK4;EIF3A
positive regulation of protein complex disassembly (GO:0043243)	3/13	0.02446267254220388	1.0	0	0	4.615384615384615	17.125877967461363	SLN;SMCR8;ADRB2
protein neddylation (GO:0045116)	3/13	0.02446267254220388	1.0	0	0	4.615384615384615	17.125877967461363	TRIM40;DCUN1D3;DCUN1D1
positive regulation of adenylate cyclase activity (GO:0045762)	5/34	0.02579993741840051	1.0	0	0	2.941176470588235	10.757009449120288	CAP1;GNAL;ADCY9;ADORA2B;ADRB2
entry into host cell (GO:0030260)	5/34	0.02579993741840051	1.0	0	0	2.941176470588235	10.757009449120288	CDH1;ZNF639;WWP2;RPS27A;GAS6
