Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
cellular response to platelet-derived growth factor stimulus (GO:0036120)	4/7	1.9255968499406884E-4	0.9826320725247333	0	0	11.428571428571427	97.77262171857551	HYAL1;MARS;MTSS1L;CORO1B
snRNA transcription from RNA polymerase III promoter (GO:0042796)	3/6	0.0022241766503380937	1.0	0	0	10.0	61.08368476639271	ELL;ICE1;SNAPC4
regulation of protein complex assembly (GO:0043254)	10/74	0.0036633441837556745	1.0	0	0	2.7027027027027026	15.160483344163175	NAPA;NAPB;CDT1;NCLN;ICE1;TRAF3IP1;VPS11;RNF4;NOP53;GFAP
phosphatidylcholine biosynthetic process (GO:0006656)	6/33	0.005343233658797252	1.0	0	0	3.6363636363636362	19.0251791098256	ACHE;PHOSPHO1;CSNK2A1;CHKA;PCTP;LPIN1
negative regulation of neuron death (GO:1901215)	10/84	0.009013255601978866	1.0	0	0	2.3809523809523805	11.212045096555894	NTF4;CHGA;MSH2;BDNF;GBA;SIX1;PARK7;FBXO7;RETREG1;TP73
thyroid gland development (GO:0030878)	3/10	0.011479073193892965	1.0	0	0	5.999999999999999	26.803377741534163	TBX1;TG;SIX1
positive regulation of transcription from RNA polymerase III promoter (GO:0045945)	3/10	0.011479073193892965	1.0	0	0	5.999999999999999	26.803377741534163	ELL;ICE1;CHD8
DNA replication-dependent nucleosome assembly (GO:0006335)	3/10	0.011479073193892965	1.0	0	0	5.999999999999999	26.803377741534163	HIST1H4A;CHAF1A;HIST1H3A
DNA replication-dependent nucleosome organization (GO:0034723)	3/10	0.011479073193892965	1.0	0	0	5.999999999999999	26.803377741534163	HIST1H4A;CHAF1A;HIST1H3A
positive regulation of oxidoreductase activity (GO:0051353)	4/19	0.01318872540853091	1.0	0	0	4.2105263157894735	18.224812421427043	EDN1;FTMT;PARK7;NOD2
regulation of stem cell differentiation (GO:2000736)	10/89	0.013295787145549623	1.0	0	0	2.2471910112359548	9.7085574155189	H1FOO;HIST1H4A;SPI1;HIST1H3A;YTHDF2;PSMD4;KMT2A;SETD1A;TCF3;TP73
regulation of hematopoietic stem cell differentiation (GO:1902036)	9/77	0.014429387177365874	1.0	0	0	2.3376623376623376	9.908154644608496	HIST1H4A;SPI1;HIST1H3A;YTHDF2;PSMD4;KMT2A;SETD1A;TCF3;TP73
regulation of hematopoietic progenitor cell differentiation (GO:1901532)	9/78	0.01561152922012694	1.0	0	0	2.3076923076923075	9.599412888736792	HIST1H4A;SPI1;HIST1H3A;YTHDF2;PSMD4;KMT2A;SETD1A;TCF3;TP73
regulation of myeloid cell differentiation (GO:0045637)	8/66	0.016738893729353742	1.0	0	0	2.4242424242424243	9.915200731072213	L3MBTL1;PURB;HIST1H4A;SPI1;HIST1H3A;KMT2A;FES;SETD1A
ribosomal subunit export from nucleus (GO:0000054)	3/12	0.01953037772410442	1.0	0	0	5.0	19.678920967843133	RPS15;ABCE1;NOP53
regulation of protein tyrosine kinase activity (GO:0061097)	5/32	0.020257193169988103	1.0	0	0	3.125	12.185141656980141	SHC1;MVP;DOK7;NCK2;GAS6
COPII-coated vesicle budding (GO:0090114)	8/69	0.02140241958132488	1.0	0	0	2.318840579710145	8.914205910255662	NAPA;VAPA;PEF1;TRAPPC10;COL7A1;KLHL12;CNIH2;FOLR1
negative regulation of response to endoplasmic reticulum stress (GO:1903573)	4/22	0.022111430851613167	1.0	0	0	3.6363636363636362	13.860583894809807	UBXN1;NCK2;TMBIM6;PARK7
embryonic skeletal system morphogenesis (GO:0048704)	4/22	0.022111430851613167	1.0	0	0	3.6363636363636362	13.860583894809807	TBX1;TFAP2A;SIX1;MEGF8
chromosome organization (GO:0051276)	7/57	0.02292540668324337	1.0	0	0	2.4561403508771926	9.273181280311968	DDB1;CDT1;HIST1H4A;HIST1H3A;MSH2;COPS2;BRCA2
regulation of viral life cycle (GO:1903900)	3/13	0.02446267254220388	1.0	0	0	4.615384615384615	17.125877967461363	TRIM62;MVB12A;SNF8
viral translation (GO:0019081)	3/13	0.02446267254220388	1.0	0	0	4.615384615384615	17.125877967461363	PTBP1;EIF3L;EIF3A
phosphatidylcholine metabolic process (GO:0046470)	8/72	0.026917281476999108	1.0	0	0	2.222222222222222	8.033303921239105	ACHE;PHOSPHO1;PLA2G2E;CSNK2A1;CHKA;PLA2G4B;PCTP;LPIN1
calcium ion transmembrane transport (GO:0070588)	9/87	0.029634337594457844	1.0	0	0	2.068965517241379	7.280320419574905	AFG3L2;ATP2A2;SPG7;ATP2C2;TRPM8;GAS6;SLC25A23;TRPM5;TRPC4AP
ncRNA transcription (GO:0098781)	3/14	0.030000982735417972	1.0	0	0	4.285714285714286	15.027964885753896	CAVIN1;MARS;SNAPC4
