Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
negative regulation of exocytosis (GO:0045920)	3/8	8.246445962934841E-4	1.0	0	0	14.792899408284024	105.03784107720146	ANXA1;IL1RAPL1;RAB7A
import across plasma membrane (GO:0098739)	3/12	0.003003496672582958	1.0	0	0	9.861932938856015	57.27789064616565	LRP2;HCN2;KCNJ3
regulation of retinoic acid receptor signaling pathway (GO:0048385)	3/13	0.003831585466216834	1.0	0	0	9.103322712790169	50.65522623213094	CYP26A1;AKR1C3;EZH2
autonomic nervous system development (GO:0048483)	3/15	0.0058704620060205355	1.0	0	0	7.889546351084813	40.535084354497634	KIF26A;NF1;SOX4
immunological synapse formation (GO:0001771)	2/6	0.008990961789049423	1.0	0	0	13.149243918474687	61.953128887568944	PRF1;CCR7
regulation of digestive system process (GO:0044058)	2/6	0.008990961789049423	1.0	0	0	13.149243918474687	61.953128887568944	OPRK1;SGK1
actomyosin structure organization (GO:0031032)	6/72	0.009819932790095522	1.0	0	0	3.2873109796186717	15.198359634533123	WDR1;TMOD4;CUL3;TCAP;F11R;MYOM3
skeletal muscle myosin thick filament assembly (GO:0030241)	2/7	0.012377246587700104	1.0	0	0	11.270780501549732	49.500089541434825	TCAP;MYOM3
positive regulation of metaphase/anaphase transition of cell cycle (GO:1902101)	2/7	0.012377246587700104	1.0	0	0	11.270780501549732	49.500089541434825	CUL3;NSMCE2
negative regulation of interleukin-8 secretion (GO:2000483)	2/7	0.012377246587700104	1.0	0	0	11.270780501549732	49.500089541434825	MAPKBP1;ANXA1
mitral valve development (GO:0003174)	2/7	0.012377246587700104	1.0	0	0	11.270780501549732	49.500089541434825	SMAD6;SOX4
establishment of protein localization to peroxisome (GO:0072663)	2/7	0.012377246587700104	1.0	0	0	11.270780501549732	49.500089541434825	PEX19;ZFAND6
positive regulation of urine volume (GO:0035810)	2/7	0.012377246587700104	1.0	0	0	11.270780501549732	49.500089541434825	NPPB;NPR3
modification by symbiont of host morphology or physiology (GO:0044003)	2/7	0.012377246587700104	1.0	0	0	11.270780501549732	49.500089541434825	RXRA;HIPK2
pericardium morphogenesis (GO:0003344)	2/7	0.012377246587700104	1.0	0	0	11.270780501549732	49.500089541434825	DLL4;LRP6
negative regulation of retinoic acid receptor signaling pathway (GO:0048387)	2/7	0.012377246587700104	1.0	0	0	11.270780501549732	49.500089541434825	CYP26A1;EZH2
folic acid transport (GO:0015884)	2/7	0.012377246587700104	1.0	0	0	11.270780501549732	49.500089541434825	LRP2;SLC19A1
positive regulation of mitotic sister chromatid separation (GO:1901970)	2/8	0.01622812628659482	1.0	0	0	9.861932938856015	40.64111786636886	CUL3;NSMCE2
peroxisomal transport (GO:0043574)	2/8	0.01622812628659482	1.0	0	0	9.861932938856015	40.64111786636886	PEX19;ZFAND6
regulation of plasma membrane bounded cell projection assembly (GO:0120032)	4/40	0.018145721860512994	1.0	0	0	3.9447731755424065	15.815859787849536	MYO10;PODXL;FSCN1;CCR7
regulation of mRNA splicing, via spliceosome (GO:0048024)	5/61	0.01908034436779639	1.0	0	0	3.2334206356904964	12.801424530339915	PTBP1;RBM4;RBFOX3;SFSWAP;STH
regulation of interleukin-8 secretion (GO:2000482)	3/23	0.01967491620390103	1.0	0	0	5.145356315924878	20.213073031652506	MAPKBP1;ANXA1;CD244
cellular response to interleukin-6 (GO:0071354)	3/23	0.01967491620390103	1.0	0	0	5.145356315924878	20.213073031652506	SBNO2;PTPN11;IL6ST
pericardium development (GO:0060039)	2/9	0.020517964717919748	1.0	0	0	8.766162612316458	34.069291684289425	DLL4;LRP6
positive regulation of mitotic metaphase/anaphase transition (GO:0045842)	2/9	0.020517964717919748	1.0	0	0	8.766162612316458	34.069291684289425	CUL3;NSMCE2
regulation of microvillus organization (GO:0032530)	2/9	0.020517964717919748	1.0	0	0	8.766162612316458	34.069291684289425	PODXL;FSCN1
response to muscle stretch (GO:0035994)	2/9	0.020517964717919748	1.0	0	0	8.766162612316458	34.069291684289425	TCAP;SLC9A1
protein localization to vacuole (GO:0072665)	2/9	0.020517964717919748	1.0	0	0	8.766162612316458	34.069291684289425	SH3BP4;C12ORF66
potassium ion import across plasma membrane (GO:1990573)	2/9	0.020517964717919748	1.0	0	0	8.766162612316458	34.069291684289425	HCN2;KCNJ3
mitral valve morphogenesis (GO:0003183)	2/9	0.020517964717919748	1.0	0	0	8.766162612316458	34.069291684289425	SMAD6;SOX4
positive regulation of vascular endothelial growth factor production (GO:0010575)	3/25	0.02462025470722458	1.0	0	0	4.733727810650887	17.534607397576966	C3;FLT4;IL6ST
dorsal/ventral axis specification (GO:0009950)	2/10	0.025222122448050964	1.0	0	0	7.889546351084813	29.033797196441224	SMAD6;LRP6
skeletal muscle thin filament assembly (GO:0030240)	2/10	0.025222122448050964	1.0	0	0	7.889546351084813	29.033797196441224	TCAP;MYOM3
positive regulation of glucose import in response to insulin stimulus (GO:2001275)	2/10	0.025222122448050964	1.0	0	0	7.889546351084813	29.033797196441224	OSBPL8;PTPN11
regulation of amyloid-beta clearance (GO:1900221)	2/10	0.025222122448050964	1.0	0	0	7.889546351084813	29.033797196441224	ROCK1;SRF
creatine metabolic process (GO:0006600)	2/10	0.025222122448050964	1.0	0	0	7.889546351084813	29.033797196441224	STAT5B;CKM
regulation of urine volume (GO:0035809)	2/10	0.025222122448050964	1.0	0	0	7.889546351084813	29.033797196441224	NPPB;NPR3
IRES-dependent viral translational initiation (GO:0075522)	2/10	0.025222122448050964	1.0	0	0	7.889546351084813	29.033797196441224	PTBP1;EIF3B
telomere maintenance via recombination (GO:0000722)	2/10	0.025222122448050964	1.0	0	0	7.889546351084813	29.033797196441224	ERCC1;NSMCE2
urate transport (GO:0015747)	2/10	0.025222122448050964	1.0	0	0	7.889546351084813	29.033797196441224	SLC22A12;SLC22A9
glycolytic process through glucose-6-phosphate (GO:0061620)	3/26	0.027320605171000753	1.0	0	0	4.551661356395084	16.386500197164082	HK3;PGM2L1;PFKP
organophosphate ester transport (GO:0015748)	3/26	0.027320605171000753	1.0	0	0	4.551661356395084	16.386500197164082	OSBPL8;SLC25A19;PITPNC1
canonical glycolysis (GO:0061621)	3/26	0.027320605171000753	1.0	0	0	4.551661356395084	16.386500197164082	HK3;PGM2L1;PFKP
glucose catabolic process to pyruvate (GO:0061718)	3/26	0.027320605171000753	1.0	0	0	4.551661356395084	16.386500197164082	HK3;PGM2L1;PFKP
negative regulation of gene expression, epigenetic (GO:0045814)	3/26	0.027320605171000753	1.0	0	0	4.551661356395084	16.386500197164082	AEBP2;JARID2;EZH2
chondroitin sulfate proteoglycan biosynthetic process (GO:0050650)	3/26	0.027320605171000753	1.0	0	0	4.551661356395084	16.386500197164082	CHST12;B3GAT3;CHSY3
cellular response to vascular endothelial growth factor stimulus (GO:0035924)	3/26	0.027320605171000753	1.0	0	0	4.551661356395084	16.386500197164082	DLL4;ANXA1;FLT4
response to ketone (GO:1901654)	3/27	0.030172170012147274	1.0	0	0	4.383081306158229	15.344445769191504	ABHD2;UBE3A;CCR7
positive regulation of endothelial cell apoptotic process (GO:2000353)	2/11	0.0303169228813995	1.0	0	0	7.172314864622557	25.074765726653908	AKR1C3;ANO6
morphogenesis of an epithelial sheet (GO:0002011)	2/11	0.0303169228813995	1.0	0	0	7.172314864622557	25.074765726653908	DLL4;LRP6
negative regulation of nucleocytoplasmic transport (GO:0046823)	2/11	0.0303169228813995	1.0	0	0	7.172314864622557	25.074765726653908	CABP1;SOX4
camera-type eye morphogenesis (GO:0048593)	2/11	0.0303169228813995	1.0	0	0	7.172314864622557	25.074765726653908	NF1;LRP6
response to nitric oxide (GO:0071731)	2/11	0.0303169228813995	1.0	0	0	7.172314864622557	25.074765726653908	DPEP1;CCR7
regulation of synaptic transmission, GABAergic (GO:0032228)	2/11	0.0303169228813995	1.0	0	0	7.172314864622557	25.074765726653908	STXBP1;CNTNAP4
spinal cord development (GO:0021510)	2/11	0.0303169228813995	1.0	0	0	7.172314864622557	25.074765726653908	NF1;SOX4
positive regulation of ion transport (GO:0043270)	4/47	0.03087118031203869	1.0	0	0	3.357253766419069	11.676300998874034	CNKSR3;ANO6;SCN1B;ADRA2A
myofibril assembly (GO:0030239)	4/48	0.03302613884263294	1.0	0	0	3.2873109796186717	11.211229273208211	WDR1;TMOD4;TCAP;MYOM3
