Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
inner mitochondrial membrane organization (GO:0007007)	8/37	4.0121632851887663E-4	1.0	0	0	4.324324324324325	33.82058293407607	AFG3L2;NDUFA13;UQCC3;ATP5D;TIMM13;ATP5I;TIMM10;ATP5L
mitotic chromosome condensation (GO:0007076)	5/15	6.100386158706929E-4	1.0	0	0	6.666666666666666	49.34658865396347	NIPBL;CDCA5;NCAPG;PHF13;NCAPD2
phosphatidylinositol acyl-chain remodeling (GO:0036149)	5/16	8.509919016251744E-4	1.0	0	0	6.25	44.18192466087702	PLA2G16;PLA2G2E;MBOAT7;PLA2G2A;PLA2G4C
low-density lipoprotein particle receptor catabolic process (GO:0032802)	4/10	0.0010235571889073898	1.0	0	0	8.0	55.075770228787476	MYLIP;AP2S1;CLTA;AP2A2
low-density lipoprotein receptor particle metabolic process (GO:0032799)	4/11	0.0015450216807226607	1.0	0	0	7.2727272727272725	47.07430789745953	MYLIP;AP2S1;CLTA;AP2A2
citrate metabolic process (GO:0006101)	3/6	0.0022241766503380937	1.0	0	0	10.0	61.08368476639271	STAT5B;ACLY;ACO1
regulation of DNA-dependent DNA replication (GO:0090329)	4/12	0.002226309736887514	1.0	0	0	6.666666666666666	40.71606593837178	BLM;GMNN;WRNIP1;BMP6
phosphatidylcholine metabolic process (GO:0046470)	10/72	0.0029903592260085224	1.0	0	0	2.7777777777777777	16.1454493231064	PLA2G16;PHOSPHO1;LIPC;PLA2G2E;RARRES3;PLA2G4C;PLA2G2A;LPCAT1;PEMT;MFSD2A
protein import into mitochondrial inner membrane (GO:0045039)	3/7	0.0037478971295969244	1.0	0	0	8.571428571428571	47.88480310052898	NDUFA13;TIMM13;TIMM10
fructose 1,6-bisphosphate metabolic process (GO:0030388)	3/7	0.0037478971295969244	1.0	0	0	8.571428571428571	47.88480310052898	PFKL;ALDOA;FBP1
regulation of developmental growth (GO:0048638)	6/31	0.0038666123029882523	1.0	0	0	3.8709677419354835	21.50468333887265	STAT5B;NIPBL;ABL1;SIX1;APOE;FGFR3
regulation of hematopoietic stem cell differentiation (GO:1902036)	10/77	0.004891903977054442	1.0	0	0	2.597402597402597	13.81863296082076	PSMB7;FOXC1;PSMD4;PSMA1;KMT2A;PSMD13;PSMC4;PSMD2;ABL1;TCF3
chromosome condensation (GO:0030261)	5/23	0.004900008289001293	1.0	0	0	4.3478260869565215	23.123992966235086	NIPBL;CDCA5;NCAPG;PHF13;NCAPD2
mitochondrial transmembrane transport (GO:1990542)	6/33	0.005343233658797252	1.0	0	0	3.6363636363636362	19.0251791098256	AFG3L2;MCUR1;NDUFA13;TIMM13;TIMM10;SLC25A23
regulation of hematopoietic progenitor cell differentiation (GO:1901532)	10/78	0.005366311413517144	1.0	0	0	2.564102564102564	13.404139728435739	PSMB7;FOXC1;PSMD4;PSMA1;KMT2A;PSMD13;PSMC4;PSMD2;ABL1;TCF3
desmosome organization (GO:0002934)	3/8	0.005774732022768516	1.0	0	0	7.5	38.65697569976054	DSP;SNAI2;PKP3
endochondral ossification (GO:0001958)	3/8	0.005774732022768516	1.0	0	0	7.5	38.65697569976054	FOXC1;INPPL1;FGFR3
embryonic organ morphogenesis (GO:0048562)	6/34	0.006219140103153981	1.0	0	0	3.5294117647058822	17.929848101892038	MESP1;ALDH1A3;NIPBL;FOXE1;SIX1;TCF21
