Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
CD40 receptor complex (GO:0035631)	3/11	0.015204352818016067	1.0	0	0	5.454545454545454	22.833673759197463	RNF31;CD40;TRAF5
membrane raft (GO:0045121)	11/119	0.03605481428683697	1.0	0	0	1.8487394957983194	6.142834230927669	NANOS1;CXADR;PPP2R1B;KCNE3;LRRK2;PDPN;MAL2;RTN4RL2;TNF;CTSD;TGFBR2
contractile fiber (GO:0043292)	4/26	0.038635239533284925	1.0	0	0	3.076923076923077	10.01104762372913	CAPN3;MYH6;CDK5R1;MYH7
ER to Golgi transport vesicle membrane (GO:0012507)	6/54	0.05175964311269336	1.0	0	0	2.222222222222222	6.580321164119916	SEC16B;SEC24B;TMED10;PEF1;HFE;HLA-DPB1
commitment complex (GO:0000243)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	U2AF2;SNRNP35
U2-type prespliceosome (GO:0071004)	3/18	0.058047017485584544	1.0	0	0	3.333333333333333	9.488339835095955	U2AF2;PRPF40B;LUC7L
myosin filament (GO:0032982)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	MYH9;MYH7
axon initial segment (GO:0043194)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	SPTBN4;NAV1
intermediate filament (GO:0005882)	5/46	0.07838227433911542	1.0	0	0	2.1739130434782608	5.535124934351927	TCHP;NARF;TLK2;KRT13;DLGAP2
PML body (GO:0016605)	6/62	0.08873881335310585	1.0	0	0	1.9354838709677418	4.687854010251747	SPTBN4;CHEK2;ZBTB16;SUMO2;SIRT1;CHFR
nuclear periphery (GO:0034399)	7/78	0.09474562652597404	1.0	0	0	1.7948717948717947	4.2297223484243345	NUP93;SPTBN4;SFPQ;NARF;AKAP8L;HNRNPU;DCAF7
npBAF complex (GO:0071564)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	SMARCD1;PHF10
kinesin complex (GO:0005871)	5/50	0.10336068197068972	1.0	0	0	2.0	4.5390612819119465	KIF5B;KIF26B;KIF13A;KIF1B;KLC1
prespliceosome (GO:0071010)	3/23	0.10506660809461679	1.0	0	0	2.6086956521739126	5.877810696891578	U2AF2;PRPF40B;LUC7L
nuclear chromosome (GO:0000228)	5/52	0.11715876376056604	1.0	0	0	1.9230769230769231	4.123510209226117	TOP2A;NIFK;H2AFY2;HNRNPU;TOP1
filopodium membrane (GO:0031527)	2/12	0.1183149351744569	1.0	0	0	3.333333333333333	7.114684225538833	PDPN;ARF6
lytic vacuole (GO:0000323)	13/183	0.12878095975717016	1.0	0	0	1.4207650273224042	2.912060104344629	ARSA;HSPA8;RAMP2;ANKRD27;ACE;ABCA5;UNC93B1;LRRK2;VPS33B;ADRB2;RAB12;TPP1;CTSD
secondary lysosome (GO:0005767)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	NCF2;LRRK2
nuclear nucleosome (GO:0000788)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	HIST3H3;TNP2
COPII vesicle coat (GO:0030127)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	SEC24B;PEF1
