Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
integral component of cytoplasmic side of endoplasmic reticulum membrane (GO:0071458)	3/6	0.0022241766503380937	0.9919827860507898	0	0	10.0	61.08368476639271	HM13;SPPL2A;SPPL3
spindle (GO:0005819)	18/186	0.005690370601029444	1.0	0	0	1.9354838709677418	10.004477227691183	CENPV;PLK1;PINX1;KATNB1;CSNK1D;RMDN2;KIF22;CCSAP;DSN1;CENPF;FAM161A;INCENP;CEP95;CALM3;FBXO5;IKBKG;MAP9;CLASP1
clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane (GO:0061202)	3/8	0.005774732022768516	0.8585101607182527	0	0	7.5	38.65697569976054	HSPA8;DNAJC5;GAD1
clathrin-sculpted gamma-aminobutyric acid transport vesicle (GO:0061200)	3/8	0.005774732022768516	0.6438826205386895	0	0	7.5	38.65697569976054	HSPA8;DNAJC5;GAD1
spindle midzone (GO:0051233)	5/30	0.01555659746473132	1.0	0	0	3.333333333333333	13.877568186921728	MAP10;CENPV;KIF18A;PLK1;MAP9
centrosome (GO:0005813)	34/461	0.015595448956942669	1.0	0	0	1.4750542299349239	6.137370446326586	MAP10;PATJ;RABGAP1;TRAF3IP1;CETN2;DCTN4;GNAI3;RPGR;HAUS7;PRKAR2A;CHEK1;NEK1;CEP95;NEK2;DISC1;IFT57;ATP6V1D;CLASP1;NDEL1;CCT4;RANBP2;CEP152;PLK1;SCLT1;CSNK1D;CCSAP;POC5;FAM161A;ALS2;CALM3;SSX2IP;CLUAP1;CCDC61;SDCCAG8
lysosomal membrane (GO:0005765)	23/291	0.02067211517694826	1.0	0	0	1.5807560137457044	6.131704490337792	STARD3;HSPA8;SEH1L;ABCA5;ANXA2;HFE;HM13;SPPL2A;GNAI3;MYO7A;AP2B1;PLD1;SPPL3;DDOST;LAMP1;GNAQ;DNAJC5;TMEM79;TMEM106B;CPNE3;HLA-DOA;RNF152;ATP6V1D
cytoplasmic vesicle (GO:0031410)	18/215	0.022805468481758524	1.0	0	0	1.6744186046511627	6.330566387869882	NRP1;RAB5B;CAV2;HFE;LRRK2;ARHGDIG;RHOBTB3;ADAM10;WASL;ARRB2;TRAK1;PLD1;MTSS1;NKD2;CALY;VGF;PDPN;SNX9
mitotic spindle (GO:0072686)	9/84	0.02424035252289281	1.0	0	0	2.142857142857143	7.970864088992445	MAP10;KIF18A;FAM161A;RMDN2;IKBKG;KIF22;CCSAP;RAE1;MAP9
Golgi-associated vesicle (GO:0005798)	7/58	0.024986400078400667	1.0	0	0	2.413793103448276	8.90550523896042	SEC23IP;LRRK2;LMAN2;ADAM10;TMED1;TEX261;YIF1B
lytic vacuole membrane (GO:0098852)	19/233	0.02513198906238287	1.0	0	0	1.630901287553648	6.007610456078812	STARD3;HSPA8;SEH1L;ABCA5;ANXA2;HM13;SPPL2A;GNAI3;MYO7A;PLD1;SPPL3;LAMP1;GNAQ;DNAJC5;TMEM79;TMEM106B;HLA-DOA;RNF152;ATP6V1D
spanning component of plasma membrane (GO:0044214)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	CDHR5;AJAP1
spindle microtubule (GO:0005876)	6/49	0.03446921959858877	1.0	0	0	2.4489795918367343	8.247400503005839	KIF18A;FAM161A;PLK1;CSNK1D;CALM3;CLASP1
kinesin complex (GO:0005871)	6/50	0.03757690396507332	1.0	0	0	2.4	7.875277616560796	KIF18A;KIF5B;KIF26B;KIF22;KLC1;NDEL1
