Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
U2-type prespliceosome (GO:0071004)	4/18	0.010832993829611394	1.0	0	0	4.444444444444444	20.111816967158788	U2AF2;PRPF40B;LUC7L;LUC7L3
catenin complex (GO:0016342)	5/28	0.011645740044549789	1.0	0	0	3.571428571428571	15.902910097331779	JUP;CDH13;CTNNB1;CDH26;CDH15
npBAF complex (GO:0071564)	3/11	0.015204352818016067	1.0	0	0	5.454545454545454	22.833673759197463	SMARCD1;PHF10;ARID1A
ER to Golgi transport vesicle membrane (GO:0012507)	7/54	0.017451462104601394	1.0	0	0	2.592592592592592	10.495675155296674	SEC16B;SEC23A;SEC24B;TMED10;PEF1;HFE;HLA-DPB1
secondary lysosome (GO:0005767)	3/13	0.02446267254220388	1.0	0	0	4.615384615384615	17.125877967461363	NCF2;LRRK2;NCF4
COPII vesicle coat (GO:0030127)	3/13	0.02446267254220388	1.0	0	0	4.615384615384615	17.125877967461363	SEC24B;SEC23A;PEF1
prespliceosome (GO:0071010)	4/23	0.025734894590821872	1.0	0	0	3.4782608695652173	12.730112841155169	U2AF2;PRPF40B;LUC7L;LUC7L3
intermediate filament (GO:0005882)	6/46	0.026159334470466495	1.0	0	0	2.6086956521739126	9.504910939429989	KRT71;NARF;FBF1;TLK2;KRT13;NES
nuclear inner membrane (GO:0005637)	4/25	0.03399335307152362	1.0	0	0	3.1999999999999997	10.821088868398542	TMEM120B;MATR3;SIRT1;LEMD2
keratin filament (GO:0045095)	3/15	0.03614002285058795	1.0	0	0	4.0	13.281417446154263	KRT71;FBF1;KRT13
L-type voltage-gated calcium channel complex (GO:1990454)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	CACNA1D;CACNA1S
shelterin complex (GO:0070187)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	TINF2;TERF2
centriole (GO:0005814)	9/95	0.04798081278095961	1.0	0	0	1.894736842105263	5.754228786415096	C10ORF90;AGBL4;NIN;CEP350;CENPJ;FBF1;CCSAP;HSPA1B;HSPA1A
BAF-type complex (GO:0090544)	3/17	0.05017800549335433	1.0	0	0	3.5294117647058822	10.56062995015536	SMARCD1;PHF10;ARID1A
aggresome (GO:0016235)	5/41	0.05234904272896249	1.0	0	0	2.4390243902439024	7.194686897103624	SFMBT2;HSPB7;URB2;HSPA1B;HSPA1A
microvillus membrane (GO:0031528)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	PDPN;CDHR5
chromatin silencing complex (GO:0005677)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	SUV39H1;SIRT1
spherical high-density lipoprotein particle (GO:0034366)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	APOC3;HPR
nuclear body (GO:0016604)	40/618	0.05750871525582182	1.0	0	0	1.2944983818770224	3.6968527805797886	C11ORF54;PLEKHH2;THRB;MINDY1;AKAP8L;TONSL;HNRNPU;DCAF7;GTF2E2;SART1;U2AF2;LARS;SNAPC3;NACC1;SH3BGRL3;LHPP;KLHDC2;ATF7IP;HEXIM2;CBX4;SMURF2;ZBTB16;SFMBT2;TINF2;RPA1;NR1D1;TERF2;SIRT1;HIPK3;CHFR;RUFY1;LSG1;SFPQ;SLTM;POLE2;LUC7L3;DOCK1;HSPA1B;SRSF8;HSPA1A
ESC/E(Z) complex (GO:0035098)	3/18	0.058047017485584544	1.0	0	0	3.333333333333333	9.488339835095955	AEBP2;H2AFY2;SIRT1
lytic vacuole (GO:0000323)	14/183	0.07543465679956957	1.0	0	0	1.530054644808743	3.954408588465317	HSPA8;USP6;ACE;ABCA5;UNC93B1;LRRK2;RNASET2;STX7;UNC13D;LARS;RAB12;TMEM106B;TPP1;ENGASE
COPII-coated ER to Golgi transport vesicle (GO:0030134)	7/75	0.08063866676431897	1.0	0	0	1.8666666666666667	4.699850414889133	SEC16B;SEC23A;SEC24B;TMED10;HFE;HLA-DPB1;YIF1B
U1 snRNP (GO:0005685)	3/21	0.08481794993785322	1.0	0	0	2.8571428571428568	7.049280242253078	PRPF40B;LUC7L;LUC7L3
euchromatin (GO:0000791)	3/21	0.08481794993785322	1.0	0	0	2.8571428571428568	7.049280242253078	CTNNB1;ANKRD2;SIRT1
multimeric ribonuclease P complex (GO:0030681)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	POP4;RPP14
spindle microtubule (GO:0005876)	5/49	0.0967823010309069	1.0	0	0	2.0408163265306123	4.765900289809773	ZW10;PLK1;HNRNPU;KLHL22;CSNK1D
nuclear replication fork (GO:0043596)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	ZRANB3;TONSL
CD40 receptor complex (GO:0035631)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	RNF31;TRAF5
beta-catenin-TCF complex (GO:1990907)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	LDB1;CTNNB1
ribonuclease P complex (GO:0030677)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	POP4;RPP14
