Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
npBAF complex (GO:0071564)	5/11	1.1099920110712524E-4	0.04950564369377786	0	0	9.09090909090909	82.78170503555405	SMARCD1;SMARCC2;PHF10;ACTL6A;ARID1A
BAF-type complex (GO:0090544)	5/17	0.001156267462541737	0.25784764414680733	0	0	5.88235294117647	39.77975392066402	SMARCD1;SMARCC2;PHF10;ACTL6A;ARID1A
SWI/SNF complex (GO:0016514)	4/15	0.005444864346461733	0.8094698328406443	0	0	5.333333333333333	27.803106327047363	SMARCD1;SMARCC2;ACTL6A;ARID1A
apical dendrite (GO:0097440)	3/8	0.005774732022768516	0.6438826205386895	0	0	7.5	38.65697569976054	GSK3A;NEURL1;PTK2B
U2-type prespliceosome (GO:0071004)	4/18	0.010832993829611394	0.9663030496013363	0	0	4.444444444444444	20.111816967158788	U2AF2;LUC7L;LUC7L3;SF3B1
COPII vesicle coat (GO:0030127)	3/13	0.02446267254220388	1.0	0	0	4.615384615384615	17.125877967461363	SEC24B;SEC23A;PEF1
prespliceosome (GO:0071010)	4/23	0.025734894590821872	1.0	0	0	3.4782608695652173	12.730112841155169	U2AF2;LUC7L;LUC7L3;SF3B1
AP-3 adaptor complex (GO:0030123)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	VPS33A;VPS33B
spanning component of plasma membrane (GO:0044214)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	NPC1L1;CDHR5
nuclear inner membrane (GO:0005637)	4/25	0.03399335307152362	1.0	0	0	3.1999999999999997	10.821088868398542	TMEM120B;PSEN2;MATR3;LEMD2
L-type voltage-gated calcium channel complex (GO:1990454)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	CACNA1D;CACNA1S
condensed chromosome (GO:0000793)	5/40	0.04785273553053826	1.0	0	0	2.5	7.599067484612446	NIFK;SUV39H1;ESRRB;RGS12;HMGB1
cytoplasmic vesicle membrane (GO:0030659)	6/54	0.05175964311269336	1.0	0	0	2.222222222222222	6.580321164119916	YWHAQ;YWHAB;AP1B1;SNX9;YWHAZ;AP1M2
microbody lumen (GO:0031907)	5/42	0.05708305474413362	1.0	0	0	2.3809523809523805	6.817257073606095	FABP1;ECI2;IDE;ACOT6;DDO
peroxisomal matrix (GO:0005782)	5/42	0.05708305474413362	1.0	0	0	2.3809523809523805	6.817257073606095	FABP1;ECI2;IDE;ACOT6;DDO
microvillus membrane (GO:0031528)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	PDPN;CDHR5
commitment complex (GO:0000243)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	U2AF2;SNRNP35
G-protein coupled receptor dimeric complex (GO:0038037)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	GABBR1;RAMP2
MHC protein complex (GO:0042611)	3/18	0.058047017485584544	1.0	0	0	3.333333333333333	9.488339835095955	HLA-DPB1;HLA-C;HLA-DOA
intermediate filament (GO:0005882)	5/46	0.07838227433911542	1.0	0	0	2.1739130434782608	5.535124934351927	NARF;TLK2;KRT76;DLGAP2;NES
