Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
coenzyme A metabolic process (GO:0015936)	5/10	6.314745222588715E-5	0.3222414487087021	0	0	10.0	96.70038054781534	ACLY;PANK2;NUDT7;PPCS;COASY
negative regulation of cytoskeleton organization (GO:0051494)	6/24	9.527020738699913E-4	1.0	0	0	5.0	34.78104161209829	PLEKHH2;FKBP4;CORO1A;SHANK3;KANK4;ARPIN
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	12/88	0.0014073237032028352	1.0	0	0	2.727272727272727	17.907451257460423	PSMD10;BAG6;DET1;VCP;HFE;LRRK2;SUMO2;DVL1;TLK2;CSNK1D;PRICKLE1;TRIB1
regulation of protein ubiquitination (GO:0031396)	13/101	0.0015555485775315802	1.0	0	0	2.5742574257425743	16.64496062645828	PSMD10;ZYG11B;DAXX;FEM1A;FEM1B;NSMCE3;LRRK2;TNFAIP3;PRICKLE1;UBE2L3;U2AF2;FBXO4;VPS28
vesicle transport along microtubule (GO:0047496)	5/19	0.001999021962037688	1.0	0	0	5.263157894736842	32.7110380895375	KIF5B;HTT;BICDL1;TRAK1;NDEL1
cytoskeleton-dependent cytokinesis (GO:0061640)	10/70	0.0024197969760402912	1.0	0	0	2.8571428571428568	17.211633247231667	SNX18;RTKN;ESPL1;INCENP;ARL3;NUSAP1;TRIM36;SPIRE1;SNX9;SEPT14
mitotic cytokinesis (GO:0000281)	9/59	0.0024888002112801134	1.0	0	0	3.0508474576271185	18.292742626236063	SNX18;RTKN;ESPL1;INCENP;ARL3;NUSAP1;TRIM36;SNX9;SEPT14
vesicle cytoskeletal trafficking (GO:0099518)	5/20	0.0025567961648583323	1.0	0	0	5.0	29.845001511853148	KIF5B;HTT;BICDL1;TRAK1;NDEL1
positive regulation of proteasomal protein catabolic process (GO:1901800)	10/73	0.003313295216509997	1.0	0	0	2.73972602739726	15.643320687998262	PSMD10;BAG6;DET1;VCP;LRRK2;SUMO2;DVL1;CSNK1D;PRICKLE1;TRIB1
coenzyme A biosynthetic process (GO:0015937)	3/7	0.0037478971295969244	1.0	0	0	8.571428571428571	47.88480310052898	PANK2;PPCS;COASY
ribonucleoside bisphosphate biosynthetic process (GO:0034030)	3/7	0.0037478971295969244	1.0	0	0	8.571428571428571	47.88480310052898	PANK2;PPCS;COASY
vascular endothelial growth factor signaling pathway (GO:0038084)	3/7	0.0037478971295969244	1.0	0	0	8.571428571428571	47.88480310052898	NRP1;FOXC1;FLT4
purine nucleoside bisphosphate biosynthetic process (GO:0034033)	3/7	0.0037478971295969244	1.0	0	0	8.571428571428571	47.88480310052898	PANK2;PPCS;COASY
cleavage furrow formation (GO:0036089)	3/7	0.0037478971295969244	1.0	0	0	8.571428571428571	47.88480310052898	SNX18;SPIRE1;SNX9
regulation of transferase activity (GO:0051338)	4/14	0.004155574183572428	1.0	0	0	5.7142857142857135	31.333169538457483	ZYG11B;FEM1A;FEM1B;SMG6
protein localization to Golgi apparatus (GO:0034067)	5/23	0.004900008289001293	1.0	0	0	4.3478260869565215	23.123992966235086	ARFRP1;GOLPH3;GBF1;VPS13D;CSNK1D
negative regulation of DNA-dependent DNA replication (GO:2000104)	4/15	0.005444864346461733	1.0	0	0	5.333333333333333	27.803106327047363	ZRANB3;PID1;GMNN;TIMELESS
regulation of cytoplasmic mRNA processing body assembly (GO:0010603)	3/8	0.005774732022768516	1.0	0	0	7.5	38.65697569976054	ATXN2;PAN3;CNOT6L
negative regulation of MAPK cascade (GO:0043409)	10/80	0.00642252643472783	1.0	0	0	2.5	12.619859282581602	PSMD10;SPRED1;DUSP10;TNIP1;CAMK2N1;WNK2;SPRY3;PTPRJ;FOXO1;DUSP7
protein methylation (GO:0006479)	7/46	0.0074319468812778225	1.0	0	0	3.0434782608695654	14.919031292853147	PRMT6;HSPA8;VCP;CARM1;EEF2KMT;METTL21A;GSPT1
positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	9/70	0.007914580760940084	1.0	0	0	2.571428571428571	12.443267712126643	PSMD10;DET1;VCP;LRRK2;SUMO2;DVL1;CSNK1D;PRICKLE1;TRIB1
regulation of organ morphogenesis (GO:2000027)	3/9	0.008342411451160579	1.0	0	0	6.666666666666666	31.90935307720135	CITED2;SIX2;AJAP1
positive regulation of cyclin-dependent protein kinase activity (GO:1904031)	5/26	0.008463012749957347	1.0	0	0	3.8461538461538463	18.354038660547634	PSMD10;CCND1;PDGFB;CDK20;CKS2
establishment of mitotic spindle localization (GO:0040001)	4/18	0.010832993829611394	1.0	0	0	4.444444444444444	20.111816967158788	ESPL1;NUSAP1;HTT;NDEL1
negative regulation of RNA splicing (GO:0033119)	4/18	0.010832993829611394	1.0	0	0	4.444444444444444	20.111816967158788	U2AF2;RBMX;PTBP2;SRSF12
regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902175)	4/18	0.010832993829611394	1.0	0	0	4.444444444444444	20.111816967158788	SFPQ;P4HB;NOL3;SOD2
regulation of smooth muscle cell migration (GO:0014910)	4/18	0.010832993829611394	1.0	0	0	4.444444444444444	20.111816967158788	NRP1;LRP1;PDGFB;TRIB1
positive regulation of mRNA splicing, via spliceosome (GO:0048026)	3/10	0.011479073193892965	1.0	0	0	5.999999999999999	26.803377741534163	THRAP3;TRA2B;RBMX
positive regulation of protein complex assembly (GO:0031334)	10/88	0.012336835069840162	1.0	0	0	2.2727272727272725	9.989013115280327	CUL4A;MED25;VCP;ERCC2;RPA1;ASAP1;SNX9;AJUBA;MPP7;EIF4G1
protein alkylation (GO:0008213)	5/29	0.013506098212759996	1.0	0	0	3.4482758620689657	14.843496469201975	HSPA8;VCP;EEF2KMT;METTL21A;GSPT1
regulation of lamellipodium morphogenesis (GO:2000392)	3/11	0.015204352818016067	1.0	0	0	5.454545454545454	22.833673759197463	PDPN;ENPP2;ARPIN
organelle disassembly (GO:1903008)	4/20	0.015846713681637082	1.0	0	0	4.0	16.579172555417852	MCTS1;KIF5B;GBF1;KLC1
mitochondrial RNA metabolic process (GO:0000959)	4/20	0.015846713681637082	1.0	0	0	4.0	16.579172555417852	PNPT1;ELAC2;TWNK;SLC25A33
regulation of ubiquitin-protein transferase activity (GO:0051438)	5/31	0.017804675725432068	1.0	0	0	3.225806451612903	12.994497338628113	ZYG11B;FEM1A;FEM1B;DCUN1D4;UBE2L3
organelle transport along microtubule (GO:0072384)	5/31	0.017804675725432068	1.0	0	0	3.225806451612903	12.994497338628113	KIF5B;HTT;BICDL1;TRAK1;NDEL1
lysosome organization (GO:0007040)	5/31	0.017804675725432068	1.0	0	0	3.225806451612903	12.994497338628113	LRRK2;ZKSCAN3;TMEM106B;CORO1A;ARSB
Golgi organization (GO:0007030)	12/121	0.01804031286660236	1.0	0	0	1.9834710743801653	7.963926786565289	RAB30;GOLPH3;ATP8B2;ATP8B1;LRRK2;ATL2;GBF1;HTT;CSNK1D;YWHAZ;GOLGA8A;TMED5
energy reserve metabolic process (GO:0006112)	4/21	0.018817877540921516	1.0	0	0	3.8095238095238093	15.135039725595712	G6PC;PID1;UGP2;MRAP2
phospholipid translocation (GO:0045332)	4/21	0.018817877540921516	1.0	0	0	3.8095238095238093	15.135039725595712	ATP8B2;ATP8B1;ATP11A;ATP9B
negative regulation of cytokine biosynthetic process (GO:0042036)	4/21	0.018817877540921516	1.0	0	0	3.8095238095238093	15.135039725595712	INHBB;KLF4;ZFPM1;ASB1
cellular response to misfolded protein (GO:0071218)	4/21	0.018817877540921516	1.0	0	0	3.8095238095238093	15.135039725595712	BAG6;VCP;RNF126;RNF185
cytoplasmic translational initiation (GO:0002183)	3/12	0.01953037772410442	1.0	0	0	5.0	19.678920967843133	MCTS1;EIF3M;EIF4G1
mitochondrion organization (GO:0007005)	15/167	0.020480451435100085	1.0	0	0	1.7964071856287425	6.984942101181325	PID1;CXADR;MIGA2;PNPT1;LRRK2;TWNK;PLD6;TRAK1;SOD2;RAB32;PIKFYVE;PITRM1;MTFR2;SLC25A33;EIF4G1
retrograde transport, endosome to Golgi (GO:0042147)	9/82	0.02105745765548775	1.0	0	0	2.195121951219512	8.474269387337754	ARFRP1;RNF126;PIKFYVE;GBF1;RHOBTB3;ZFYVE21;WASH3P;SNX8;RAB7A
