Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
G-rich strand telomeric DNA binding (GO:0098505)	4/10	0.0010235571889073898	1.0	0	0	8.0	55.075770228787476	NABP2;RPA1;RPA2;TERF2
C3HC4-type RING finger domain binding (GO:0055131)	3/6	0.0022241766503380937	1.0	0	0	10.0	61.08368476639271	HSPA8;HSPA1B;HSPA1A
single-stranded telomeric DNA binding (GO:0043047)	4/12	0.002226309736887514	0.8541608357191763	0	0	6.666666666666666	40.71606593837178	RPA1;NABP2;RPA2;TERF2
superoxide-generating NADPH oxidase activator activity (GO:0016176)	3/9	0.008342411451160579	1.0	0	0	6.666666666666666	31.90935307720135	SH3PXD2A;NCF4;PDGFB
DNA binding, bending (GO:0008301)	4/17	0.008766901403579476	1.0	0	0	4.705882352941176	22.2906910717708	TOP2A;FOXI1;HMGB3;HMGB1
intermediate filament binding (GO:0019215)	3/11	0.015204352818016067	1.0	0	0	5.454545454545454	22.833673759197463	NES;SIRT1;KRT74
mitogen-activated protein kinase binding (GO:0051019)	4/20	0.015846713681637082	1.0	0	0	4.0	16.579172555417852	ACE;DUSP10;PTPRJ;SIRT1
actinin binding (GO:0042805)	4/22	0.022111430851613167	1.0	0	0	3.6363636363636362	13.860583894809807	C10ORF90;MYOT;KCNN2;PDLIM4
phosphatidate phosphatase activity (GO:0008195)	3/13	0.02446267254220388	1.0	0	0	4.615384615384615	17.125877967461363	PLPPR2;LPIN2;LPIN3
tubulin binding (GO:0015631)	20/255	0.03157988898223901	1.0	0	0	1.5686274509803921	5.419976134284031	SUN2;SPEF1;LRRK2;PLK1;DIXDC1;STMN3;CCSAP;AGBL4;SPAST;NME8;CENPJ;KIF26B;KIF5B;TRPV4;MAP1A;TRIM36;KIF1B;S100A9;NDEL1;CDK5R1
xylosyltransferase activity (GO:0042285)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	GXYLT1;GXYLT2
alpha-tubulin binding (GO:0043014)	4/26	0.038635239533284925	1.0	0	0	3.076923076923077	10.01104762372913	SPAST;TRPV4;TRIM36;CDK5R1
annealing helicase activity (GO:0036310)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	ZRANB3;SMARCAL1
beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity (GO:0003831)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	B4GALT6;B4GALT4
protein binding involved in heterotypic cell-cell adhesion (GO:0086080)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	CXADR;JUP
inorganic anion exchanger activity (GO:0005452)	4/28	0.04895013769244342	1.0	0	0	2.8571428571428568	8.619865991683946	SLC22A12;SLC22A23;SLC22A14;SLC22A17
alpha-actinin binding (GO:0051393)	4/29	0.05462119016329882	1.0	0	0	2.758620689655172	8.020229995291032	C10ORF90;MYOT;KCNN2;PDLIM4
hyaluronic acid binding (GO:0005540)	3/18	0.058047017485584544	1.0	0	0	3.333333333333333	9.488339835095955	BCAN;VCAN;HMMR
ribonuclease P activity (GO:0004526)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	POP4;RPP14
MAP kinase phosphatase activity (GO:0033549)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	DUSP10;DUSP9
UDP-xylosyltransferase activity (GO:0035252)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	GXYLT1;GXYLT2
RAGE receptor binding (GO:0050786)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	HMGB1;S100A9
actin-dependent ATPase activity (GO:0030898)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	MYH9;MYH6
Toll-like receptor binding (GO:0035325)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	UNC93B1;S100A9
phosphatase activity (GO:0016791)	9/104	0.07615401465437574	1.0	0	0	1.7307692307692306	4.456726408876619	PTPRS;DUSP10;PLPPR2;PTPRJ;UBASH3A;DUSP16;DUSP9;LPIN2;LPIN3
damaged DNA binding (GO:0003684)	5/46	0.07838227433911542	1.0	0	0	2.1739130434782608	5.535124934351927	ERCC4;RPA3;RPA1;RPA2;HMGB1
sodium-independent organic anion transmembrane transporter activity (GO:0015347)	4/33	0.08064706826013496	1.0	0	0	2.4242424242424243	6.103449276278521	SLC22A12;SLC22A23;SLC22A14;SLC22A17
transmembrane receptor protein tyrosine kinase activity (GO:0004714)	6/61	0.08348906656118887	1.0	0	0	1.9672131147540983	4.884668055906092	NRP1;EPHA8;KIT;TYRO3;CRIM1;FGFR3
small protein activating enzyme activity (GO:0008641)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	UBA7;UBA6
galactosyltransferase activity (GO:0008378)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	B4GALT6;B4GALT4
