Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
cAMP response element binding protein binding (GO:0008140)	4/8	3.6985338803996703E-4	0.4257012496340021	0	0	10.0	79.02403879393832	CRTC2;CRTC3;CRTC1;CREM
platelet-derived growth factor binding (GO:0048407)	4/11	0.0015450216807226607	0.8891599772558912	0	0	7.2727272727272725	47.07430789745953	COL5A1;COL4A1;COL6A1;PDGFB
tubulin binding (GO:0015631)	24/255	0.002265565703956108	0.8692220417511601	0	0	1.8823529411764706	11.463399138467178	MAP10;GPAA1;ARL3;LRRK2;TBCD;STMN3;KATNB1;CCSAP;AGBL4;KIF19;MAP1LC3A;KIF18B;PSRC1;OPA1;HAUS8;IFT81;KIF26B;KIF5B;KIF4A;MAP6D1;TRIM36;EMD;CDK5RAP2;NDEL1
armadillo repeat domain binding (GO:0070016)	3/9	0.008342411451160579	1.0	0	0	6.666666666666666	31.90935307720135	CALCOCO1;AXIN1;STRN
cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538)	5/27	0.009967540662847309	1.0	0	0	3.7037037037037033	17.06822740434755	CDKN2B;CDKN2C;CCNH;CKS2;CCNYL1
cadherin binding (GO:0045296)	25/313	0.014541584802850121	1.0	0	0	1.5974440894568689	6.758375106624491	LRRC59;PDLIM1;ATIC;CAPZB;KIF5B;RPL14;SNX9;CCT8;ARGLU1;EMD;PAK2;NCK1;SH3GLB1;MKL2;HSPA8;PTPN1;TRPC4;RDX;CSNK1D;YWHAZ;SEPT2;PPP1CA;EEF1G;GPRC5A;EIF4G1
protein phosphatase 2A binding (GO:0051721)	4/20	0.015846713681637082	1.0	0	0	4.0	16.579172555417852	IGBP1;SPHK1;STRN;TP53
microtubule binding (GO:0008017)	17/195	0.018618777733022406	1.0	0	0	1.7435897435897434	6.945737341918404	MAP10;ARL3;LRRK2;KATNB1;CCSAP;KIF19;MAP1LC3A;KIF18B;PSRC1;OPA1;HAUS8;KIF26B;KIF5B;KIF4A;MAP6D1;CDK5RAP2;NDEL1
Rac GTPase binding (GO:0048365)	6/43	0.01929988711082831	1.0	0	0	2.7906976744186043	11.016714508655674	PAK1;RALBP1;DOCK7;BRK1;DVL3;PAK2
Ral GTPase binding (GO:0017160)	3/12	0.01953037772410442	1.0	0	0	5.0	19.678920967843133	RALBP1;USP33;RNF41
RNA polymerase II basal transcription factor binding (GO:0001091)	3/12	0.01953037772410442	1.0	0	0	5.0	19.678920967843133	TBP;TP53;GTF2E2
hexose transmembrane transporter activity (GO:0015149)	3/13	0.02446267254220388	1.0	0	0	4.615384615384615	17.125877967461363	SLC2A5;SLC2A6;SLC2A8
tRNA methyltransferase activity (GO:0008175)	3/13	0.02446267254220388	1.0	0	0	4.615384615384615	17.125877967461363	METTL2A;TRMT44;TARBP1
Rho GTPase binding (GO:0017048)	8/72	0.026917281476999108	1.0	0	0	2.222222222222222	8.033303921239105	RALBP1;PAK1;CDC42EP5;LRRK2;DOCK7;BRK1;DVL3;PAK2
phosphatidylinositol monophosphate phosphatase activity (GO:0052744)	3/14	0.030000982735417972	1.0	0	0	4.285714285714286	15.027964885753896	MTMR3;PTEN;MTMR7
phosphatidylinositol-3-phosphatase activity (GO:0004438)	3/14	0.030000982735417972	1.0	0	0	4.285714285714286	15.027964885753896	MTMR3;PTEN;MTMR7
cytochrome-b5 reductase activity, acting on NAD(P)H (GO:0004128)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	CYB5R4;CYB5R3
hydroxymethyl-, formyl- and related transferase activity (GO:0016742)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	MTFMT;ATIC
phosphatidylethanolamine binding (GO:0008429)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	MAP1LC3A;PLTP
N-acyltransferase activity (GO:0016410)	4/25	0.03399335307152362	1.0	0	0	3.1999999999999997	10.821088868398542	NAA50;SMARCE1;CERS6;GLYATL1
phosphatase activity (GO:0016791)	10/104	0.0352278515074907	1.0	0	0	1.9230769230769231	6.434458217753877	TIGAR;DUSP10;UBASH3B;PLPPR3;PTEN;ACP5;UBASH3A;PHPT1;SSH2;PPP1CA
frizzled binding (GO:0005109)	5/37	0.03578300819815846	1.0	0	0	2.7027027027027026	9.000762512391741	FZD1;ZNRF3;WNT7B;PTCH2;DVL3
cation:sugar symporter activity (GO:0005402)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	SLC2A6;SLC2A8
RNA cap binding (GO:0000339)	3/17	0.05017800549335433	1.0	0	0	3.5294117647058822	10.56062995015536	EIF4A1;EIF3D;SNUPN
