Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
cadherin binding (GO:0045296)	29/313	0.0010768818860818355	1.0	0	0	1.853035143769968	12.6630594971085	DDX6;SRC;ARHGAP18;BZW2;GIGYF2;EGFR;RTN4;CDH6;SDCBP;LASP1;SLK;KIF5B;RPL14;SNX9;LRRFIP1;MB21D2;MKL2;HSPA8;ANXA2;TRPC4;SWAP70;CSNK1D;YWHAZ;CD2AP;CAPZA1;CDH11;S100P;FXYD5;EIF4G1
transcriptional repressor activity, RNA polymerase II transcription factor binding (GO:0001191)	8/47	0.0021011347760256953	1.0	0	0	3.4042553191489358	20.98817944055747	CNOT7;CITED2;ZMYND8;PHF12;BHLHE41;TBX6;N4BP2L2;FBP1
aspartic endopeptidase activity, intramembrane cleaving (GO:0042500)	3/6	0.0022241766503380937	0.8533424415130487	0	0	10.0	61.08368476639271	HM13;SPPL2A;SPPL3
phosphatase activator activity (GO:0019211)	3/9	0.008342411451160579	1.0	0	0	6.666666666666666	31.90935307720135	BMP2;CALM3;PHACTR4
G-protein beta/gamma-subunit complex binding (GO:0031683)	4/17	0.008766901403579476	1.0	0	0	4.705882352941176	22.2906910717708	GNAO1;GNAQ;GNAI3;GNAS
GTPase activator activity (GO:0005096)	21/249	0.013719005595973669	1.0	0	0	1.686746987951807	7.234412521486897	RANBP2;NRP1;DOCK4;RABGAP1;RASA4B;LRRK2;ARHGAP18;AGAP3;ARHGAP23;SYDE2;ARHGAP32;ACAP2;TBC1D20;TBC1D4;LARS;CDC42EP5;GNAQ;EVI5;AGFG2;RGS6;RGS7
adenyl nucleotide binding (GO:0030554)	3/11	0.015204352818016067	1.0	0	0	5.454545454545454	22.833673759197463	GRPEL1;BAG2;SIL1
adenyl-nucleotide exchange factor activity (GO:0000774)	3/11	0.015204352818016067	1.0	0	0	5.454545454545454	22.833673759197463	GRPEL1;BAG2;SIL1
3'-5'-exoribonuclease activity (GO:0000175)	5/31	0.017804675725432068	1.0	0	0	3.225806451612903	12.994497338628113	CNOT6L;CNOT7;ERI1;ERI2;EXOSC2
phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity (GO:0052629)	3/12	0.01953037772410442	1.0	0	0	5.0	19.678920967843133	MTMR1;MTMR9;MTMR7
GTPase regulator activity (GO:0030695)	22/275	0.02058523861029496	1.0	0	0	1.5999999999999999	6.213089651780857	RANBP2;NRP1;DOCK4;RABGAP1;RASA4B;LRRK2;ARHGAP18;AGAP3;WASL;ARHGAP23;SYDE2;ARHGAP32;ACAP2;TBC1D20;TBC1D4;LARS;CDC42EP5;GNAQ;EVI5;AGFG2;RGS6;RGS7
carbohydrate kinase activity (GO:0019200)	3/13	0.02446267254220388	1.0	0	0	4.615384615384615	17.125877967461363	ADK;KHK;HK1
protein tyrosine/serine/threonine phosphatase activity (GO:0008138)	5/34	0.02579993741840051	1.0	0	0	2.941176470588235	10.757009449120288	DUSP23;DUSP10;DUSP1;DUSP19;CDKN3
phosphatidylinositol monophosphate phosphatase activity (GO:0052744)	3/14	0.030000982735417972	1.0	0	0	4.285714285714286	15.027964885753896	MTMR1;MTMR9;MTMR7
