Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Olfactory transduction	119/444	2.9780853316760745E-54	9.17250282156231E-52	0	0	5.360360360360359	660.6553791722013	OR8I2;OR1C1;OR11H4;OR2M7;OR2M5;OR6M1;OR2M4;OR2M3;OR1K1;OR2M2;OR2T12;OR2T11;OR1S2;OR5D18;OR1S1;OR11H6;OR11H7;OR13D1;OR5D16;OR5D14;OR8H3;OR5D13;OR5AL1;OR8H2;OR8H1;OR1B1;OR2L8;OR14C36;OR5J2;OR5AS1;OR11G2;OR1J4;OR2L5;OR1J2;OR1J1;OR4P4;OR2L2;OR5R1;OR2T6;OR2T5;OR2T4;OR2T3;OR2T2;OR13C9;OR13C8;OR2T1;OR10V1;OR2L13;OR4C11;OR13C3;OR4C16;OR13C2;OR4C15;OR13C5;OR13C4;OR9I1;OR6K6;OR6K3;OR5AR1;OR5I1;OR6K2;OR9Q2;OR10T2;OR9Q1;OR5M11;OR5M10;OR1Q1;OR2AK2;OR10K2;OR10K1;OR5B21;OR4N2;OR9G9;OR9G4;OR8U8;OR10R2;OR10AG1;OR5W2;OR6Y1;OR5AP2;OR5F1;OR13G1;OR14I1;OR6P1;OR1N2;OR1N1;OR10Z1;OR6X1;OR4C6;OR4A16;OR8K5;OR5M9;OR8K3;OR5M8;OR8K1;OR5M3;OR5M1;OR2T34;OR4S2;OR2T33;OR2W3;OR13F1;OR8J3;OR8J1;OR14A16;OR1L8;OR2T29;OR5L2;OR6N2;OR5L1;OR1L4;OR6N1;OR1L3;OR1L1;OR5T3;OR5T2;OR5T1;OR10X1;OR5C1
Nicotine addiction	7/40	0.0033539251705361527	0.5165044762625676	0	0	3.4999999999999996	19.941683742203896	GABRB3;GABRB2;GABRA1;SLC32A1;GABRA6;GABRG3;GABRG2
Morphine addiction	9/91	0.03805819725018905	1.0	0	0	1.9780219780219779	6.465439353425976	GABRB3;GABRB2;GABRA1;SLC32A1;GABRA6;GNAS;ADCY2;GABRG3;GABRG2
GABAergic synapse	8/89	0.0768301842575915	1.0	0	0	1.797752808988764	4.613317198840263	GABRB3;GABRB2;GABRA1;SLC32A1;GABRA6;ADCY2;GABRG3;GABRG2
Cocaine addiction	5/49	0.0967823010309069	1.0	0	0	2.0408163265306123	4.765900289809773	GNAS;PDYN;DRD2;SLC18A2;CDK5R1
Gap junction	7/88	0.1507542789330227	1.0	0	0	1.5909090909090908	3.0101655491711536	MAP3K2;TUBA3E;GNAQ;TUBB1;GNAS;ADCY2;DRD2
Salivary secretion	7/90	0.16349418407909133	1.0	0	0	1.5555555555555556	2.8170766721365488	CST2;CST1;GNAQ;GNAS;ADCY2;CST5;CST4
Serotonergic synapse	8/113	0.20436439196106676	1.0	0	0	1.415929203539823	2.248284096927963	GABRB3;APP;GABRB2;GNAQ;GNAS;HTR3A;SLC18A2;PTGS1
Primary bile acid biosynthesis	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	CYP7B1;CYP7A1
Vitamin B6 metabolism	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	PSAT1
Pyrimidine metabolism	4/57	0.31821716196314576	1.0	0	0	1.4035087719298245	1.6070473403738648	NME1-NME2;DUT;NME2;NT5C1B-RDH14
Mannose type O-glycan biosynthesis	2/23	0.32060036735466374	1.0	0	0	1.7391304347826086	1.9783650312564471	B3GAT1;FKTN
Retrograde endocannabinoid signaling	9/148	0.32185346752169186	1.0	0	0	1.2162162162162162	1.3787743461346562	GABRB3;GABRB2;GABRA1;SLC32A1;GABRA6;GNAQ;ADCY2;GABRG3;GABRG2
Hematopoietic cell lineage	6/97	0.3569285827398046	1.0	0	0	1.2371134020618557	1.2744984316239885	IL5RA;CD1E;CD1C;CD1B;MS4A1;CD1A
Inflammatory mediator regulation of TRP channels	6/100	0.38397671632870417	1.0	0	0	1.2	1.1486080353521109	GNAQ;GNAS;BDKRB2;BDKRB1;ADCY2;PLCG1
Taste transduction	5/83	0.40119924980674115	1.0	0	0	1.2048192771084336	1.1003579430959414	GABRA1;GABRA6;TAS2R1;HTR3A;TAS2R38
Endocrine and other factor-regulated calcium reabsorption	3/48	0.43306631871249	1.0	0	0	1.25	1.0460805021359667	GNAQ;BDKRB2;GNAS
Ovarian steroidogenesis	3/49	0.44640402063272916	1.0	0	0	1.2244897959183672	0.987588809585937	FSHR;GNAS;ADCY2
Asthma	2/31	0.46353362563600886	1.0	0	0	1.2903225806451613	0.9920985153401862	IL9;MS4A2
Bile secretion	4/72	0.48826565745953704	1.0	0	0	1.111111111111111	0.7965507124555724	SCTR;GNAS;ADCY2;CYP7A1
GnRH signaling pathway	5/93	0.4994819883860412	1.0	0	0	1.075268817204301	0.7464341299256831	MAP3K2;MMP2;GNAQ;GNAS;ADCY2
SNARE interactions in vesicular transport	2/34	0.5125071338352726	1.0	0	0	1.176470588235294	0.7864007628092599	STX16;STX3
Gastric acid secretion	4/75	0.520490485053102	1.0	0	0	1.0666666666666667	0.6965159162578138	KCNK10;GNAQ;GNAS;ADCY2
Regulation of lipolysis in adipocytes	3/55	0.5234350892650081	1.0	0	0	1.0909090909090908	0.706191545588209	GNAS;ADCY2;PTGS1
Thiamine metabolism	1/15	0.5368361352216328	1.0	0	0	1.3333333333333333	0.8294165061381815	TPK1
Sphingolipid signaling pathway	6/119	0.5506572107989453	1.0	0	0	1.0084033613445378	0.6016565903086142	CERS3;GNAQ;BDKRB2;PPP2R5C;MS4A2;NSMAF
Phenylalanine metabolism	1/17	0.5820286217003197	1.0	0	0	1.176470588235294	0.6367478285654856	GLYAT
Glucagon signaling pathway	5/103	0.5909417872320486	1.0	0	0	0.9708737864077669	0.5107162768822324	GNAQ;GNAS;ADCY2;PRKAB1;PCK2
Parathyroid hormone synthesis, secretion and action	5/106	0.6165249871762161	1.0	0	0	0.9433962264150944	0.4562796476411569	MAFB;CYP24A1;GNAQ;GNAS;ADCY2
