Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Fructose and mannose metabolism	6/33	0.005343233658797252	1.0	0	0	3.6363636363636362	19.0251791098256	HK3;PFKL;ENOSF1;MPI;ALDOA;FBP1
Glycerophospholipid metabolism	11/97	0.009054768158294497	1.0	0	0	2.268041237113402	10.66991787807533	PLA2G16;PTDSS2;PHOSPHO1;PLA2G2E;MBOAT7;PLA2G4C;PLA2G2A;LPCAT1;PEMT;LCLAT1;PLPP2
Chronic myeloid leukemia	9/76	0.013314614926270516	1.0	0	0	2.3684210526315788	10.228957058912112	STAT5B;SHC2;MAP2K2;CDKN2A;ABL1;E2F3;CBL;HRAS;SOS2
Bladder cancer	6/41	0.01547935582050457	1.0	0	0	2.9268292682926824	12.19975031809441	MAP2K2;CDKN2A;DAPK3;E2F3;HRAS;FGFR3
Pentose phosphate pathway	5/30	0.01555659746473132	0.9582864038274493	0	0	3.333333333333333	13.877568186921728	PFKL;RGN;TALDO1;ALDOA;FBP1
Non-small cell lung cancer	8/66	0.016738893729353742	0.8592632114401587	0	0	2.4242424242424243	9.915200731072213	STAT5B;MAP2K2;RXRA;CDKN2A;PLCG2;E2F3;HRAS;SOS2
Proteasome	6/45	0.023716628785101824	1.0	0	0	2.6666666666666665	9.97754357432181	PSMB7;PSMD4;PSMA1;PSMD13;PSMC4;PSMD2
ErbB signaling pathway	9/85	0.025953837682015105	0.9992227507575815	0	0	2.1176470588235294	7.732452267002027	STAT5B;SHC2;MAP2K2;ABL1;PLCG2;CBL;HRAS;SOS2;PAK5
Ether lipid metabolism	6/47	0.028763410125455306	0.9843478131822483	0	0	2.553191489361702	9.060385994914286	PLA2G16;PLA2G2E;PLA2G2A;PLA2G4C;LPCAT1;PLPP2
alpha-Linolenic acid metabolism	4/25	0.03399335307152362	1.0	0	0	3.1999999999999997	10.821088868398542	PLA2G16;PLA2G2E;PLA2G2A;PLA2G4C
Central carbon metabolism in cancer	7/65	0.043014194656866074	1.0	0	0	2.1538461538461537	6.776484851151335	HK3;PFKL;MAP2K2;SIRT6;HRAS;FGFR3;SIRT3
Linoleic acid metabolism	4/29	0.05462119016329882	1.0	0	0	2.758620689655172	8.020229995291032	PLA2G16;PLA2G2E;PLA2G2A;PLA2G4C
Citrate cycle (TCA cycle)	4/30	0.06063113352204076	1.0	0	0	2.6666666666666665	7.474524702251736	ACLY;ACO1;SDHA;SDHB
Glioma	7/75	0.08063866676431897	1.0	0	0	1.8666666666666667	4.699850414889133	SHC2;MAP2K2;CDKN2A;PLCG2;E2F3;HRAS;SOS2
Endocytosis	17/244	0.10550855121458673	1.0	0	0	1.3934426229508194	3.133801285092498	VPS37C;CLTA;VPS37D;CBL;AP2A2;RNF41;RAB31;CHMP1B;AP2S1;CHMP3;PIP5K1C;RAB11FIP3;HRAS;EPS15;FGFR3;RAB8A;SH3GL1
Glycolysis / Gluconeogenesis	6/68	0.12385227423087532	1.0	0	0	1.7647058823529411	3.685880753701308	HK3;ALDH1A3;PFKL;ENO1;ALDOA;FBP1
Prolactin signaling pathway	6/70	0.13686946768775143	1.0	0	0	1.7142857142857142	3.4092473107677503	STAT5B;SHC2;MAP2K2;LHB;HRAS;SOS2
Insulin signaling pathway	10/137	0.1484883934985166	1.0	0	0	1.45985401459854	2.7843043533621104	HK3;SHC2;MAP2K2;INPPL1;TRIP10;CBL;HRAS;SOS2;FBP1;RHOQ
Bacterial invasion of epithelial cells	6/74	0.1647057705275506	1.0	0	0	1.6216216216216217	2.924748009429989	SEPT6;SHC2;CLTA;SEPT1;ELMO3;CBL
Huntington disease	13/193	0.17011153929415881	1.0	0	0	1.3471502590673574	2.3862085250370297	DNAH12;NDUFA13;NDUFA11;NDUFB6;CLTA;UQCR11;SDHA;AP2A2;SDHB;NDUFS6;AP2S1;DNAI1;POLR2L
VEGF signaling pathway	5/59	0.17159602546898528	1.0	0	0	1.694915254237288	2.987478396269761	SHC2;MAP2K2;PLA2G4C;PLCG2;HRAS
Ras signaling pathway	15/232	0.18660888142951207	1.0	0	0	1.293103448275862	2.1707849943313935	SHC2;MAP2K2;PLA2G2E;FLT4;PLA2G4C;PLA2G2A;PLA2G16;GNB1;PLCG2;ABL1;HRAS;FGFR3;SOS2;PAK5;FGF22
RNA polymerase	3/31	0.20065196718317338	1.0	0	0	1.9354838709677418	3.1087420224475646	POLR3C;POLR1E;POLR2L
RNA transport	11/165	0.2040951724263157	1.0	0	0	1.3333333333333333	2.118891816571145	EIF4A2;RNU6-1;NUP210L;SUMO3;THOC1;TACC3;SAP18;THOC3;AAAS;SRRM1;EIF3B
Sphingolipid metabolism	4/47	0.20718336704116536	1.0	0	0	1.7021276595744679	2.679406036964871	ACER2;ARSA;DEGS1;PLPP2
Neomycin, kanamycin and gentamicin biosynthesis	1/5	0.22623900494711593	1.0	0	0	4.0	5.9446531780071785	HK3
Ovarian steroidogenesis	4/49	0.22855481299593203	1.0	0	0	1.6326530612244896	2.4097619846443257	PLA2G4C;LHB;CYP1A1;BMP6
Acute myeloid leukemia	5/66	0.23381942521025603	1.0	0	0	1.5151515151515151	2.201827497975576	STAT5B;MAP2K2;FCGR1A;HRAS;SOS2
Cholesterol metabolism	4/50	0.2394412597417243	1.0	0	0	1.5999999999999999	2.287115446802478	MYLIP;LIPC;VAPA;APOE
