Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Glycine, serine and threonine metabolism	3/40	0.01021888714250264	1.0	0	0	6.666666666666667	30.556783935344175	SRR;PSAT1;PIPOX
Vitamin B6 metabolism	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	PSAT1
Nucleotide excision repair	2/47	0.09802829071864233	1.0	0	0	3.7825059101654848	8.784866803477552	RFC1;RAD23A
Valine, leucine and isoleucine degradation	2/48	0.1015618473633757	1.0	0	0	3.7037037037037037	8.47069382384939	ALDH3A2;PCCA
RNA transport	4/165	0.1160328993864876	1.0	0	0	2.154882154882155	4.641360835418208	FXR2;CLNS1A;EIF3J;EIF4E2
cGMP-PKG signaling pathway	4/166	0.11791379217166718	1.0	0	0	2.14190093708166	4.57895902828955	NPPC;EDNRB;FXYD2;CALML4
Glycosaminoglycan biosynthesis	2/53	0.11972824217451218	1.0	0	0	3.3542976939203353	7.119600009863129	CSGALNACT1;HS3ST1
Legionellosis	2/55	0.12720561151334447	1.0	0	0	3.2323232323232323	6.664890548293288	HSF1;NLRC4
Lysine degradation	2/59	0.14247304383406373	1.0	0	0	3.0131826741996233	5.871495181150543	ALDH3A2;PIPOX
Nitrogen metabolism	1/17	0.17503213490632788	1.0	0	0	5.228758169934641	9.112604935320407	CA8
Renin secretion	2/69	0.18209215888130423	1.0	0	0	2.5764895330112725	4.388386093620349	CALML4;KCNJ2
Natural killer cell mediated cytotoxicity	3/131	0.18340423653269544	1.0	0	0	2.035623409669211	3.4525447724506892	SHC1;SH3BP2;GZMB
Pantothenate and CoA biosynthesis	1/19	0.19350554840432607	1.0	0	0	4.678362573099415	7.68397236490865	PANK1
Estrogen signaling pathway	3/137	0.2004967333189811	1.0	0	0	1.9464720194647203	3.1278974696674475	KRT19;SHC1;CALML4
Insulin signaling pathway	3/137	0.2004967333189811	1.0	0	0	1.9464720194647203	3.1278974696674475	SHC1;CALML4;EIF4E2
Rap1 signaling pathway	4/206	0.20268552544952784	1.0	0	0	1.7259978425026967	2.754864529550556	ANGPT1;P2RY1;CALML4;FGF10
Gastric acid secretion	2/75	0.20657083471180934	1.0	0	0	2.3703703703703707	3.738339318902448	CALML4;KCNJ2
Glioma	2/75	0.20657083471180934	1.0	0	0	2.3703703703703707	3.738339318902448	SHC1;CALML4
Other types of O-glycan biosynthesis	1/22	0.22044626701287534	1.0	0	0	4.040404040404041	6.109500205285578	OGT
Histidine metabolism	1/23	0.229225891449228	1.0	0	0	3.864734299516908	5.692936564573475	ALDH3A2
Mismatch repair	1/23	0.229225891449228	1.0	0	0	3.864734299516908	5.692936564573475	RFC1
Proximal tubule bicarbonate reclamation	1/23	0.229225891449228	1.0	0	0	3.864734299516908	5.692936564573475	FXYD2
Gastric cancer	3/149	0.23570143852399988	1.0	0	0	1.7897091722595078	2.5864686637309973	CCNE2;SHC1;FGF10
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	1/25	0.24649090448385708	1.0	0	0	3.555555555555556	4.979307323824976	PIGM
Salmonella infection	2/86	0.252179215775371	1.0	0	0	2.0671834625323	2.8477835049573454	LBP;NLRC4
Ascorbate and aldarate metabolism	1/27	0.2633708686252977	1.0	0	0	3.292181069958848	4.392401953130866	ALDH3A2
Biosynthesis of unsaturated fatty acids	1/27	0.2633708686252977	1.0	0	0	3.292181069958848	4.392401953130866	ELOVL5
Fatty acid elongation	1/27	0.2633708686252977	1.0	0	0	3.292181069958848	4.392401953130866	ELOVL5
Ras signaling pathway	4/232	0.26517348221039605	1.0	0	0	1.5325670498084292	2.034285084038472	ANGPT1;SHC1;CALML4;FGF10
Salivary secretion	2/90	0.2688614686151712	1.0	0	0	1.9753086419753088	2.594684481169626	FXYD2;CALML4
Butanoate metabolism	1/28	0.2716691366302786	1.0	0	0	3.1746031746031744	4.1370487700321235	ACSM6
Phototransduction	1/28	0.2716691366302786	1.0	0	0	3.1746031746031744	4.1370487700321235	CALML4
Glyoxylate and dicarboxylate metabolism	1/30	0.2879874992379993	1.0	0	0	2.9629629629629632	3.688409496923992	PCCA
beta-Alanine metabolism	1/31	0.2960096607667956	1.0	0	0	2.867383512544803	3.4906471325161714	ALDH3A2
Propanoate metabolism	1/32	0.3039418346204922	1.0	0	0	2.7777777777777777	3.308108137132569	PCCA
HIF-1 signaling pathway	2/100	0.310472504438317	1.0	0	0	1.777777777777778	2.0793954383345983	ANGPT1;EIF4E2
Melanogenesis	2/101	0.31461309860772974	1.0	0	0	1.7601760176017602	2.0354880589170077	EDNRB;CALML4
SNARE interactions in vesicular transport	1/34	0.31954022796821346	1.0	0	0	2.6143790849673203	2.9826721672071868	STX6
Alcoholism	3/180	0.33013980943366694	1.0	0	0	1.4814814814814816	1.6418356285803857	HIST1H2AL;SHC1;CALML4
DNA replication	1/36	0.334790585674028	1.0	0	0	2.4691358024691357	2.7018520000379564	RFC1
Parathyroid hormone synthesis, secretion and action	2/106	0.33522631270955233	1.0	0	0	1.6771488469601676	1.8330388510158613	AKAP13;MMP16
Aldosterone-regulated sodium reabsorption	1/37	0.34228767398085114	1.0	0	0	2.4024024024024024	2.57562460900617	FXYD2
Allograft rejection	1/38	0.3497006392365253	1.0	0	0	2.3391812865497075	2.4577258642282693	GZMB
Pyruvate metabolism	1/39	0.3570304212163543	1.0	0	0	2.2792022792022792	2.347428575137944	ALDH3A2
Ferroptosis	1/40	0.36427794924788065	1.0	0	0	2.2222222222222223	2.244084679782877	LPCAT3
Graft-versus-host disease	1/41	0.3714441422411145	1.0	0	0	2.1680216802168024	2.14711497775213	GZMB
Tryptophan metabolism	1/42	0.37852990898555305	1.0	0	0	2.1164021164021163	2.0560004009516213	ALDH3A2
Type I diabetes mellitus	1/43	0.3855361480755673	1.0	0	0	2.0671834625323	1.9702745654734857	GZMB
Neurotrophin signaling pathway	2/119	0.3878579467389489	1.0	0	0	1.4939309056956116	1.4149260475041963	SHC1;CALML4
Carbohydrate digestion and absorption	1/44	0.39246374821402663	1.0	0	0	2.0202020202020203	1.8895173884108778	FXYD2
Fatty acid degradation	1/44	0.39246374821402663	1.0	0	0	2.0202020202020203	1.8895173884108778	ALDH3A2
Proteasome	1/45	0.39931358810280226	1.0	0	0	1.9753086419753088	1.8133496013487223	PSMB7
Oocyte meiosis	2/125	0.41154264495585097	1.0	0	0	1.4222222222222223	1.262709520059741	CCNE2;CALML4
Endocrine and other factor-regulated calcium reabsorption	1/48	0.4194051880181974	1.0	0	0	1.8518518518518519	1.6091070194351509	FXYD2
Notch signaling pathway	1/48	0.4194051880181974	1.0	0	0	1.8518518518518519	1.6091070194351509	RBPJ
Arginine and proline metabolism	1/49	0.42595258069956626	1.0	0	0	1.8140589569160996	1.548167350240952	ALDH3A2
Relaxin signaling pathway	2/130	0.43093263295007056	1.0	0	0	1.3675213675213675	1.1511842805542605	EDNRB;SHC1
MicroRNAs in cancer	4/299	0.4347359418820454	1.0	0	0	1.1891490152359718	0.9905807058991546	MMP16;CCNE2;SHC1;MIRLET7I
Vascular smooth muscle contraction	2/132	0.43859404666041735	1.0	0	0	1.3468013468013469	1.1100081031597717	NPPC;CALML4
Mineral absorption	1/51	0.43882765490145853	1.0	0	0	1.7429193899782136	1.4355529910845588	FXYD2
Autoimmune thyroid disease	1/53	0.45141521329388623	1.0	0	0	1.6771488469601676	1.3339500422624593	GZMB
Fluid shear stress and atherosclerosis	2/139	0.46495776762837465	1.0	0	0	1.278976818545164	0.9794515745150397	NPPC;CALML4
Adrenergic signaling in cardiomyocytes	2/145	0.4869678825450392	1.0	0	0	1.2260536398467434	0.8822156109410901	FXYD2;CALML4
Breast cancer	2/147	0.49417906303682985	1.0	0	0	1.2093726379440666	0.8524351947871613	SHC1;FGF10
Glycerolipid metabolism	1/61	0.499016036013053	1.0	0	0	1.4571948998178508	1.0129210163180689	ALDH3A2
Oxytocin signaling pathway	2/153	0.5154246007161255	1.0	0	0	1.1619462599854757	0.7700964422309476	CALML4;KCNJ2
Endocytosis	3/244	0.5194498449993398	1.0	0	0	1.092896174863388	0.7158306206114127	ARFGAP3;EPN1;RAB11FIP5
Neuroactive ligand-receptor interaction	4/338	0.5293413847964185	1.0	0	0	1.051939513477975	0.669161567796204	CHRND;EDNRB;P2RY1;NTSR2
Long-term potentiation	1/67	0.531997211072526	1.0	0	0	1.3266998341625207	0.8373028616903613	CALML4
Amphetamine addiction	1/68	0.5372799259834308	1.0	0	0	1.3071895424836601	0.8120732586334664	CALML4
Epithelial cell signaling in Helicobacter pylori infection	1/68	0.5372799259834308	1.0	0	0	1.3071895424836601	0.8120732586334664	ADAM10
Glycolysis / Gluconeogenesis	1/68	0.5372799259834308	1.0	0	0	1.3071895424836601	0.8120732586334664	ALDH3A2
Cellular senescence	2/160	0.539457140064156	1.0	0	0	1.1111111111111112	0.6857688236115791	CCNE2;CALML4
Prolactin signaling pathway	1/70	0.5476679150112397	1.0	0	0	1.2698412698412698	0.7645538669562437	SHC1
Bile secretion	1/72	0.5578237078735565	1.0	0	0	1.2345679012345678	0.7206324718882705	FXYD2
p53 signaling pathway	1/72	0.5578237078735565	1.0	0	0	1.2345679012345678	0.7206324718882705	CCNE2
Melanoma	1/72	0.5578237078735565	1.0	0	0	1.2345679012345678	0.7206324718882705	FGF10
Hepatocellular carcinoma	2/168	0.5659036896869886	1.0	0	0	1.0582010582010581	0.602467063303026	SHC1;SMARCA2
PI3K-Akt signaling pathway	4/354	0.5659058919673315	1.0	0	0	1.0043942247332078	0.571829236120092	CCNE2;ANGPT1;EIF4E2;FGF10
Thyroid hormone synthesis	1/74	0.5677524720723545	1.0	0	0	1.2012012012012012	0.6799636562756105	FXYD2
Bacterial invasion of epithelial cells	1/74	0.5677524720723545	1.0	0	0	1.2012012012012012	0.6799636562756105	SHC1
Alzheimer disease	2/171	0.5755369152410769	1.0	0	0	1.0396361273554255	0.5743489624286566	ADAM10;CALML4
Chronic myeloid leukemia	1/76	0.5774592605536758	1.0	0	0	1.1695906432748537	0.6422425538834712	SHC1
Pertussis	1/76	0.5774592605536758	1.0	0	0	1.1695906432748537	0.6422425538834712	CALML4
Cardiac muscle contraction	1/78	0.5869490142898873	1.0	0	0	1.1396011396011396	0.6071992262514478	FXYD2
Tuberculosis	2/179	0.6004616662008491	1.0	0	0	0.9931719428926133	0.5065737812220262	CALML4;LBP
Taste transduction	1/83	0.6097553156114632	1.0	0	0	1.07095046854083	0.5297965453645297	P2RY1
Peroxisome	1/83	0.6097553156114632	1.0	0	0	1.07095046854083	0.5297965453645297	PIPOX
ErbB signaling pathway	1/85	0.6185227990238299	1.0	0	0	1.0457516339869282	0.502401282120907	SHC1
Insulin secretion	1/86	0.6228327200784859	1.0	0	0	1.03359173126615	0.48938222568093237	FXYD2
Calcium signaling pathway	2/188	0.6271719913455545	1.0	0	0	0.9456264775413712	0.4411673452470562	EDNRB;CALML4
Protein digestion and absorption	1/90	0.6395930070527515	1.0	0	0	0.9876543209876544	0.44140566063753456	FXYD2
Rheumatoid arthritis	1/91	0.6436658989094696	1.0	0	0	0.9768009768009769	0.43035455727412847	ANGPT1
Th1 and Th2 cell differentiation	1/92	0.6476929657823361	1.0	0	0	0.966183574879227	0.41965073734717817	RBPJ
GnRH signaling pathway	1/93	0.6516747209955105	1.0	0	0	0.9557945041816011	0.4092805120413439	CALML4
Small cell lung cancer	1/93	0.6516747209955105	1.0	0	0	0.9557945041816011	0.4092805120413439	CCNE2
NF-kappa B signaling pathway	1/95	0.6595043212286598	1.0	0	0	0.9356725146198831	0.3894893609976461	LBP
Viral carcinogenesis	2/201	0.6632862621764286	1.0	0	0	0.8844665561083471	0.3631165187331525	CCNE2;RBPJ
Epstein-Barr virus infection	2/201	0.6632862621764286	1.0	0	0	0.8844665561083471	0.3631165187331525	CCNE2;RBPJ
Circadian entrainment	1/97	0.6671586926940817	1.0	0	0	0.9163802978235968	0.37088416154311604	CALML4
Glycerophospholipid metabolism	1/97	0.6671586926940817	1.0	0	0	0.9163802978235968	0.37088416154311604	LPCAT3
Hematopoietic cell lineage	1/97	0.6671586926940817	1.0	0	0	0.9163802978235968	0.37088416154311604	CD34
Prostate cancer	1/97	0.6671586926940817	1.0	0	0	0.9163802978235968	0.37088416154311604	CCNE2
Aldosterone synthesis and secretion	1/98	0.6709213912239599	1.0	0	0	0.9070294784580498	0.3619984585500238	CALML4
Pancreatic secretion	1/98	0.6709213912239599	1.0	0	0	0.9070294784580498	0.3619984585500238	FXYD2
Phosphatidylinositol signaling system	1/99	0.674641739968018	1.0	0	0	0.8978675645342313	0.3533768660948657	CALML4
Inflammatory mediator regulation of TRP channels	1/100	0.6783202133943429	1.0	0	0	0.888888888888889	0.3450096101280004	CALML4
T cell receptor signaling pathway	1/101	0.6819572808875657	1.0	0	0	0.8800880088008801	0.33688735849970325	GRAP2
Longevity regulating pathway	1/102	0.685553406418609	1.0	0	0	0.8714596949891068	0.3290011976536395	EIF4E2
Glucagon signaling pathway	1/103	0.6891090488913106	1.0	0	0	0.8629989212513484	0.3213426099175519	CALML4
cAMP signaling pathway	2/212	0.6916112058518089	1.0	0	0	0.8385744234800838	0.309208656193727	FXYD2;CALML4
Toll-like receptor signaling pathway	1/104	0.6926246618103137	1.0	0	0	0.8547008547008548	0.31390345304885864	LBP
C-type lectin receptor signaling pathway	1/104	0.6926246618103137	1.0	0	0	0.8547008547008548	0.31390345304885864	CALML4
Insulin resistance	1/108	0.7062957182277405	1.0	0	0	0.823045267489712	0.28619034143443195	OGT
Cholinergic synapse	1/112	0.7193613089670263	1.0	0	0	0.7936507936507936	0.2614218504217226	KCNJ2
Human cytomegalovirus infection	2/225	0.7225338732887525	1.0	0	0	0.7901234567901235	0.25678299389622045	AKAP13;CALML4
Thyroid hormone signaling pathway	1/116	0.7318481347798	1.0	0	0	0.7662835249042146	0.23922011700591414	FXYD2
Thermogenesis	2/231	0.7359050219803659	1.0	0	0	0.7696007696007696	0.23600131971353147	COA1;SMARCA2
Cell cycle	1/124	0.755186482077314	1.0	0	0	0.7168458781362007	0.20128355849658897	CCNE2
Platelet activation	1/124	0.755186482077314	1.0	0	0	0.7168458781362007	0.20128355849658897	P2RY1
Dopaminergic synapse	1/131	0.7739419194254434	1.0	0	0	0.6785411365564037	0.1738818983613403	CALML4
Systemic lupus erythematosus	1/133	0.7790328649568835	1.0	0	0	0.6683375104427736	0.16688524334381774	HIST1H2AL
Apelin signaling pathway	1/137	0.7888748434827217	1.0	0	0	0.64882400648824	0.15386705432825945	CALML4
Ubiquitin mediated proteolysis	1/137	0.7888748434827217	1.0	0	0	0.64882400648824	0.15386705432825945	HERC1
