Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Type II diabetes mellitus	5/46	0.07838227433911542	1.0	0	0	2.1739130434782608	5.535124934351927	MAPK8;ABCC8;PDX1;CACNA1A;PIK3CB
Antigen processing and presentation	7/77	0.08989981224700702	1.0	0	0	1.8181818181818181	4.380108047221139	CIITA;HSP90AA1;KIR2DS1;KIR3DL1;KIR3DL2;KIR2DL3;KIR2DL4
Amino sugar and nucleotide sugar metabolism	5/48	0.0904238200779985	1.0	0	0	2.0833333333333335	5.006765728864707	CHIT1;GFPT2;PMM2;NPL;GALK1
Arachidonic acid metabolism	6/63	0.09416438282354153	1.0	0	0	1.9047619047619047	4.500406229636559	PLA2G12B;CYP4F2;CYP4F3;GPX7;PLA2G3;CYP4F8
Natural killer cell mediated cytotoxicity	10/131	0.12069941301836666	1.0	0	0	1.5267175572519083	3.228171013795023	IFNAR2;ZAP70;TYROBP;KIR2DS1;RAC2;KIR3DL1;PIK3CB;KIR3DL2;KIR2DL3;KIR2DL4
Olfactory transduction	28/444	0.12336025525017151	1.0	0	0	1.261261261261261	2.6393737117377647	OR2C3;OR10H1;OR9K2;OR1E3;OR2G2;OR51D1;OR1G1;OR1I1;OR2S2;OR10W1;OR2AG2;OR4D9;OR52B2;OR7D4;OR4D6;OR2B6;OR7A17;OR1D5;OR52I2;OR1D2;OR6C76;OR10G3;OR10Q1;OR4D11;OR2A12;OR4D10;OR6C4;OR2A14
Primary bile acid biosynthesis	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	CYP27A1;CYP46A1
Fructose and mannose metabolism	3/33	0.22710442121127872	1.0	0	0	1.8181818181818181	2.695173385335862	TIGAR;PMM2;ALDOB
SNARE interactions in vesicular transport	3/34	0.24057000906593404	1.0	0	0	1.7647058823529411	2.5142543537821203	BNIP1;STX2;VAMP3
Alanine, aspartate and glutamate metabolism	3/35	0.25416276879858296	1.0	0	0	1.7142857142857142	2.3481949631326344	GFPT2;ADSSL1;GLUL
Aldosterone-regulated sodium reabsorption	3/37	0.2816374857336128	1.0	0	0	1.6216216216216217	2.054812778279635	SCNN1G;FXYD4;PIK3CB
Primary immunodeficiency	3/37	0.2816374857336128	1.0	0	0	1.6216216216216217	2.054812778279635	ZAP70;CIITA;AICDA
Insulin resistance	7/108	0.29558593657898286	1.0	0	0	1.296296296296296	1.5799203089302307	MAPK8;PPP1R3B;GFPT2;PRKCQ;PIK3CB;FOXO1;PCK2
Other types of O-glycan biosynthesis	2/22	0.30185830293267685	1.0	0	0	1.8181818181818181	2.1778137587293127	POMT2;ST6GAL2
Th1 and Th2 cell differentiation	6/92	0.31222205200130426	1.0	0	0	1.3043478260869563	1.5183138771942595	ZAP70;NOTCH3;MAPK8;IL2RA;PRKCQ;JAK1
Proximal tubule bicarbonate reclamation	2/23	0.32060036735466374	1.0	0	0	1.7391304347826086	1.9783650312564471	SLC9A3;PCK2
Pancreatic cancer	5/75	0.32103520904984706	1.0	0	0	1.3333333333333333	1.5149393018047932	MAPK8;RAC2;PIK3CB;JAK1;GADD45G
Fat digestion and absorption	3/41	0.3371468638537048	1.0	0	0	1.4634146341463412	1.5910780182096236	PLA2G12B;NPC1L1;PLA2G3
Graft-versus-host disease	3/41	0.3371468638537048	1.0	0	0	1.4634146341463412	1.5910780182096236	KIR3DL1;KIR3DL2;KIR2DL3
Cardiac muscle contraction	5/78	0.3510237868632946	1.0	0	0	1.282051282051282	1.3421811397066412	TPM4;COX4I2;CACNA2D2;TNNI3;CACNG5
Synaptic vesicle cycle	5/78	0.3510237868632946	1.0	0	0	1.282051282051282	1.3421811397066412	CACNA1A;SLC6A11;SLC6A1;SLC1A6;STX2
alpha-Linolenic acid metabolism	2/25	0.3576694978288805	1.0	0	0	1.5999999999999999	1.645033455050064	PLA2G12B;PLA2G3
Maturity onset diabetes of the young	2/26	0.3759320092394212	1.0	0	0	1.5384615384615385	1.5051491975911149	PDX1;HNF1B
Basal cell carcinoma	4/63	0.38719146599357773	1.0	0	0	1.2698412698412698	1.204871065559935	WNT10A;SUFU;WNT9B;GADD45G
ABC transporters	3/45	0.3924009183942127	1.0	0	0	1.3333333333333333	1.2472949477860094	ABCC2;ABCB10;ABCC8
NOD-like receptor signaling pathway	10/178	0.3989542659955018	1.0	0	0	1.1235955056179774	1.032481449693242	IFNAR2;HSP90AA1;MAPK8;AIM2;ATG16L1;ERBIN;TP53BP1;SUGT1;MEFV;JAK1
Linoleic acid metabolism	2/29	0.42931633359945176	1.0	0	0	1.379310344827586	1.1662913895494167	PLA2G12B;PLA2G3
Adrenergic signaling in cardiomyocytes	8/145	0.4395232982954594	1.0	0	0	1.103448275862069	0.9071057129387737	RPS6KA5;TPM4;CACNA2D2;ADRB1;TNNI3;SCN5A;ADRA1A;CACNG5
Arginine and proline metabolism	3/49	0.44640402063272916	1.0	0	0	1.2244897959183672	0.987588809585937	GATM;DAO;ALDH18A1
