Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MHC class II protein complex (GO:0042613)	4/14	0.004155574183572428	1.0	0	0	5.7142857142857135	31.333169538457483	HLA-DMA;HLA-DMB;HLA-DQB2;HLA-DQB1
ATP-binding cassette (ABC) transporter complex (GO:0043190)	3/9	0.008342411451160579	1.0	0	0	6.666666666666666	31.90935307720135	ABCA2;ABCG8;ABCA7
Cul4-RING E3 ubiquitin ligase complex (GO:0080008)	6/37	0.00947038015667372	1.0	0	0	3.2432432432432434	15.11217155458284	DCAF15;DDB1;DCAF8;DCAF5;TRPC4AP;DCAF7
MHC protein complex (GO:0042611)	4/18	0.010832993829611394	1.0	0	0	4.444444444444444	20.111816967158788	HLA-DMA;HLA-DMB;HLA-DQB2;HLA-DQB1
MLL3/4 complex (GO:0044666)	3/11	0.015204352818016067	1.0	0	0	5.454545454545454	22.833673759197463	PAGR1;PAXIP1;UTY
alpha DNA polymerase:primase complex (GO:0005658)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	PRIM1;MCM3
histone methyltransferase complex (GO:0035097)	6/50	0.03757690396507332	1.0	0	0	2.4	7.875277616560796	PAGR1;PAXIP1;KMT2A;SETD1A;UTY;EPOP
mitochondrial respiratory chain complex I (GO:0005747)	6/52	0.044314159345011636	1.0	0	0	2.3076923076923075	7.19181006682854	NDUFA13;NDUFA6;NDUFA11;NDUFS7;NDUFB6;PARK7
ER to Golgi transport vesicle membrane (GO:0012507)	6/55	0.05575129370727072	1.0	0	0	2.1818181818181817	6.298591992871788	PEF1;KLHL12;CNIH2;FOLR1;HLA-DQB2;HLA-DQB1
elongin complex (GO:0070449)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	ELOA2;EPOP
unconventional myosin complex (GO:0016461)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	MYO1C;MYO1F
vesicle coat (GO:0030120)	4/32	0.07364989211173907	1.0	0	0	2.5	6.521081502381298	PEF1;CLTA;KLHL12;ARFGAP2
nuclear heterochromatin (GO:0005720)	3/20	0.07538936106098607	1.0	0	0	2.9999999999999996	7.755267341732064	UHRF1;HIST1H1E;SIRT6
cytoplasmic vesicle (GO:0031410)	16/216	0.07590248109214501	1.0	0	0	1.4814814814814814	3.819712453561123	ABCA2;BDNF;TESK1;DYSF;CLTA;RND2;RHOD;NTF4;TH;RAB25;HYAL1;FES;FLRT1;VPS11;DVL2;RHOQ
COPII-coated ER to Golgi transport vesicle (GO:0030134)	7/76	0.08519720761440963	1.0	0	0	1.8421052631578945	4.536712195036593	TMED9;COL7A1;KLHL12;CNIH2;FOLR1;HLA-DQB2;HLA-DQB1
CatSper complex (GO:0036128)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	CATSPER1;CATSPERE
transcriptionally active chromatin (GO:0035327)	3/22	0.09471898702745883	1.0	0	0	2.727272727272727	6.427747642616689	ELL;ICE1;EXOSC3
lipid droplet (GO:0005811)	6/65	0.10553500656937817	1.0	0	0	1.8461538461538463	4.1514693512884095	EHD1;FAF2;GIMAP2;ARID4A;METTL7A;GAPDH
chromatin (GO:0000785)	20/297	0.10922186058451613	1.0	0	0	1.3468013468013467	2.9823219490955983	L3MBTL1;NCOA1;SPI1;ELL;ICE1;FBXO18;UHRF1;CDCA5;SETD1A;PARK7;PHOX2A;INSL6;CHAF1A;TCF3;UTY;EXOSC3;JUNB;HIST1H2AC;TP73;HIST1H2AB
chromosome (GO:0005694)	8/98	0.11716919712760449	1.0	0	0	1.6326530612244896	3.500630627798508	L3MBTL1;INSL6;HIST1H4A;HIST1H3A;MSH2;CDCA5;NCAPG;CENPB
P-body (GO:0000932)	6/69	0.13028256049309653	1.0	0	0	1.7391304347826086	3.5444341652133744	PAN2;DDX6;YTHDF2;APOBEC3G;C9ORF72;PNRC2
ruffle membrane (GO:0032587)	5/54	0.13177730633611895	1.0	0	0	1.8518518518518516	3.7530404709585476	FGR;CDKL5;MTSS1L;EPS8L2;ABCA7
COPII vesicle coat (GO:0030127)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	PEF1;KLHL12
Cul4A-RING E3 ubiquitin ligase complex (GO:0031464)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	DDB1;TRPC4AP
nuclear chromatin (GO:0000790)	17/254	0.1365867624477094	1.0	0	0	1.3385826771653544	2.66484402733718	NCOA1;SPI1;UHRF1;CDCA5;SETD1A;PHOX2A;INSL6;HIST1H4A;HIST1H3A;CHAF1A;HIST1H1E;TCF3;UTY;JUNB;HIST1H2AC;HIST1H2AB;HIST1H1C
trans-Golgi network membrane (GO:0032588)	7/86	0.1385007496507468	1.0	0	0	1.627906976744186	3.2181759965349643	RAB31;VPS51;CLTA;AP1S3;HLA-DQB2;AP1M2;HLA-DQB1
condensed chromosome (GO:0000793)	4/41	0.14721479282726987	1.0	0	0	1.951219512195122	3.7382684546071134	L3MBTL1;INSL6;NCAPG;NOL6
nuclear nucleosome (GO:0000788)	2/14	0.15294200533335325	1.0	0	0	2.8571428571428568	5.364847084446157	HIST1H4A;HIST1H3A
caveola (GO:0005901)	5/57	0.15514033768438892	1.0	0	0	1.7543859649122806	3.2691669601382802	PLVAP;CAVIN1;CDH1;CAVIN3;RANGRF
aggresome (GO:0016235)	4/42	0.1567023472093967	1.0	0	0	1.9047619047619047	3.5302993347271023	FGR;ZBTB14;DVL2;EEF2
microvillus (GO:0005902)	4/43	0.16640981850387015	1.0	0	0	1.8604651162790697	3.336375343076965	AOC3;MYO1C;SYTL1;MYO7B
trans-Golgi network transport vesicle (GO:0030140)	2/15	0.17091154886530205	1.0	0	0	2.6666666666666665	4.710957638403321	TMED9;RAB8B
Cul2-RING ubiquitin ligase complex (GO:0031462)	2/15	0.17091154886530205	1.0	0	0	2.6666666666666665	4.710957638403321	ZSWIM8;ZSWIM5
Golgi-associated vesicle (GO:0005798)	5/59	0.17159602546898528	1.0	0	0	1.694915254237288	2.987478396269761	TMED9;COL7A1;KLHL12;RAB8B;ARFGAP2
nuclear chromosome, telomeric region (GO:0000784)	8/108	0.17280406327587397	1.0	0	0	1.4814814814814814	2.6008843089787628	MAJIN;DDB1;HIST1H4A;MSH2;NABP2;MCM3;SIRT6;BRCA2
secretory vesicle (GO:0099503)	2/16	0.18920318276808346	1.0	0	0	2.5	4.1623345006609895	SYTL1;SYTL5
exocytic vesicle (GO:0070382)	2/16	0.18920318276808346	1.0	0	0	2.5	4.1623345006609895	SYTL1;SYTL5
lytic vacuole membrane (GO:0098852)	15/234	0.19521888369100465	1.0	0	0	1.282051282051282	2.0944023967459837	ABCA2;SZT2;GBA;AP3D1;AP5B1;MFSD12;HLA-DMA;HLA-DMB;LAMP1;VPS11;AP1S3;ATP6V0D1;HLA-DQB2;AP1M2;HLA-DQB1
nuclear replisome (GO:0043601)	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	PRIM1;MCM3
platelet alpha granule membrane (GO:0031092)	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	CYB5R1;LY6G6F
BLOC-1 complex (GO:0031083)	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	BLOC1S4;BLOC1S3
acetylcholine-gated channel complex (GO:0005892)	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	CHRNB3;CHRNG
lysosomal membrane (GO:0005765)	18/292	0.2117649734852263	1.0	0	0	1.232876712328767	1.913767686881155	ABCA2;SZT2;TMEM179B;GBA;AP3D1;CLTA;AP5B1;MFSD12;HLA-DMA;HLA-DMB;LAMP1;VAPA;VPS11;AP1S3;ATP6V0D1;HLA-DQB2;AP1M2;HLA-DQB1
endoplasmic reticulum-Golgi intermediate compartment membrane (GO:0033116)	4/48	0.21779787247025076	1.0	0	0	1.6666666666666665	2.540313061339135	TMED9;COL7A1;CNIH2;FOLR1
AMPA glutamate receptor complex (GO:0032281)	2/18	0.22645148897005046	1.0	0	0	2.222222222222222	3.3004989638462865	CNIH2;SHISA8
nuclear chromosome part (GO:0044454)	23/393	0.2466419580286138	1.0	0	0	1.1704834605597965	1.6384632978292257	MAJIN;NCOA1;SPI1;UHRF1;CDCA5;PRIM1;SETD1A;BRCA2;PHOX2A;DDB1;INSL6;SYCE2;HIST1H4A;CHAF1A;HIST1H3A;MSH2;MCM3;NABP2;UTY;TCF3;JUNB;HIST1H2AC;HIST1H2AB
clathrin-coated endocytic vesicle (GO:0045334)	4/51	0.2504443908625444	1.0	0	0	1.5686274509803921	2.171793530456325	DVL2;CLTA;HLA-DQB2;HLA-DQB1
AP-1 adaptor complex (GO:0030121)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	SYNRG
clathrin coat (GO:0030118)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	CLTA
AP-3 adaptor complex (GO:0030123)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	AP3D1
clathrin vesicle coat (GO:0030125)	1/6	0.26493667555327055	1.0	0	0	3.333333333333333	4.427548139092615	CLTA
mitochondrial inner membrane (GO:0005743)	20/342	0.26637251620239005	1.0	0	0	1.1695906432748537	1.5472041088262827	NDUFA13;NDUFA6;NDUFA11;NDUFB6;PLA2G4B;ACAD9;UQCR11;SPG7;MRPL45;SDHB;ATP5L;COX6B1;AFG3L2;SLC25A51;AURKAIP1;SLC25A45;SLC25A23;SLC25A44;SMIM20;SLC25A22
cytosolic large ribosomal subunit (GO:0022625)	5/70	0.2718688550208947	1.0	0	0	1.4285714285714284	1.860622113738027	RPL41;RPLP1;MRTO4;RPL36;RPL35
nuclear chromosome (GO:0000228)	4/53	0.272750159994601	1.0	0	0	1.5094339622641508	1.9610551964847422	HIST1H4A;HIST1H3A;MSH2;NOL6
pigment granule (GO:0048770)	2/21	0.28302745680273733	1.0	0	0	1.9047619047619047	2.404212124839451	TMEM33;SYTL1
melanosome (GO:0042470)	2/21	0.28302745680273733	1.0	0	0	1.9047619047619047	2.404212124839451	TMEM33;SYTL1
euchromatin (GO:0000791)	2/21	0.28302745680273733	1.0	0	0	1.9047619047619047	2.404212124839451	UHRF1;HIST1H1C
large ribosomal subunit (GO:0015934)	5/73	0.30120905235381457	1.0	0	0	1.36986301369863	1.6437681222088858	RPL41;RPLP1;MRTO4;RPL36;RPL35
extrinsic component of external side of plasma membrane (GO:0031232)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	FCN1
flotillin complex (GO:0016600)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	CDH1
oxoglutarate dehydrogenase complex (GO:0045252)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	OGDH
manchette (GO:0002177)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	PPP1R42
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) (GO:0000276)	1/7	0.30170081801752857	1.0	0	0	2.8571428571428568	3.423769775600227	ATP5L
