Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
catenin complex (GO:0016342)	2/29	0.041923651019761796	1.0	0	0	6.130268199233717	19.444629258696267	CDH20;CDH18
Cul3-RING ubiquitin ligase complex (GO:0031463)	3/71	0.045958942620299446	1.0	0	0	3.755868544600939	11.568100780421169	KLHL14;KLHDC8B;KLHL31
actin-based cell projection (GO:0098858)	3/71	0.045958942620299446	1.0	0	0	3.755868544600939	11.568100780421169	WWOX;ANGPT1;NPTXR
ribonucleoprotein granule (GO:0035770)	3/81	0.06331965498297479	1.0	0	0	3.292181069958848	9.084969523517772	FXR2;HSF1;SHB
IPAF inflammasome complex (GO:0072557)	1/6	0.06563750851730309	1.0	0	0	14.814814814814815	40.34974770748754	NLRC4
NURF complex (GO:0016589)	1/7	0.07615222020410685	1.0	0	0	12.698412698412698	32.69867992886519	SMARCA1
microvillus (GO:0005902)	2/43	0.08426781346876315	1.0	0	0	4.1343669250646	10.227412077594025	WWOX;ANGPT1
perinuclear endoplasmic reticulum (GO:0097038)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	ADAM10
spectrin-associated cytoskeleton (GO:0014731)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	EPB41
COPI-coated vesicle (GO:0030137)	1/8	0.08654912752993957	1.0	0	0	11.11111111111111	27.189367532699006	ARFGAP3
dendrite (GO:0030425)	5/216	0.09743259709258438	1.0	0	0	2.05761316872428	4.791346608879634	FARP1;PNOC;P2RY1;NPTXR;SRCIN1
kinesin complex (GO:0005871)	2/51	0.11236673817112847	1.0	0	0	3.485838779956427	7.619999334417522	KIF16B;KIF14
cell cortex region (GO:0099738)	1/11	0.11704608772043043	1.0	0	0	8.080808080808081	17.33484856248056	EPB41
ISWI-type complex (GO:0031010)	1/11	0.11704608772043043	1.0	0	0	8.080808080808081	17.33484856248056	SMARCA1
npBAF complex (GO:0071564)	1/11	0.11704608772043043	1.0	0	0	8.080808080808081	17.33484856248056	SMARCA2
cortical cytoskeleton (GO:0030863)	2/53	0.11972824217451218	1.0	0	0	3.3542976939203353	7.119600009863129	AKAP13;EPB41
