Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
endolysosome (GO:0036019)	4/21	0.018817877540921516	1.0	0	0	3.8095238095238093	15.135039725595712	CTSK;AP2S1;PCSK9;HRG
nuclear transcription factor complex (GO:0044798)	8/72	0.026917281476999108	1.0	0	0	2.222222222222222	8.033303921239105	NR5A1;THRB;NR5A2;TFDP1;MAX;NFYB;TCF3;PBX1
recycling endosome membrane (GO:0055038)	6/48	0.0315323243147388	1.0	0	0	2.5	8.641855226449724	EHD1;EHD2;HFE;RAB12;RAB11FIP3;RAB8B
BLOC-1 complex (GO:0031083)	3/17	0.05017800549335433	1.0	0	0	3.5294117647058822	10.56062995015536	SNAP47;DTNBP1;KXD1
Cdc73/Paf1 complex (GO:0016593)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	PAF1;WDR61
striated muscle thin filament (GO:0005865)	3/19	0.06645795649124922	1.0	0	0	3.157894736842105	8.561639256247336	MYBPC3;MYBPC1;TMOD4
nuclear periphery (GO:0034399)	7/79	0.0997335943841466	1.0	0	0	1.7721518987341771	4.085257956571327	CLIC4;BLM;ALOX5;AKAP8;ATF7;MAPT;IPO5
npBAF complex (GO:0071564)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	SMARCA2;SMARCA4
lipid droplet (GO:0005811)	6/65	0.10553500656937817	1.0	0	0	1.8461538461538463	4.1514693512884095	EHD1;PLIN3;ABHD5;LDAH;SETSIP;PLIN5
smooth endoplasmic reticulum (GO:0005790)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	RYR1;HYOU1
DNA-directed RNA polymerase I complex (GO:0005736)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	POLR2E;POLR2L
mitochondrial inner membrane presequence translocase complex (GO:0005744)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	GRPEL2;TIMM17A
clathrin coat of endocytic vesicle (GO:0030128)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	HIP1R;AP2S1
AP-2 adaptor complex (GO:0030122)	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	HIP1R;AP2S1
contractile fiber (GO:0043292)	3/27	0.15038161447469178	1.0	0	0	2.222222222222222	4.210175820273459	MYBPC1;TMOD4;SMTNL1
myofibril (GO:0030016)	3/28	0.16255339603696525	1.0	0	0	2.142857142857143	3.893033014692501	MYBPC3;MYBPC1;TMOD4
SWI/SNF complex (GO:0016514)	2/15	0.17091154886530205	1.0	0	0	2.6666666666666665	4.710957638403321	SMARCA2;SMARCA4
endolysosome membrane (GO:0036020)	2/15	0.17091154886530205	1.0	0	0	2.6666666666666665	4.710957638403321	AP2S1;PCSK9
focal adhesion (GO:0005925)	22/357	0.1833682276970804	1.0	0	0	1.2324929971988796	2.0906273076814887	FZD1;CAP1;GIT2;TLE2;MAP2K2;FLT1;PARVA;ENAH;SLC9A3R2;HCK;LIMA1;CSRP1;BSG;RPLP2;HYOU1;CD59;CSPG4;PIP5K1C;PFN1;MPZL1;BCAR1;EPHA2
peroxisome (GO:0005777)	7/93	0.18346339954975327	1.0	0	0	1.5053763440860215	2.552727015512764	PLA2G16;SZT2;AKAP11;PMVK;PEX11G;PEX14;SYT7
microbody (GO:0042579)	7/93	0.18346339954975327	1.0	0	0	1.5053763440860215	2.552727015512764	PLA2G16;SZT2;AKAP11;PMVK;PEX11G;PEX14;SYT7
multivesicular body (GO:0005771)	3/30	0.1877155615267818	1.0	0	0	2.0	3.345654864900365	ATP13A2;SFTPA1;PGA5
DNA-directed RNA polymerase complex (GO:0000428)	2/16	0.18920318276808346	1.0	0	0	2.5	4.1623345006609895	POLR2E;POLR2L
CHD-type complex (GO:0090545)	2/16	0.18920318276808346	1.0	0	0	2.5	4.1623345006609895	APLP2;MTA2
NuRD complex (GO:0016581)	2/16	0.18920318276808346	1.0	0	0	2.5	4.1623345006609895	APLP2;MTA2
tertiary granule (GO:0070820)	11/165	0.2040951724263157	1.0	0	0	1.3333333333333333	2.118891816571145	PTPRB;TMEM63A;CR1;CANT1;LRG1;PTAFR;VAMP1;CD59;ATAD3B;OLFM4;ALDOA
RNA polymerase II transcription factor complex (GO:0090575)	10/148	0.20689639195594445	1.0	0	0	1.3513513513513513	2.129104233745476	NR5A1;THRB;TFDP1;NR5A2;MAX;TAF13;NFYB;TCF3;GTF2F1;PBX1
nuclear replisome (GO:0043601)	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	POLD4;POLD2
BAF-type complex (GO:0090544)	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	SMARCA2;SMARCA4
