Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
filopodium tip (GO:0032433)	3/10	0.0017013817182811482	0.7588162463533921	0	0	11.834319526627217	75.4593441725867	MYO10;MORN4;ABI1
brush border membrane (GO:0031526)	4/29	0.005862783143917426	1.0	0	0	5.441066449024008	27.96235243912726	SLC22A12;B4GALT1;PEX19;LRP2
histone methyltransferase complex (GO:0035097)	5/50	0.008510614423287061	1.0	0	0	3.9447731755424065	18.80252914734485	AEBP2;SETD1B;JARID2;USF1;EZH2
ESC/E(Z) complex (GO:0035098)	3/18	0.009951887448316855	1.0	0	0	6.574621959237343	30.308961554917538	AEBP2;JARID2;EZH2
filopodium (GO:0030175)	5/61	0.01908034436779639	1.0	0	0	3.2334206356904964	12.801424530339915	MYO10;MORN4;PODXL;ABI1;FSCN1
actomyosin (GO:0042641)	4/49	0.03526681220517075	1.0	0	0	3.2202230004427803	10.771043501779591	WDR1;FBLIM1;FSCN1;XIRP2
Set1C/COMPASS complex (GO:0048188)	2/13	0.04158836386036151	1.0	0	0	6.068881808526779	19.298648858974865	SETD1B;USF1
cortical actin cytoskeleton (GO:0030864)	4/53	0.04509007884736188	1.0	0	0	2.9771873022961555	9.226580441023879	WDR1;MYO1A;HIP1R;CAP2
nuclear DNA-directed RNA polymerase complex (GO:0055029)	4/53	0.04509007884736188	1.0	0	0	2.9771873022961555	9.226580441023879	HELB;POLR3B;POLR3D;CHD6
keratin filament (GO:0045095)	2/15	0.054160910461191265	1.0	0	0	5.259697567389875	15.33620428631752	KRT18;KRT5
polymeric cytoskeletal fiber (GO:0099513)	10/222	0.05720979223140113	1.0	0	0	1.7769248538479305	5.083835674239114	KIF19;ANXA1;KRT18;TRIM63;KIF26A;KRT2;KRT5;KIF11;CAMSAP1;AIF1L
DNA-directed RNA polymerase III complex (GO:0005666)	2/18	0.07511719322580308	1.0	0	0	4.383081306158229	11.346508037054294	POLR3B;POLR3D
striated muscle thin filament (GO:0005865)	2/19	0.0825899551570893	1.0	0	0	4.152392816360427	10.355516304859433	TMOD4;MYOM3
contractile actin filament bundle (GO:0097517)	3/41	0.08510565406145931	1.0	0	0	2.886419396738346	7.111738506002883	FBLIM1;FSCN1;XIRP2
stress fiber (GO:0001725)	3/41	0.08510565406145931	1.0	0	0	2.886419396738346	7.111738506002883	FBLIM1;FSCN1;XIRP2
microvillus (GO:0005902)	3/43	0.09502677032217055	1.0	0	0	2.7521673317737716	6.477491768853158	PODXL;MYO1A;FSCN1
intermediate filament (GO:0005882)	3/47	0.11618463284009324	1.0	0	0	2.5179403248143015	5.420054616173482	KRT18;KRT2;KRT5
kinesin complex (GO:0005871)	3/51	0.1389158154506935	1.0	0	0	2.320454809142592	4.5803159846098565	KIF19;KIF26A;KIF11
serine/threonine protein kinase complex (GO:1902554)	2/26	0.14010733894813493	1.0	0	0	3.0344409042633895	5.9637276388102896	UVRAG;PHKG1
alpha DNA polymerase:primase complex (GO:0005658)	1/6	0.14279670368420094	1.0	0	0	6.574621959237343	12.796405738244909	HELB
meiotic cohesin complex (GO:0030893)	1/6	0.14279670368420094	1.0	0	0	6.574621959237343	12.796405738244909	STAG3
Cul5-RING ubiquitin ligase complex (GO:0031466)	1/6	0.14279670368420094	1.0	0	0	6.574621959237343	12.796405738244909	ELOB
cortical cytoskeleton (GO:0030863)	3/53	0.1508022257700775	1.0	0	0	2.2328904767221167	4.224151085784706	WDR1;MYO1A;CAP2
Golgi trans cisterna (GO:0000138)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	B4GALT1
extrinsic component of external side of plasma membrane (GO:0031232)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	ANXA1
NURF complex (GO:0016589)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	USF1
extrinsic component of endosome membrane (GO:0031313)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	ANXA1
actin cortical patch (GO:0030479)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	HIP1R
endocytic patch (GO:0061645)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	HIP1R
polysomal ribosome (GO:0042788)	2/29	0.16680275354445262	1.0	0	0	2.720533224512004	4.872320699540174	RPS29;RPL36
actin filament (GO:0005884)	3/56	0.1692047508470289	1.0	0	0	2.113271344040575	3.7545345602537386	ANXA1;WDR1;AIF1L
elongin complex (GO:0070449)	1/8	0.18571976346516506	1.0	0	0	4.930966469428007	8.301362867066816	ELOB
microtubule minus-end (GO:0036449)	1/8	0.18571976346516506	1.0	0	0	4.930966469428007	8.301362867066816	CAMSAP1
microvillus membrane (GO:0031528)	1/8	0.18571976346516506	1.0	0	0	4.930966469428007	8.301362867066816	PODXL
U6 snRNP (GO:0005688)	1/8	0.18571976346516506	1.0	0	0	4.930966469428007	8.301362867066816	LSM2
RISC complex (GO:0016442)	1/9	0.2063699986106629	1.0	0	0	4.383081306158229	6.916873160238297	LIMD1
RNAi effector complex (GO:0031332)	1/9	0.2063699986106629	1.0	0	0	4.383081306158229	6.916873160238297	LIMD1
peroxisome (GO:0005777)	4/93	0.21039776078225036	1.0	0	0	1.6966766346418953	2.6447039356028568	PEX19;PMVK;FAR1;NUDT12
microbody (GO:0042579)	4/93	0.21039776078225036	1.0	0	0	1.6966766346418953	2.6447039356028568	PEX19;PMVK;FAR1;NUDT12
precatalytic spliceosome (GO:0071011)	2/34	0.21288526058436563	1.0	0	0	2.320454809142592	3.589748094017574	MAPKBP1;LSM2
