Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Ubiquitin mediated proteolysis	16/137	0.0013691022686723136	0.4216834987510726	0	0	2.335766423357664	15.40110956443134	UBE2H;UBE3C;CUL5;FBXW11;UBA6;MGRN1;CUL2;CBLC;UBE4A;UBE2E2;UBE2QL1;PRPF19;RBX1;HERC2;TRAF6;UBE2O
Lysine degradation	8/59	0.00875994337618584	1.0	0	0	2.711864406779661	12.847636170740213	SETD2;ALDH1B1;SETDB1;KMT5C;DOT1L;KMT5B;PLOD1;AASS
Hippo signaling pathway	15/160	0.014391384367797242	1.0	0	0	1.875	7.952110423592947	FZD1;PATJ;PRKCI;FBXW11;FZD9;BMP8A;PARD6G;CSNK1D;MPP5;YWHAZ;ACTB;SAV1;PPP1CA;PPP2R1A;AMH
Shigellosis	8/65	0.015361461773367072	1.0	0	0	2.4615384615384617	10.279122186470978	NFKBIA;FBXW11;ARPC3;ABL1;PFN4;ELMO3;RAC1;ACTB
Phospholipase D signaling pathway	14/148	0.0164522096099694	1.0	0	0	1.8918918918918919	7.770559031345226	DGKA;SPHK1;PDGFB;PDGFA;ADCY3;PLD1;F2;MTOR;CYTH3;CYTH2;KITLG;PDGFC;KIT;GNAS
Vasopressin-regulated water reabsorption	6/44	0.021431508882189775	1.0	0	0	2.727272727272727	10.480617442273918	RAB5B;DCTN4;ARHGDIG;GNAS;ADCY3;RAB11A
Viral myocarditis	7/59	0.027170733542201533	1.0	0	0	2.3728813559322033	8.555696272431506	CXADR;ABL1;RAC1;HLA-A;HLA-DOA;ACTB;EIF4G1
Vibrio cholerae infection	6/50	0.03757690396507332	1.0	0	0	2.4	7.875277616560796	ATP6V1G1;ATP6V0E1;ATP6V0A2;GNAS;ADCY3;ACTB
Phagosome	13/152	0.04150085563953877	1.0	0	0	1.7105263157894737	5.442965268919951	SCARB1;ATP6V1G1;RAB5B;ATP6V0E1;TUBAL3;TAP2;HLA-A;ACTB;TUBB1;ATP6V0A2;RAC1;HLA-DOA;PLA2R1
Epithelial cell signaling in Helicobacter pylori infection	7/68	0.05279047635145934	1.0	0	0	2.0588235294117645	6.0558739225566685	NFKBIA;ATP6V1G1;ATP6V0E1;ATP6V0A2;ADAM10;CXCL1;RAC1
Pathogenic Escherichia coli infection	6/55	0.05575129370727072	1.0	0	0	2.1818181818181817	6.298591992871788	TUBAL3;ARPC3;TUBB1;ABL1;YWHAZ;ACTB
Salmonella infection	8/86	0.06555404339756293	1.0	0	0	1.8604651162790697	5.069544905119016	KLC2;ARPC3;PFN4;CXCL1;RAC1;KLC1;ACTB;MYD88
