Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Fructose and mannose metabolism	7/33	0.0010415341958389167	0.32079253231838634	0	0	4.242424242424242	29.1329837889727	PFKFB4;PFKFB3;AKR1B10;ALDOC;FBP1;KHK;HK1
Amoebiasis	12/96	0.0029750116527190937	0.45815179451874044	0	0	2.5	14.543768307779619	SERPINB1;RAB5B;TGFB1;LAMB3;LAMC3;GNAQ;ITGB2;GNAS;LAMC2;IL12A;CD1D;TLR4
Pentose phosphate pathway	6/30	0.0032536223155712174	0.33403855773197827	0	0	4.0	22.91194537865016	PRPS1;PGM2;IDNK;ALDOC;PGD;FBP1
Toxoplasmosis	13/113	0.004230556010668416	0.325752812821468	0	0	2.3008849557522124	12.575306911411406	HSPA8;TGFB1;LAMB3;LAMC3;IFNGR1;GNAI3;LAMC2;TYK2;GNAO1;IL12A;IKBKG;HLA-DOA;TLR4
Gap junction	11/88	0.004364764547793817	0.26886949614409916	0	0	2.5	13.585477580215358	TUBB6;TUBAL3;SRC;GNAQ;TUBB1;PDGFB;GNAI3;GNAS;CSNK1D;RAF1;EGFR
Melanogenesis	12/101	0.004525494665574542	0.23230872616615983	0	0	2.376237623762376	12.826998153139126	FZD1;GNAO1;WNT10A;EDN1;CALML5;GNAQ;KIT;FZD9;GNAS;GNAI3;CALM3;RAF1
Chagas disease (American trypanosomiasis)	12/103	0.005302705220627465	0.23331902970760846	0	0	2.3300970873786406	12.208632628327475	GNAO1;TGFB1;IFNGR1;GNAQ;GNAS;GNAI3;CCL3;IL12A;IKBKG;CFLAR;TICAM1;TLR4
Estrogen signaling pathway	14/137	0.008728022789810759	0.3360288774077142	0	0	2.043795620437956	9.690077353395386	HSPA8;GABBR1;CALML5;SRC;GNAI3;KRT23;KRT20;EGFR;GNAO1;GNAQ;GNAS;CALM3;RAF1;EBAG9
Endocytosis	21/244	0.011099211453645409	0.37983968085808734	0	0	1.721311475409836	7.747418482081018	HSPA8;RAB5B;PDCD6IP;CAV2;SRC;WWP1;PARD6G;AGAP3;WASL;AP2B1;ARRB2;PLD1;EGFR;EPN1;CYTH2;ACAP2;BIN1;CAPZA1;KIF5B;MVB12B;PIP5K1A
Dopaminergic synapse	12/131	0.03127540312729216	0.9632824163205986	0	0	1.83206106870229	6.3479511443371495	GNAO1;PPP3CA;CALML5;CALY;KIF5B;GNAQ;GNAS;GNAI3;CALM3;PPP2R3B;ARRB2;PPP2R3A
Pertussis	8/76	0.03570450311581481	0.9997260872428146	0	0	2.1052631578947367	7.01574412727019	CALML5;ITGB2;CASP1;GNAI3;IL12A;CALM3;TICAM1;TLR4
GnRH signaling pathway	9/93	0.04282670200602041	1.0	0	0	1.9354838709677418	6.097922888284696	MAP3K3;CALML5;SRC;GNAQ;GNAS;CALM3;RAF1;PLD1;EGFR
Shigellosis	7/65	0.043014194656866074	1.0	0	0	2.1538461538461537	6.776484851151335	SRC;UBE2D2;ELMO2;PFN4;ELMO3;WASL;IKBKG
Ferroptosis	5/40	0.04785273553053826	1.0	0	0	2.5	7.599067484612446	ACSL1;PCBP2;NCOA4;ACSL6;SLC7A11
Pathogenic Escherichia coli infection	6/55	0.05575129370727072	1.0	0	0	2.1818181818181817	6.298591992871788	TUBB6;TUBAL3;TUBB1;WASL;YWHAZ;TLR4
Renin secretion	7/69	0.05633429201225767	1.0	0	0	2.028985507246377	5.836279085310245	PPP3CA;EDN1;CALML5;GNAQ;GNAI3;GNAS;CALM3
Phosphatidylinositol signaling system	9/99	0.05948079242862341	1.0	0	0	1.8181818181818181	5.131094245222939	MTMR1;CALML5;IMPA2;IPMK;INPPL1;PIP5K1A;CALM3;PLCD1;MTMR7
HIF-1 signaling pathway	9/100	0.06260916608247201	1.0	0	0	1.7999999999999998	4.987518459393973	EDN1;PFKFB3;IFNGR1;CUL2;VHL;LTBR;TLR4;EGFR;HK1
Human papillomavirus infection	23/330	0.0683918854918142	1.0	0	0	1.393939393939394	3.7392439499811765	FZD1;PATJ;WNT10A;LAMB3;LAMC3;FZD9;TNC;PARD6G;TSC1;LAMC2;PPP2R3B;TYK2;PPP2R3A;TICAM1;EGFR;RBL2;CCNE2;GNAS;IKBKG;RAF1;ATP6V1D;ATP6V1F;HES4
Protein processing in endoplasmic reticulum	13/165	0.07056859944371432	1.0	0	0	1.5757575757575755	4.177601212920684	HSPA8;SEC24B;UBE2D2;AMFR;HSPA4L;UBE2D1;SEL1L2;DDOST;BAG2;DNAJC5;LMAN2;MAN1A1;SIL1
C-type lectin receptor signaling pathway	9/104	0.07615401465437574	1.0	0	0	1.7307692307692306	4.456726408876619	PPP3CA;CALML5;SRC;CASP1;RRAS2;IL12A;CALM3;IKBKG;RAF1
Inositol phosphate metabolism	7/74	0.07622483813171252	1.0	0	0	1.8918918918918919	4.869858207482098	MTMR1;IMPA2;IPMK;INPPL1;PIP5K1A;PLCD1;MTMR7
Glioma	7/75	0.08063866676431897	1.0	0	0	1.8666666666666667	4.699850414889133	CALML5;GADD45B;PDGFB;CALM3;CAMK1;RAF1;EGFR
Oxytocin signaling pathway	12/153	0.08215342989577469	1.0	0	0	1.5686274509803921	3.920261464702904	GNAO1;PPP3CA;MYL6;CALML5;SRC;GNAQ;GNAS;GNAI3;CALM3;CAMK1;RAF1;EGFR
SNARE interactions in vesicular transport	4/34	0.08796002427126849	1.0	0	0	2.352941176470588	5.719700793788988	STX8;BNIP1;STX3;STX2
Rap1 signaling pathway	15/206	0.09337267400518723	1.0	0	0	1.4563106796116503	3.4531406011045145	DOCK4;CALML5;SRC;ITGB2;PDGFB;GNAI3;PARD6G;EGFR;GNAO1;GNAQ;KIT;GNAS;PFN4;CALM3;RAF1
Basal cell carcinoma	6/63	0.09416438282354153	1.0	0	0	1.9047619047619047	4.500406229636559	FZD1;WNT10A;BMP2;GADD45B;PTCH2;FZD9
Malaria	5/49	0.0967823010309069	1.0	0	0	2.0408163265306123	4.765900289809773	TGFB1;SDC2;ITGB2;IL12A;TLR4
Cellular senescence	12/160	0.10547689674789608	1.0	0	0	1.4999999999999998	3.3738950073285414	RBL2;PPP3CA;TGFB1;CALML5;CCNE2;GADD45B;CHEK1;RRAS2;TSC1;CALM3;RAF1;HIPK3
Hippo signaling pathway	12/160	0.10547689674789608	1.0	0	0	1.4999999999999998	3.3738950073285414	FZD1;PATJ;WNT10A;BMP2;TGFB1;ITGB2;FZD9;PARD6G;CSNK1D;LIMD1;AMH;YWHAZ
African trypanosomiasis	4/37	0.11170784333278796	1.0	0	0	2.1621621621621623	4.739174827095357	GNAQ;IL12A;HPR;APOL1
Serotonergic synapse	9/113	0.1126969016644807	1.0	0	0	1.5929203539823007	3.4774301153628686	GNAO1;HTR7;DUSP1;GNAQ;GNAS;GNAI3;KCNN2;RAF1;SLC6A4
Tuberculosis	13/179	0.11400979178831276	1.0	0	0	1.452513966480447	3.1540918701845517	RAB5B;TGFB1;CALML5;IFNGR1;SRC;ITGB2;PPP3CA;LAMP1;IL12A;CALM3;HLA-DOA;RAF1;TLR4
Choline metabolism in cancer	8/99	0.12224070691787418	1.0	0	0	1.6161616161616161	3.3967889625023044	PDGFB;PIP5K1A;TSC1;WASL;RAF1;PLD1;GPCPD1;EGFR
Phospholipase D signaling pathway	11/148	0.12294341143005108	1.0	0	0	1.4864864864864864	3.1157219041398476	CYTH2;KIT;PDGFB;GNAS;PIP5K1A;RRAS2;TSC1;RAF1;PLD1;F2;EGFR
Epithelial cell signaling in Helicobacter pylori infection	6/68	0.12385227423087532	1.0	0	0	1.7647058823529411	3.685880753701308	SRC;ADAM10;IKBKG;ATP6V1D;EGFR;ATP6V1F
Renal cell carcinoma	6/69	0.13028256049309653	1.0	0	0	1.7391304347826086	3.5444341652133744	ARNT2;TGFB1;CUL2;PDGFB;VHL;RAF1
Fatty acid biosynthesis	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	ACSL1;ACSL6
Salmonella infection	7/86	0.1385007496507468	1.0	0	0	1.627906976744186	3.2181759965349643	IFNGR1;CASP1;CCL3;PFN4;WASL;KLC1;TLR4
Legionellosis	5/55	0.13937991022954382	1.0	0	0	1.8181818181818181	3.582821649166955	HSPA8;ITGB2;CASP1;IL12A;TLR4
mTOR signaling pathway	11/152	0.14015298600902315	1.0	0	0	1.4473684210526316	2.8441089018014276	FZD1;SLC7A5;WNT10A;SEH1L;AKT1S1;FZD9;TSC1;RAF1;ATP6V1D;RNF152;ATP6V1F
Glucagon signaling pathway	8/103	0.1436496829254225	1.0	0	0	1.553398058252427	3.0141789527471206	PPP3CA;CPT1A;CALML5;GNAQ;GNAS;PPP4R3A;CALM3;FBP1
Adherens junction	6/72	0.15049803689681743	1.0	0	0	1.6666666666666665	3.1563420645887432	FER;SRC;WASL;SSX2IP;EGFR;NECTIN2
