Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Melanogenesis	11/101	0.012097441915526475	1.0	0	0	2.178217821782178	9.616311656905072	FZD1;GNAO1;WNT2B;CALML5;CREB3L4;DVL1;KIT;FZD9;GNAS;PRKCA;WNT4
Basal cell carcinoma	8/63	0.012855695577887951	1.0	0	0	2.5396825396825395	11.057697346558735	FZD1;WNT2B;GADD45B;DVL1;PTCH2;FZD9;GLI1;WNT4
Ubiquitin mediated proteolysis	13/137	0.01985361125056667	1.0	0	0	1.897810218978102	7.438219226042981	DET1;MAP3K1;UBA6;UBE2C;CUL2;HUWE1;UBE2QL1;UBE4B;UBE2L3;CUL4A;KLHL9;FBXO4;SAE1
Hedgehog signaling pathway	6/47	0.028763410125455306	1.0	0	0	2.553191489361702	9.060385994914286	CSNK1G3;EVC;CCND1;PTCH2;CSNK1D;GLI1
Pathogenic Escherichia coli infection	6/55	0.05575129370727072	1.0	0	0	2.1818181818181817	6.298591992871788	OCLN;YWHAQ;TUBB1;PRKCA;TLR5;YWHAZ
Pantothenate and CoA biosynthesis	3/19	0.06645795649124922	1.0	0	0	3.157894736842105	8.561639256247336	PANK2;PPCS;COASY
FoxO signaling pathway	11/132	0.06681284088539917	1.0	0	0	1.6666666666666665	4.509766646816314	G6PC;CCND1;HOMER1;GADD45B;CCNG2;FBXO25;SGK3;NLK;SOD2;FOXO1;KLF2
p53 signaling pathway	7/72	0.06783286284097932	1.0	0	0	1.9444444444444444	5.231933192105025	CCND1;CCNE2;GADD45B;ZMAT3;CCNG2;SHISA5;SFN
Lysine degradation	6/59	0.073523209939382	1.0	0	0	2.0338983050847457	5.308788083641293	ALDH2;SETDB1;SUV39H1;PRDM6;KMT2C;PLOD1
Fructose and mannose metabolism	4/33	0.08064706826013496	1.0	0	0	2.4242424242424243	6.103449276278521	TSTA3;AKR1B10;ENOSF1;FBP1
Glycerolipid metabolism	6/61	0.08348906656118887	1.0	0	0	1.9672131147540983	4.884668055906092	PLPP5;AKR1B10;ALDH2;GK;GPAT3;PLPP1
Nucleotide excision repair	5/47	0.08428928588938157	1.0	0	0	2.127659574468085	5.26276705761003	POLD3;CUL4A;POLE4;ERCC2;RPA1
Sphingolipid metabolism	5/47	0.08428928588938157	1.0	0	0	2.127659574468085	5.26276705761003	NEU3;CERS6;CERK;DEGS2;PLPP1
Signaling pathways regulating pluripotency of stem cells	11/139	0.08883451839382546	1.0	0	0	1.58273381294964	3.8317668809376055	FZD1;WNT2B;RIF1;SETDB1;PCGF5;DVL1;FZD9;INHBB;KLF4;LEFTY2;WNT4
MAPK signaling pathway	20/295	0.10399943712422403	1.0	0	0	1.3559322033898304	3.068975989318627	MAP4K2;HSPA8;DAXX;PLA2G4F;MAP3K1;GADD45B;FLT4;PDGFB;PRKCA;NLK;EFNA5;ELK1;RASGRP1;DUSP7;NR4A1;DUSP10;TAOK3;MKNK1;KIT;MAP2K7
Hippo signaling pathway	12/160	0.10547689674789608	1.0	0	0	1.4999999999999998	3.3738950073285414	FZD1;PATJ;WNT2B;CCND1;YWHAQ;DVL1;FZD9;CSNK1D;AMH;AJUBA;YWHAZ;WNT4
Vitamin digestion and absorption	3/24	0.11583411237416653	1.0	0	0	2.5	5.388990442839107	SLC46A1;SLC52A3;MMACHC
Peroxisome	7/83	0.12107906826619484	1.0	0	0	1.686746987951807	3.5612482964696746	NUDT7;ACSL1;PEX5;PXMP2;SOD2;PEX26;PAOX
Protein processing in endoplasmic reticulum	12/165	0.12430307174535642	1.0	0	0	1.4545454545454544	3.0327746449727915	HSPA8;VCP;TRAM1;SEC24B;DAD1;UBE4B;PREB;P4HB;SEL1L2;MAP2K7;RNF185;DDOST
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	3/25	0.1269942219814603	1.0	0	0	2.4	4.9526728554420085	PIGO;PIGQ;PIGK
Glucagon signaling pathway	8/103	0.1436496829254225	1.0	0	0	1.553398058252427	3.0141789527471206	CPT1A;G6PC;CALML5;CREB3L4;GNAS;PPP4R3A;FBP1;FOXO1
Insulin signaling pathway	10/137	0.1484883934985166	1.0	0	0	1.45985401459854	2.7843043533621104	G6PC;CALML5;PKLR;PPP1R3B;PRKAR2A;MKNK1;FLOT1;ELK1;FBP1;FOXO1
Cushing syndrome	11/155	0.1538548184237674	1.0	0	0	1.4193548387096773	2.6566715414274853	FZD1;NR4A1;WNT2B;CCND1;CCNE2;CREB3L4;DVL1;FZD9;GNAS;ARNT;WNT4
Inositol phosphate metabolism	6/74	0.1647057705275506	1.0	0	0	1.6216216216216217	2.924748009429989	PIKFYVE;IPMK;PIP4K2A;PLCH1;SYNJ2;MTMR7
PPAR signaling pathway	6/74	0.1647057705275506	1.0	0	0	1.6216216216216217	2.924748009429989	CYP27A1;FABP1;CPT1A;GK;ACSL1;APOC3
Glioma	6/75	0.17201595491043623	1.0	0	0	1.5999999999999999	2.8162688725816674	CAMK1D;CALML5;CCND1;GADD45B;PDGFB;PRKCA
Fatty acid degradation	4/44	0.17632454152329277	1.0	0	0	1.8181818181818181	3.155325447401995	CPT1A;ALDH2;ACSL1;ECI1
Vasopressin-regulated water reabsorption	4/44	0.17632454152329277	1.0	0	0	1.8181818181818181	3.155325447401995	CREB3L4;DCTN4;ARHGDIG;GNAS
GnRH signaling pathway	7/93	0.18346339954975327	1.0	0	0	1.5053763440860215	2.552727015512764	PLA2G4F;MAP3K1;CALML5;GNAS;PRKCA;MAP2K7;ELK1
