Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Hippo signaling pathway	15/160	0.014391384367797242	1.0	0	0	1.875	7.952110423592947	FZD1;PATJ;YWHAB;ITGB2;CSNK1D;AXIN2;YWHAZ;FRMD1;WNT6;CCND3;YWHAQ;AMH;AJUBA;LLGL2;WNT4
Viral myocarditis	7/59	0.027170733542201533	1.0	0	0	2.3728813559322033	8.555696272431506	ITGB2;RAC2;HLA-DPB1;HLA-C;HLA-DOA;MYH6;EIF4G1
Regulation of actin cytoskeleton	17/214	0.04054542946529949	1.0	0	0	1.5887850467289717	5.092583898280484	PDGFRB;MYLK2;CHRM1;CHRM4;INSRR;ITGB2;GNG12;FGF9;ITGAD;PDGFD;RAC2;PFN4;MAPK1;SOS1;FGFR3;DOCK1;PAK4
MAPK signaling pathway	22/295	0.04058072980921096	1.0	0	0	1.4915254237288136	4.779536483145182	PDGFRB;MAP3K3;PLA2G4D;RASGRF1;CACNA2D2;CACNA1D;GNG12;DUSP9;TNF;RASGRP3;ELK4;DUSP10;FGF9;PDGFD;KIT;RAC2;MAPK1;CACNA1S;SOS1;FGFR3;MAP3K12;CACNG5
Hepatocellular carcinoma	14/168	0.04252097805169802	1.0	0	0	1.6666666666666665	5.262929539360583	SHC4;FZD1;SMARCD1;NQO1;SMARCC2;PHF10;ACTL6A;AXIN2;ARID1A;WNT6;FRAT1;MAPK1;SOS1;WNT4
Cell adhesion molecules (CAMs)	12/145	0.05982997262042847	1.0	0	0	1.6551724137931034	4.661376875922358	CLDN4;VCAN;NFASC;CLDN9;ITGB2;HLA-DPB1;HLA-C;MADCAM1;CDH15;PDCD1;HLA-DOA;VSIR
Asthma	4/31	0.06697579978121662	1.0	0	0	2.5806451612903225	6.976577863571356	IL3;HLA-DPB1;HLA-DOA;TNF
Leishmaniasis	7/74	0.07622483813171252	1.0	0	0	1.8918918918918919	4.869858207482098	ITGB2;NCF4;HLA-DPB1;MAPK1;PTPN6;HLA-DOA;TNF
Type II diabetes mellitus	5/46	0.07838227433911542	1.0	0	0	2.1739130434782608	5.535124934351927	PKLR;MAPK1;CACNA1D;TNF;GCK
Dilated cardiomyopathy (DCM)	8/91	0.08495438234807376	1.0	0	0	1.7582417582417582	4.335192694176877	DES;GNAS;CACNA2D2;CACNA1D;CACNA1S;TNF;MYH6;CACNG5
Signaling pathways regulating pluripotency of stem cells	11/139	0.08883451839382546	1.0	0	0	1.58273381294964	3.8317668809376055	FZD1;WNT6;ESRRB;MAPK1;AXIN2;KLF4;FGFR3;DUSP9;LEFTY2;WNT4;INHBE
GnRH signaling pathway	8/93	0.09356252018893225	1.0	0	0	1.7204301075268817	4.075914668425191	MAP3K3;PLA2G4D;GNAS;PTK2B;MAPK1;CACNA1D;CACNA1S;SOS1
Cardiac muscle contraction	7/78	0.09474562652597404	1.0	0	0	1.7948717948717947	4.2297223484243345	FXYD2;UQCRFS1;CACNA2D2;CACNA1D;CACNA1S;MYH6;CACNG5
DNA replication	4/36	0.10349974906541197	1.0	0	0	2.222222222222222	5.040413535040945	FEN1;RFC2;RPA3;RPA2
Mismatch repair	3/23	0.10506660809461679	1.0	0	0	2.6086956521739126	5.877810696891578	RFC2;RPA3;RPA2
Proximal tubule bicarbonate reclamation	3/23	0.10506660809461679	1.0	0	0	2.6086956521739126	5.877810696891578	CA2;FXYD2;AQP1
Central carbon metabolism in cancer	6/65	0.10553500656937817	1.0	0	0	1.8461538461538463	4.1514693512884095	PDGFRB;TIGAR;KIT;MAPK1;FGFR3;GCK
Allograft rejection	4/38	0.12019452718952628	1.0	0	0	2.1052631578947367	4.4603027132352775	HLA-DPB1;HLA-C;HLA-DOA;TNF
Ras signaling pathway	16/232	0.12111912283622606	1.0	0	0	1.379310344827586	2.9116975605853206	PDGFRB;SHC4;PLA2G4D;RASGRF1;GNG12;RASGRP3;PLA2G16;FGF9;PDGFD;KIT;RAC2;MAPK1;SOS1;FGFR3;EXOC2;PAK4
Phospholipase D signaling pathway	11/148	0.12294341143005108	1.0	0	0	1.4864864864864864	3.1157219041398476	PDGFRB;SHC4;PLA2G4D;PDGFD;KIT;CXCR2;GNAS;PTK2B;MAPK1;SOS1;AGPAT2
Fc epsilon RI signaling pathway	6/68	0.12385227423087532	1.0	0	0	1.7647058823529411	3.685880753701308	IL3;PLA2G4D;RAC2;MAPK1;SOS1;TNF
Focal adhesion	14/199	0.12516246013554705	1.0	0	0	1.4070351758793969	2.9240198856580637	PDGFRB;SHC4;MYLK2;LAMC3;RASGRF1;TNC;LAMC2;CCND3;PDGFD;RAC2;MAPK1;SOS1;DOCK1;PAK4
Fanconi anemia pathway	5/54	0.13177730633611895	1.0	0	0	1.8518518518518516	3.7530404709585476	FANCM;ERCC4;RPA3;RPA2;FAN1
Hypertrophic cardiomyopathy (HCM)	7/85	0.13256322548057173	1.0	0	0	1.6470588235294117	3.3282044747059696	DES;CACNA2D2;CACNA1D;CACNA1S;TNF;MYH6;CACNG5
T cell receptor signaling pathway	8/101	0.1327237667281199	1.0	0	0	1.584158415841584	3.1991845583986054	ITK;MAPK1;PTPN6;PDCD1;CD3E;SOS1;TNF;PAK4
Non-homologous end-joining	2/13	0.13537899404817505	1.0	0	0	3.076923076923077	6.1528525246417765	FEN1;POLM
Maturity onset diabetes of the young	3/26	0.1385193121264188	1.0	0	0	2.3076923076923075	4.561720443090936	PKLR;PAX4;GCK
B cell receptor signaling pathway	6/71	0.14360927069584972	1.0	0	0	1.6901408450704225	3.2799871526003956	BLNK;RAC2;MAPK1;PTPN6;SOS1;RASGRP3
Fat digestion and absorption	4/41	0.14721479282726987	1.0	0	0	1.951219512195122	3.7382684546071134	FABP1;MOGAT2;NPC1L1;AGPAT2
Graft-versus-host disease	4/41	0.14721479282726987	1.0	0	0	1.951219512195122	3.7382684546071134	HLA-DPB1;HLA-C;HLA-DOA;TNF
Collecting duct acid secretion	3/27	0.15038161447469178	1.0	0	0	2.222222222222222	4.210175820273459	CA2;ATP6V0D1;ATP6V1B1
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	6/72	0.15049803689681743	1.0	0	0	1.6666666666666665	3.1563420645887432	DES;JUP;CACNA2D2;CACNA1D;CACNA1S;CACNG5
Gap junction	7/88	0.1507542789330227	1.0	0	0	1.5909090909090908	3.0101655491711536	PDGFRB;PDGFD;TUBB1;GNAS;MAPK1;CSNK1D;SOS1
Cushing syndrome	11/155	0.1538548184237674	1.0	0	0	1.4193548387096773	2.6566715414274853	FZD1;POMC;WNT6;MC2R;GNAS;WDR5;MAPK1;CACNA1D;CACNA1S;AXIN2;WNT4
Type I diabetes mellitus	4/43	0.16640981850387015	1.0	0	0	1.8604651162790697	3.336375343076965	HLA-DPB1;HLA-C;HLA-DOA;TNF
Vasopressin-regulated water reabsorption	4/44	0.17632454152329277	1.0	0	0	1.8181818181818181	3.155325447401995	DCTN6;DCTN4;GNAS;AQP3
Pertussis	6/76	0.17945756311992533	1.0	0	0	1.5789473684210524	2.712341867627267	ITGB2;SERPING1;MAPK1;TICAM1;TNF;C2
IL-17 signaling pathway	7/93	0.18346339954975327	1.0	0	0	1.5053763440860215	2.552727015512764	TRAF5;MAPK1;ANAPC5;TNF;S100A9;IL17C;IL17B
Adrenergic signaling in cardiomyocytes	10/145	0.19008400164182263	1.0	0	0	1.379310344827586	2.290054056028796	PPP1R1A;FXYD2;GNAS;CACNA2D2;MAPK1;CACNA1D;CACNA1S;SCN5A;MYH6;CACNG5
Leukocyte transendothelial migration	8/112	0.19787465762468126	1.0	0	0	1.4285714285714284	2.3144592729186715	ITK;CLDN4;CLDN9;NCF4;ITGB2;RAC2;RHOH;PTK2B
Circadian rhythm	3/31	0.20065196718317338	1.0	0	0	1.9354838709677418	3.1087420224475646	BHLHE41;CSNK1D;NR1D1
Breast cancer	10/147	0.20122389293890539	1.0	0	0	1.3605442176870748	2.1814110144565944	SHC4;FZD1;WNT6;FRAT1;FGF9;KIT;MAPK1;AXIN2;SOS1;WNT4
Complement and coagulation cascades	6/79	0.20252260341125683	1.0	0	0	1.5189873417721518	2.425676623110086	CPB2;F10;PLAU;ITGB2;SERPING1;C2
Nucleotide excision repair	4/47	0.20718336704116536	1.0	0	0	1.7021276595744679	2.679406036964871	RFC2;ERCC4;RPA3;RPA2
Natural killer cell mediated cytotoxicity	9/131	0.2092565459596482	1.0	0	0	1.3740458015267176	2.1492745930175805	SHC4;ITGB2;RAC2;HLA-C;PTK2B;MAPK1;PTPN6;SOS1;TNF
Prostate cancer	7/97	0.21155364258994297	1.0	0	0	1.4432989690721647	2.241842635816865	PDGFRB;PLAU;PDGFD;INSRR;MAPK1;ERG;SOS1
Gastric cancer	10/149	0.21263497715518503	1.0	0	0	1.3422818791946307	2.0780916854371307	SHC4;FZD1;WNT6;FRAT1;FGF9;JUP;MAPK1;AXIN2;SOS1;WNT4
Human papillomavirus infection	20/330	0.21769926040902313	1.0	0	0	1.2121212121212122	1.848049343080899	FZD1;PDGFRB;PATJ;LAMC3;TNC;HLA-C;LAMC2;AXIN2;TICAM1;TNF;WNT6;CCND3;NFX1;GNAS;MAPK1;ATP6V0D1;SOS1;LLGL2;WNT4;ATP6V1B1
Aldosterone synthesis and secretion	7/98	0.21881398496006546	1.0	0	0	1.4285714285714284	2.1707618483434215	ATF1;POMC;MC2R;CYP11B2;GNAS;CACNA1D;CACNA1S
Cortisol synthesis and secretion	5/65	0.2245509341987312	1.0	0	0	1.5384615384615385	2.2979272602185437	POMC;MC2R;GNAS;CACNA1D;CACNA1S
Choline metabolism in cancer	7/99	0.2261619520902503	1.0	0	0	1.414141414141414	2.1021267756043183	PDGFRB;PLA2G4D;SLC44A2;PDGFD;RAC2;MAPK1;SOS1
Neomycin, kanamycin and gentamicin biosynthesis	1/5	0.22623900494711593	1.0	0	0	4.0	5.9446531780071785	GCK
Acute myeloid leukemia	5/66	0.23381942521025603	1.0	0	0	1.5151515151515151	2.201827497975576	IL3;JUP;KIT;MAPK1;SOS1
Melanogenesis	7/101	0.24110527590989309	1.0	0	0	1.3861386138613863	1.9718121345751627	FZD1;POMC;WNT6;KIT;GNAS;MAPK1;WNT4
Hepatitis C	10/155	0.24835258087462755	1.0	0	0	1.2903225806451613	1.7972978650277358	CLDN4;YWHAQ;CLDN9;YWHAB;EIF2AK1;MAPK1;TICAM1;SOS1;TNF;YWHAZ
Renin secretion	5/69	0.26222604197239524	1.0	0	0	1.4492753623188406	1.9399252051607478	ADORA1;GNAS;CACNA1D;CACNA1S;AQP1
Autoimmune thyroid disease	4/53	0.272750159994601	1.0	0	0	1.5094339622641508	1.9610551964847422	TPO;HLA-DPB1;HLA-C;HLA-DOA
Glycosaminoglycan biosynthesis	4/53	0.272750159994601	1.0	0	0	1.5094339622641508	1.9610551964847422	CHST11;CHST15;ST3GAL2;HS6ST3
Cellular senescence	10/160	0.27958919759892664	1.0	0	0	1.25	1.5930423807072653	HIPK4;CCND3;CHEK2;TRPV4;HLA-C;MAPK1;CACNA1D;LIN9;HIPK3;RAD9A
Aldosterone-regulated sodium reabsorption	3/37	0.2816374857336128	1.0	0	0	1.6216216216216217	2.054812778279635	HSD11B2;FXYD2;MAPK1
Thyroid cancer	3/37	0.2816374857336128	1.0	0	0	1.6216216216216217	2.054812778279635	TFG;MAPK1;PPARG
Other types of O-glycan biosynthesis	2/22	0.30185830293267685	1.0	0	0	1.8181818181818181	2.1778137587293127	GXYLT1;GXYLT2
Terpenoid backbone biosynthesis	2/22	0.30185830293267685	1.0	0	0	1.8181818181818181	2.1778137587293127	FNTA;PMVK
Rheumatoid arthritis	6/91	0.303383440861158	1.0	0	0	1.3186813186813187	1.5728674181927342	ITGB2;HLA-DPB1;HLA-DOA;ATP6V0D1;TNF;ATP6V1B1
Cholinergic synapse	7/112	0.3278524235285864	1.0	0	0	1.25	1.3939896251407393	CHRM1;CHRM4;CHRNA6;MAPK1;CACNA1D;CACNA1S;GNG12
Serotonergic synapse	7/113	0.3360072922265982	1.0	0	0	1.238938053097345	1.3512136129900216	PLA2G4D;TRPC1;GNAS;MAPK1;CACNA1D;CACNA1S;GNG12
Sulfur relay system	1/8	0.33662794865636386	1.0	0	0	2.5	2.721942421048515	CTU1
Vascular smooth muscle contraction	8/132	0.3401270250872685	1.0	0	0	1.2121212121212122	1.307195306601671	MYLK2;RAMP2;PLA2G4D;CALD1;GNAS;MAPK1;CACNA1D;CACNA1S
