Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen (GO:0016713)	3/7	0.0037478971295969244	1.0	0	0	8.571428571428571	47.88480310052898	CYP11B2;CYP4F2;CYP4F8
pseudouridine synthase activity (GO:0009982)	3/12	0.01953037772410442	1.0	0	0	5.0	19.678920967843133	PUS3;PUS1;PUS7
myosin binding (GO:0017022)	6/47	0.028763410125455306	1.0	0	0	2.553191489361702	9.060385994914286	MLPH;NPC1L1;LMTK2;RAB27B;HAP1;RAB8A
transmembrane receptor protein serine/threonine kinase activity (GO:0004675)	3/14	0.030000982735417972	1.0	0	0	4.285714285714286	15.027964885753896	ACVRL1;TGFBR3;ACVR1B
alpha-adrenergic receptor activity (GO:0004936)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	ADRA2C;ADRA1A
transforming growth factor beta-activated receptor activity (GO:0005024)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	ACVRL1;TGFBR3
myosin V binding (GO:0031489)	3/15	0.03614002285058795	1.0	0	0	4.0	13.281417446154263	NPC1L1;RAB27B;RAB8A
voltage-gated calcium channel activity (GO:0005245)	5/38	0.03957106613030883	1.0	0	0	2.631578947368421	8.499097581720862	CACNA1A;CACNA2D2;CACNA1H;CACNG5;TPCN1
adrenergic receptor activity (GO:0004935)	3/16	0.04287015534900723	1.0	0	0	3.75	11.81092265495912	ADRB1;ADRA2C;ADRA1A
activin-activated receptor activity (GO:0017002)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	ACVRL1;ACVR1B
serotonin-gated cation-selective channel activity (GO:0022850)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	HTR3E;HTR3A
chitinase activity (GO:0004568)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	CHIT1;CHI3L2
sodium channel activity (GO:0005272)	5/41	0.05234904272896249	1.0	0	0	2.4390243902439024	7.194686897103624	SCNN1G;SCN11A;GRIK3;SCN5A;CACNA1H
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen (GO:0016709)	5/42	0.05708305474413362	1.0	0	0	2.3809523809523805	6.817257073606095	CYP11B2;CYP4F2;CYP4F3;MICAL3;CYP46A1
transferrin receptor binding (GO:1990459)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	TF;RGMA
epinephrine binding (GO:0051379)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	ADRB1;ADRA2C
amino acid transmembrane transporter activity (GO:0015171)	6/57	0.06427597956822549	1.0	0	0	2.1052631578947367	5.77804060142804	SLC7A4;SLC25A29;SLC6A18;SLC38A8;SLC7A10;SLC1A6
cation channel activity (GO:0005261)	12/147	0.06498348347211058	1.0	0	0	1.6326530612244896	4.4630565580482475	SCNN1G;CATSPER3;SCN11A;ABCC8;HTR3E;KCNQ4;CACNA1A;KCNK16;HTR3A;SCN5A;CACNA1H;TPCN1
histone demethylase activity (H3-K36 specific) (GO:0051864)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	KDM4A;KDM8
neurotrophin binding (GO:0043121)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	NGFR;HAP1
protein phosphatase 2A binding (GO:0051721)	3/20	0.07538936106098607	1.0	0	0	2.9999999999999996	7.755267341732064	IGBP1;FOXO1;STRN4
microtubule minus-end binding (GO:0051011)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	MACF1;TUBGCP6
activin binding (GO:0048185)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	ACVRL1;ACVR1B
cyclic-nucleotide phosphodiesterase activity (GO:0004112)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	CNP;PDE9A
transmembrane receptor protein kinase activity (GO:0019199)	6/63	0.09416438282354153	1.0	0	0	1.9047619047619047	4.500406229636559	ACVRL1;EPHA10;EPHA8;LMTK2;ACVR1B;FGFR4
ion channel activity (GO:0005216)	8/94	0.09804694715007259	1.0	0	0	1.7021276595744679	3.95286614888314	SCNN1G;CATSPER3;SCN11A;GRIK3;CACNA1A;SCN5A;CACNA1H;TPCN1
gap junction channel activity (GO:0005243)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	GJB1;PANX3
olfactory receptor activity (GO:0004984)	21/312	0.103181303935578	1.0	0	0	1.346153846153846	3.0574756231407365	OR2C3;OR1D5;OR9K2;OR52I2;OR1D2;OR6C76;OR2G2;OR3A4P;OR10G3;OR51D1;OR10Q1;OR2S2;OR10W1;OR2AG2;OR2A12;OR6C4;OR7D4;OR52B2;OR2B6;OR2A14;OR7A17
voltage-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1905030)	3/23	0.10506660809461679	1.0	0	0	2.6086956521739126	5.877810696891578	SCN11A;SCN5A;CACNA1H
voltage-gated sodium channel activity (GO:0005248)	3/23	0.10506660809461679	1.0	0	0	2.6086956521739126	5.877810696891578	SCN11A;SCN5A;CACNA1H
peptidase inhibitor activity (GO:0030414)	4/37	0.11170784333278796	1.0	0	0	2.1621621621621623	4.739174827095357	ITIH2;PZP;A2ML1;PI3
wide pore channel activity (GO:0022829)	2/12	0.1183149351744569	1.0	0	0	3.333333333333333	7.114684225538833	GJB1;PANX3
sodium:amino acid symporter activity (GO:0005283)	2/12	0.1183149351744569	1.0	0	0	3.333333333333333	7.114684225538833	SLC6A11;SLC6A1
ATPase-coupled anion transmembrane transporter activity (GO:0043225)	2/12	0.1183149351744569	1.0	0	0	3.333333333333333	7.114684225538833	ABCC2;ABCC8
basic amino acid transmembrane transporter activity (GO:0015174)	2/12	0.1183149351744569	1.0	0	0	3.333333333333333	7.114684225538833	SLC7A4;SLC25A29
Rab GTPase binding (GO:0017137)	10/131	0.12069941301836666	1.0	0	0	1.5267175572519083	3.228171013795023	NGFR;RIMS4;GOLGA5;MLPH;NPC1L1;TBC1D8;TBC1D2B;HPS6;EVI5L;RAB8A
protein tyrosine kinase activity (GO:0004713)	11/148	0.12294341143005108	1.0	0	0	1.4864864864864864	3.1157219041398476	BCR;BLK;ZAP70;HSP90AA1;PKDCC;ZMYM2;EPHA10;EPHA8;LMTK2;FGFR4;JAK1
voltage-gated cation channel activity (GO:0022843)	8/101	0.1327237667281199	1.0	0	0	1.584158415841584	3.1991845583986054	KCNC1;KCNS2;CACNA2D2;KCNQ4;CACNA1A;CACNA1H;CACNG5;TPCN1
tropomyosin binding (GO:0005523)	2/14	0.15294200533335325	1.0	0	0	2.8571428571428568	5.364847084446157	TNNT1;TNNT3
lipoprotein transporter activity (GO:0042954)	2/14	0.15294200533335325	1.0	0	0	2.8571428571428568	5.364847084446157	CFAP73;CTAGE6
adrenergic receptor binding (GO:0031690)	2/15	0.17091154886530205	1.0	0	0	2.6666666666666665	4.710957638403321	ADRB1;ADRA2C
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	4/44	0.17632454152329277	1.0	0	0	1.8181818181818181	3.155325447401995	BLK;ZAP70;PKDCC;JAK1
rRNA binding (GO:0019843)	4/44	0.17632454152329277	1.0	0	0	1.8181818181818181	3.155325447401995	RPL23;MTERF4;PPAN;GTF3A
ubiquitin conjugating enzyme binding (GO:0031624)	3/30	0.1877155615267818	1.0	0	0	2.0	3.345654864900365	RNF114;ZMYM2;LONRF2
WW domain binding (GO:0050699)	3/30	0.1877155615267818	1.0	0	0	2.0	3.345654864900365	SCNN1G;TCEAL5;PMEPA1
GTP-Rho binding (GO:0017049)	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	CDC42EP5;STXBP6
ephrin receptor activity (GO:0005003)	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	EPHA10;EPHA8
retinol dehydrogenase activity (GO:0004745)	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	RDH8;RDH5
transmembrane-ephrin receptor activity (GO:0005005)	2/17	0.20773987788556972	1.0	0	0	2.352941176470588	3.6975731035436015	EPHA10;EPHA8
serotonin receptor activity (GO:0099589)	3/32	0.21379011498548872	1.0	0	0	1.875	2.8926759681127634	OR10H1;HTR3E;HTR3A
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)	3/32	0.21379011498548872	1.0	0	0	1.875	2.8926759681127634	KDM4A;PHYH;KDM8
carboxylic acid transmembrane transporter activity (GO:0046943)	5/65	0.2245509341987312	1.0	0	0	1.5384615384615385	2.2979272602185437	SLC25A1;SLC25A29;SLC6A18;SLC38A8;SLC1A6
transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0003705)	5/65	0.2245509341987312	1.0	0	0	1.5384615384615385	2.2979272602185437	MYOG;FOXF1;MYOD1;ZBTB16;USF2
microfilament motor activity (GO:0000146)	2/18	0.22645148897005046	1.0	0	0	2.222222222222222	3.3004989638462865	MYH2;MYH3
