Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
neurotrophin TRK receptor binding (GO:0005167)	3/8	0.005774732022768516	1.0	0	0	7.5	38.65697569976054	NTF4;SHC1;BDNF
hydrogen-exporting ATPase activity, phosphorylative mechanism (GO:0008553)	3/9	0.008342411451160579	1.0	0	0	6.666666666666666	31.90935307720135	ATP2A2;ATP2C2;ATP6V0D1
MHC class II receptor activity (GO:0032395)	3/10	0.011479073193892965	1.0	0	0	5.999999999999999	26.803377741534163	KRT17;HLA-DQB2;HLA-DQB1
single-stranded DNA binding (GO:0003697)	10/88	0.012336835069840162	1.0	0	0	2.2727272727272725	9.989013115280327	PURB;SWSAP1;FBXO18;MSH2;PRIM1;LONP1;IGHMBP2;NABP2;RAD23A;BRCA2
phosphotyrosine residue binding (GO:0001784)	5/30	0.01555659746473132	1.0	0	0	3.333333333333333	13.877568186921728	FGR;SHC1;NCK2;SHB;CRKL
sodium:amino acid symporter activity (GO:0005283)	3/12	0.01953037772410442	1.0	0	0	5.0	19.678920967843133	SLC6A9;SLC6A13;SLC6A11
DNA binding (GO:0003677)	58/894	0.025432562503023896	1.0	0	0	1.297539149888143	4.764206854279853	SWSAP1;CHD8;ARID4A;SIX1;BRCA2;AFF3;ELK4;RPS15;SOX15;SNAPC4;LONP1;UTY;JUNB;HIST1H2AC;ZNF200;HIST1H2AB;RBM6;HES7;MYOG;SREBF1;FBXO18;ZNF705E;RFX2;ZBTB32;SOX14;RAD23A;POU5F1;DDB1;MSH2;HIST1H2BC;KHDRBS1;PNKP;PRIM1;HIST1H2BL;IGHMBP2;RNF4;CENPB;PURB;ALX4;E2F3;ZNF266;TBX1;TFAP2A;CDT1;TCF7L1;ZBTB14;EGR4;NR2F6;THAP11;ACR;HIST1H4A;LHX3;ZNF219;MAFF;NABP2;NANOG;TCF3;TP73
helicase activity (GO:0004386)	5/35	0.02890077475508324	1.0	0	0	2.8571428571428568	10.125391074539182	DDX6;DDX5;FBXO18;CHD8;IGHMBP2
protein phosphorylated amino acid binding (GO:0045309)	5/35	0.02890077475508324	1.0	0	0	2.8571428571428568	10.125391074539182	FGR;SHC1;NCK2;SHB;CRKL
G-protein coupled serotonin receptor activity (GO:0004993)	4/25	0.03399335307152362	1.0	0	0	3.1999999999999997	10.821088868398542	OR10H3;HTR2C;HTR2A;OR6T1
nuclear localization sequence binding (GO:0008139)	4/29	0.05462119016329882	1.0	0	0	2.758620689655172	8.020229995291032	NUP214;KPNA6;TNPO2;KPNA1
phosphatidylcholine transporter activity (GO:0008525)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	ABCA7;PCTP
NAD+ binding (GO:0070403)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	SIRT5;SIRT6
cAMP response element binding protein binding (GO:0008140)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	CRTC1;DAPK3
G-protein coupled amine receptor activity (GO:0008227)	6/57	0.06427597956822549	1.0	0	0	2.1052631578947367	5.77804060142804	OR10H3;CHRM4;HTR2C;HTR2A;ADRA2C;OR6T1
serotonin receptor activity (GO:0099589)	4/32	0.07364989211173907	1.0	0	0	2.5	6.521081502381298	OR10H3;HTR2C;HTR2A;OR6T1
poly-pyrimidine tract binding (GO:0008187)	3/20	0.07538936106098607	1.0	0	0	2.9999999999999996	7.755267341732064	KHDRBS1;PTBP1;DAZAP1
hydrogen-exporting ATPase activity (GO:0036442)	3/21	0.08481794993785322	1.0	0	0	2.8571428571428568	7.049280242253078	ATP2A2;ATP2C2;ATP6V0D1
protein-lysine N-methyltransferase activity (GO:0016279)	5/48	0.0904238200779985	1.0	0	0	2.0833333333333335	5.006765728864707	METTL22;KMT2A;NSD2;SETD1A;KMT5B
ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism (GO:0015662)	3/22	0.09471898702745883	1.0	0	0	2.727272727272727	6.427747642616689	ATP2A2;ATP2C2;ATP6V0D1
