Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
olfactory receptor activity (GO:0004984)	87/312	3.6276150928183683E-41	4.175384971833942E-38	0	0	5.576923076923077	519.3086515401955	OR8I2;OR1C1;OR2M7;OR8U8;OR2M5;OR6M1;OR2M4;OR2M3;OR1K1;OR2M2;OR10AG1;OR2T12;OR2T11;OR5D18;OR5W2;OR6Y1;OR5AP2;OR13D1;OR5D16;OR5D14;OR8H3;OR5D13;OR5AL1;OR8H2;OR8H1;OR5F1;OR1B1;OR2L8;OR14C36;OR5J2;OR5AS1;OR1J4;OR2L5;OR14I1;OR1J2;OR1J1;OR2L2;OR6P1;OR5R1;OR2T6;OR2T5;OR2T4;OR2T3;OR2T2;OR13C9;OR6X1;OR13C8;OR2T1;OR10V1;OR2L13;OR13C3;OR13C2;OR13C5;OR13C4;OR8K5;OR9I1;OR5M9;OR8K3;OR5M8;OR8K1;OR5I1;OR5AR1;OR5M3;OR9Q2;OR9Q1;OR5M1;OR2T34;OR2T33;OR5M11;OR5M10;OR1Q1;OR2AK2;OR2W3;OR8J3;OR8J1;OR14A16;OR5B21;OR1L8;OR2T29;OR5L2;OR5L1;OR1L4;OR6N1;OR1L3;OR1L1;OR9G4;OR5C1
ligand-gated anion channel activity (GO:0099095)	6/18	1.7001476847356342E-4	0.09784349925653575	0	0	6.666666666666666	57.86416834208921	GABRB3;GABRA1;GLRA1;GABRA6;GABRG3;GABRG2
GABA-gated chloride ion channel activity (GO:0022851)	5/12	1.824520461979829E-4	0.07000076839129278	0	0	8.333333333333334	71.74185983356942	GABRB3;GABRA1;GABRA6;GABRG3;GABRG2
GABA-A receptor activity (GO:0004890)	6/19	2.3801308733937998E-4	0.06848826588190658	0	0	6.31578947368421	52.69379934937076	GABRB3;GABRB2;GABRA1;GABRA6;GABRG3;GABRG2
GABA receptor activity (GO:0016917)	6/21	4.3681286612199635E-4	0.10055432178128357	0	0	5.7142857142857135	44.20574673462788	GABRB3;GABRB2;GABRA1;GABRA6;GABRG3;GABRG2
inhibitory extracellular ligand-gated ion channel activity (GO:0005237)	5/15	6.100386158706929E-4	0.11702574114452792	0	0	6.666666666666666	49.34658865396347	GABRA1;GLRA1;GABRA6;GABRG3;GABRG2
benzodiazepine receptor activity (GO:0008503)	4/10	0.0010235571889073898	0.16830204634748652	0	0	8.0	55.075770228787476	GABRA1;GABRA6;GABRG3;GABRG2
extracellular ligand-gated ion channel activity (GO:0005230)	8/53	0.004550781167453931	0.6547436404674344	0	0	3.0188679245283017	16.279113586719326	GABRB3;GABRB2;GLRA1;GABRA1;GABRA6;HTR3A;GABRG3;GABRG2
transmitter-gated ion channel activity (GO:0022824)	6/34	0.006219140103153981	0.7953589176366924	0	0	3.5294117647058822	17.929848101892038	GABRB3;GABRA1;GABRA6;HTR3A;GABRG3;GABRG2
peptidoglycan binding (GO:0042834)	4/16	0.006976160030101439	0.8029560194646755	0	0	5.0	24.82628326271881	REG3A;REG1B;REG1A;REG3G
