Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
secondary active transmembrane transporter activity (GO:0015291)	7/67	0.0015096578468162542	1.0	0	0	4.121404810268185	26.77211911884611	SLC22A12;SLC7A5;SLC46A2;SLCO1B7;SLC5A3;SLC19A1;SLC22A9
polynucleotide adenylyltransferase activity (GO:0004652)	2/6	0.008990961789049423	1.0	0	0	13.149243918474687	61.953128887568944	PAPOLA;PAPOLB
monocarboxylic acid binding (GO:0033293)	3/22	0.017429978033579503	1.0	0	0	5.379236148466917	21.7835593314475	CYP26A1;RXRA;AKR1C3
voltage-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1905030)	3/23	0.01967491620390103	1.0	0	0	5.145356315924878	20.213073031652506	CACNA1I;HCN2;SCN1B
voltage-gated sodium channel activity (GO:0005248)	3/23	0.01967491620390103	1.0	0	0	5.145356315924878	20.213073031652506	CACNA1I;HCN2;SCN1B
sodium channel activity (GO:0005272)	4/41	0.019715674943676816	1.0	0	0	3.848559195651128	15.110756827653784	CACNA1I;GRIK4;SCN1B;HCN2
intracellular cAMP activated cation channel activity (GO:0005222)	2/9	0.020517964717919748	1.0	0	0	8.766162612316458	34.069291684289425	HCN2;CNGB1
voltage-gated potassium channel activity (GO:0005249)	6/86	0.022044300470755902	1.0	0	0	2.7521673317737716	10.498696002623948	KCNH3;KCNU1;KCNJ6;HCN2;CNGB1;KCNJ3
carbon-nitrogen ligase activity, with glutamine as amido-N-donor (GO:0016884)	2/10	0.025222122448050964	1.0	0	0	7.889546351084813	29.033797196441224	GMPS;ASNS
G-protein activated inward rectifier potassium channel activity (GO:0015467)	2/10	0.025222122448050964	1.0	0	0	7.889546351084813	29.033797196441224	KCNJ6;KCNJ3
salt transmembrane transporter activity (GO:1901702)	2/10	0.025222122448050964	1.0	0	0	7.889546351084813	29.033797196441224	SLC22A12;SLC22A9
urate transmembrane transporter activity (GO:0015143)	2/10	0.025222122448050964	1.0	0	0	7.889546351084813	29.033797196441224	SLC22A12;SLC22A9
intracellular cyclic nucleotide activated cation channel activity (GO:0005221)	2/11	0.0303169228813995	1.0	0	0	7.172314864622557	25.074765726653908	HCN2;CNGB1
symporter activity (GO:0015293)	2/12	0.035779619461606633	1.0	0	0	6.574621959237343	21.89596868155033	SLC46A2;SLC5A3
transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001077)	9/176	0.03579643253612163	1.0	0	0	2.0172135556750943	6.717133620972017	TEF;NFIA;SRF;ONECUT1;EBF3;PGR;KLF15;SOX4;USF1
low-density lipoprotein receptor activity (GO:0005041)	2/13	0.04158836386036151	1.0	0	0	6.068881808526779	19.298648858974865	LRP2;LRP6
voltage-gated cation channel activity (GO:0022843)	6/101	0.04353351349702603	1.0	0	0	2.3434296092331124	7.34483382106433	KCNH3;CACNA1I;KCNU1;IL1RAPL1;HCN2;CNGB1
retinoic acid binding (GO:0001972)	2/14	0.04772217524748075	1.0	0	0	5.635390250774866	17.144880807164675	CYP26A1;RXRA
vitamin D receptor binding (GO:0042809)	2/14	0.04772217524748075	1.0	0	0	5.635390250774866	17.144880807164675	RXRA;MED16
titin binding (GO:0031432)	2/14	0.04772217524748075	1.0	0	0	5.635390250774866	17.144880807164675	TRIM63;TCAP
lipoprotein particle receptor activity (GO:0030228)	2/15	0.054160910461191265	1.0	0	0	5.259697567389875	15.33620428631752	LRP2;LRP6
sodium-independent organic anion transmembrane transporter activity (GO:0015347)	3/34	0.054267868375823584	1.0	0	0	3.480682213713888	10.142091784926418	SLC22A12;SLCO1B7;SLC22A9
RNA polymerase III activity (GO:0001056)	2/16	0.0608852351705404	1.0	0	0	4.930966469428007	13.800614287445926	POLR3B;POLR3D
oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor (GO:0016655)	2/16	0.0608852351705404	1.0	0	0	4.930966469428007	13.800614287445926	TP53I3;AKR1C3
manganese ion binding (GO:0030145)	3/36	0.06242740375149205	1.0	0	0	3.2873109796186717	9.118181911000315	B4GALT1;PAPOLA;PIM1
motor activity (GO:0003774)	5/86	0.06745340198426511	1.0	0	0	2.293472776478143	6.183932527114709	KIF19;MYO10;KIF26A;GPR88;KIF11
organic acid transmembrane transporter activity (GO:0005342)	2/17	0.06787659594490333	1.0	0	0	4.640909618285184	12.484343835730579	SLC22A12;SLC22A9
SUMO transferase activity (GO:0019789)	2/18	0.07511719322580308	1.0	0	0	4.383081306158229	11.346508037054294	NSMCE2;PIAS1
intracellular chloride channel activity (GO:0061778)	2/19	0.0825899551570893	1.0	0	0	4.152392816360427	10.355516304859433	TTYH3;ANO6
intracellular calcium activated chloride channel activity (GO:0005229)	2/19	0.0825899551570893	1.0	0	0	4.152392816360427	10.355516304859433	TTYH3;ANO6
cadherin binding involved in cell-cell adhesion (GO:0098641)	2/19	0.0825899551570893	1.0	0	0	4.152392816360427	10.355516304859433	ANXA1;KRT18
neuropeptide binding (GO:0042923)	2/19	0.0825899551570893	1.0	0	0	4.152392816360427	10.355516304859433	OPRK1;SSTR1
spectrin binding (GO:0030507)	2/19	0.0825899551570893	1.0	0	0	4.152392816360427	10.355516304859433	MYO10;CAMSAP1
aldo-keto reductase (NADP) activity (GO:0004033)	2/20	0.09027851218718734	1.0	0	0	3.9447731755424065	9.486610679096712	CYB5A;AKR1C3
adenylyltransferase activity (GO:0070566)	2/21	0.09816717267608494	1.0	0	0	3.7569268338499104	8.720140546545684	PAPOLA;PAPOLB
inward rectifier potassium channel activity (GO:0005242)	2/21	0.09816717267608494	1.0	0	0	3.7569268338499104	8.720140546545684	KCNJ6;KCNJ3
lipase activity (GO:0016298)	3/44	0.10015677624459014	1.0	0	0	2.6896180742334583	6.18886110329408	ABHD2;DDHD2;CES3
protein binding involved in cell-cell adhesion (GO:0098632)	2/22	0.10624089901243187	1.0	0	0	3.5861574323112784	8.040330396987297	ANXA1;KRT18
actin filament binding (GO:0051015)	6/128	0.10726738555310054	1.0	0	0	1.849112426035503	4.128015220510502	WDR1;MYO10;FSCN1;HIP1R;AIF1L;MYOM3
potassium channel activity (GO:0005267)	5/101	0.11394226648476131	1.0	0	0	1.9528580076942605	4.241731390655625	KCNH3;KCNU1;GRIK4;HCN2;CNGB1
calcium activated cation channel activity (GO:0005227)	2/23	0.11448528476212481	1.0	0	0	3.4302375439499184	7.4343846380525225	KCNU1;ANO6
ATP-dependent microtubule motor activity (GO:1990939)	3/49	0.12736734655221812	1.0	0	0	2.415167250332085	4.976886547986235	KIF19;DNAH6;KIF11
retinoid binding (GO:0005501)	2/25	0.1314314316040151	1.0	0	0	3.155818540433925	6.404007877007322	CYP26A1;RXRA
disulfide oxidoreductase activity (GO:0015036)	2/25	0.1314314316040151	1.0	0	0	3.155818540433925	6.404007877007322	TMX1;TXNDC8
oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)	2/26	0.14010733894813493	1.0	0	0	3.0344409042633895	5.9637276388102896	AKR1C3;FAR1
ion gated channel activity (GO:0022839)	2/26	0.14010733894813493	1.0	0	0	3.0344409042633895	5.9637276388102896	TTYH3;ANO6
triglyceride lipase activity (GO:0004806)	2/26	0.14010733894813493	1.0	0	0	3.0344409042633895	5.9637276388102896	DDHD2;CES3
protein phosphatase 2B binding (GO:0030346)	1/6	0.14279670368420094	1.0	0	0	6.574621959237343	12.796405738244909	SLC9A1
clathrin light chain binding (GO:0032051)	1/6	0.14279670368420094	1.0	0	0	6.574621959237343	12.796405738244909	HIP1R
pancreatic polypeptide receptor activity (GO:0001602)	1/6	0.14279670368420094	1.0	0	0	6.574621959237343	12.796405738244909	NPY6R
5'-3' DNA helicase activity (GO:0043139)	1/6	0.14279670368420094	1.0	0	0	6.574621959237343	12.796405738244909	HELB
protein-disulfide reductase activity (GO:0047134)	1/6	0.14279670368420094	1.0	0	0	6.574621959237343	12.796405738244909	TXNDC8
chondroitin sulfotransferase activity (GO:0034481)	1/6	0.14279670368420094	1.0	0	0	6.574621959237343	12.796405738244909	CHST12
alpha-adrenergic receptor activity (GO:0004936)	1/6	0.14279670368420094	1.0	0	0	6.574621959237343	12.796405738244909	ADRA2A
solute:proton antiporter activity (GO:0015299)	1/6	0.14279670368420094	1.0	0	0	6.574621959237343	12.796405738244909	SLC9A1
phosphatidylethanolamine binding (GO:0008429)	1/6	0.14279670368420094	1.0	0	0	6.574621959237343	12.796405738244909	NF1
ketosteroid monooxygenase activity (GO:0047086)	1/6	0.14279670368420094	1.0	0	0	6.574621959237343	12.796405738244909	AKR1C3
transforming growth factor beta-activated receptor activity (GO:0005024)	1/6	0.14279670368420094	1.0	0	0	6.574621959237343	12.796405738244909	LTBP1
sodium channel inhibitor activity (GO:0019871)	1/6	0.14279670368420094	1.0	0	0	6.574621959237343	12.796405738244909	SCN1B
azole transmembrane transporter activity (GO:1901474)	1/6	0.14279670368420094	1.0	0	0	6.574621959237343	12.796405738244909	SLC25A19
LBD domain binding (GO:0050693)	1/6	0.14279670368420094	1.0	0	0	6.574621959237343	12.796405738244909	RXRA
primary miRNA binding (GO:0070878)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	SRF
DEAD/H-box RNA helicase binding (GO:0017151)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	SP7
interleukin-17 receptor activity (GO:0030368)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	IL6ST
protein-glutamic acid ligase activity (GO:0070739)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	TTLL1
interleukin-6 receptor binding (GO:0005138)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	IL6ST
opioid receptor activity (GO:0004985)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	OPRK1
beta-galactoside (CMP) alpha-2,3-sialyltransferase activity (GO:0003836)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	ST3GAL1
retinal dehydrogenase activity (GO:0001758)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	AKR1C3
chloride ion binding (GO:0031404)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	NPR3
vascular endothelial growth factor-activated receptor activity (GO:0005021)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	FLT4
intracellular cGMP activated cation channel activity (GO:0005223)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	CNGB1
neuropeptide Y receptor activity (GO:0004983)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	NPY6R
tubulin-glutamic acid ligase activity (GO:0070740)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	TTLL1
single-stranded DNA endodeoxyribonuclease activity (GO:0000014)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	ERCC1
GPI anchor binding (GO:0034235)	1/7	0.16453329708274203	1.0	0	0	5.635390250774866	10.169863710243922	DPEP1
inorganic anion exchanger activity (GO:0005452)	2/29	0.16680275354445262	1.0	0	0	2.720533224512004	4.872320699540174	SLC22A12;SLC22A9
channel activity (GO:0015267)	2/29	0.16680275354445262	1.0	0	0	2.720533224512004	4.872320699540174	PRF1;TIMM22
nuclear hormone receptor binding (GO:0035257)	3/57	0.17547792106605734	1.0	0	0	2.0761964081802136	3.6130842933288747	RXRA;LRP2;MED16
alpha-actinin binding (GO:0051393)	2/30	0.17588689720382292	1.0	0	0	2.6298487836949374	4.570451334760227	CNKSR3;MYOM3
transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0000982)	10/281	0.1782637256401451	1.0	0	0	1.4038338702997888	2.420899184321276	NFIA;TEF;SRF;ONECUT1;ZNF536;EBF3;PGR;KLF15;SOX4;USF1
pre-mRNA binding (GO:0036002)	2/31	0.18504664698946788	1.0	0	0	2.5450149519628424	4.2938152059508266	PTBP1;RBM4
bile acid binding (GO:0032052)	1/8	0.18571976346516506	1.0	0	0	4.930966469428007	8.301362867066816	AKR1C3
beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity (GO:0003831)	1/8	0.18571976346516506	1.0	0	0	4.930966469428007	8.301362867066816	B4GALT1
phospholipase inhibitor activity (GO:0004859)	1/8	0.18571976346516506	1.0	0	0	4.930966469428007	8.301362867066816	ANXA1
