Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
phosphatase activator activity (GO:0019211)	3/9	0.008342411451160579	1.0	0	0	6.666666666666666	31.90935307720135	PPP1R15A;B3GAT3;GTF2F1
complement receptor activity (GO:0004875)	3/11	0.015204352818016067	1.0	0	0	5.454545454545454	22.833673759197463	CR2;CR1;C5AR1
core promoter proximal region DNA binding (GO:0001159)	4/22	0.022111430851613167	1.0	0	0	3.6363636363636362	13.860583894809807	TFCP2;SP1;ZNF516;MIXL1
water transmembrane transporter activity (GO:0005372)	3/13	0.02446267254220388	1.0	0	0	4.615384615384615	17.125877967461363	AQP8;AQP5;AQP3
histone demethylase activity (H3-K9 specific) (GO:0032454)	3/13	0.02446267254220388	1.0	0	0	4.615384615384615	17.125877967461363	KDM4B;KDM4C;KDM4E
nucleoside-diphosphatase activity (GO:0017110)	3/13	0.02446267254220388	1.0	0	0	4.615384615384615	17.125877967461363	ENTPD1;CANT1;NUDT18
water channel activity (GO:0015250)	3/13	0.02446267254220388	1.0	0	0	4.615384615384615	17.125877967461363	AQP8;AQP5;AQP3
protein phosphatase inhibitor activity (GO:0004864)	4/23	0.025734894590821872	1.0	0	0	3.4782608695652173	12.730112841155169	PPP1R2;PPME1;PPP1R8;ARPP19
protein phosphatase regulator activity (GO:0019888)	6/48	0.0315323243147388	1.0	0	0	2.5	8.641855226449724	PPP1R15A;PPP1R2;PPME1;B3GAT3;RCAN3;ARPP19
protein phosphatase 2B binding (GO:0030346)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	PPP3CB;ATP2B4
pancreatic polypeptide receptor activity (GO:0001602)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	NPY6R;NPY5R
leukotriene receptor activity (GO:0004974)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	CYSLTR2;KISS1R
glucose:sodium symporter activity (GO:0005412)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	SLC5A11;SLC5A2
cysteinyl leukotriene receptor activity (GO:0001631)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	CYSLTR2;KISS1R
sodium channel inhibitor activity (GO:0019871)	2/6	0.032750693472061776	1.0	0	0	6.666666666666666	22.792207616037423	RSC1A1;PCSK9
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides (GO:0016811)	8/76	0.03570450311581481	1.0	0	0	2.1052631578947367	7.01574412727019	ACER2;HDAC5;GLS2;SIRT5;SAP18;PIGL;MTA2;RCOR1
small GTPase binding (GO:0031267)	7/64	0.04003620549436633	1.0	0	0	2.1875	7.039311774466222	GIT2;RILPL2;APLP2;ARAP3;CIB1;RAB11FIP3;RAP1GAP
protein phosphatase binding (GO:0019903)	9/93	0.04282670200602041	1.0	0	0	1.9354838709677418	6.097922888284696	PPP1R15A;PPP3CB;AKAP11;PPME1;ERBB2;ATP2B4;MAPT;GTF2F1;ARPP19
DNA polymerase binding (GO:0070182)	3/16	0.04287015534900723	1.0	0	0	3.75	11.81092265495912	PTGES3;NABP2;SMARCA4
AT DNA binding (GO:0003680)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	MAPT;CRIP1
neuropeptide Y receptor activity (GO:0004983)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	NPY6R;NPY5R
single-stranded DNA exodeoxyribonuclease activity (GO:0008297)	2/7	0.04435183521490911	1.0	0	0	5.7142857142857135	17.803435376080927	EXD2;EXO5
protein transporter activity (GO:0008565)	8/81	0.04916880222956716	1.0	0	0	1.9753086419753085	5.950609299034103	IPO13;COG3;KPNA6;TIMM13;AP2S1;IPO7;IPO5;MCL1
repressing transcription factor binding (GO:0070491)	6/54	0.05175964311269336	1.0	0	0	2.222222222222222	6.580321164119916	HDAC5;NFYB;SP1;TCF3;MTA2;MIXL1
nuclear localization sequence binding (GO:0008139)	4/29	0.05462119016329882	1.0	0	0	2.758620689655172	8.020229995291032	IPO13;KPNA6;CABP1;IPO5
CDP-alcohol phosphatidyltransferase activity (GO:0017169)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	CHPT1;SELENOI
cAMP response element binding protein binding (GO:0008140)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	CRTC2;DAPK3
amide transmembrane transporter activity (GO:0042887)	2/8	0.05721089072209802	1.0	0	0	5.0	14.305055007400815	SLC38A7;AQP3
phosphatase inhibitor activity (GO:0019212)	3/18	0.058047017485584544	1.0	0	0	3.333333333333333	9.488339835095955	PPP1R2;PPME1;ARPP19
protein deacetylase activity (GO:0033558)	5/43	0.06205452849740553	1.0	0	0	2.325581395348837	6.4645157873716	HDAC5;SAP18;SIRT5;MTA2;RCOR1
ephrin receptor binding (GO:0046875)	3/19	0.06645795649124922	1.0	0	0	3.157894736842105	8.561639256247336	EFNA3;GRB2;ANKS1B
phospholipase A2 activity (GO:0004623)	4/31	0.06697579978121662	1.0	0	0	2.5806451612903225	6.976577863571356	PLA2G16;PLA2G2D;PLA2G2E;PLA2G2A
glutathione transferase activity (GO:0004364)	4/31	0.06697579978121662	1.0	0	0	2.5806451612903225	6.976577863571356	GSTM4;GSTM2;MGST3;GSTM5
protein phosphatase activator activity (GO:0072542)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	PPP1R15A;B3GAT3
histone demethylase activity (H3-K36 specific) (GO:0051864)	2/9	0.07117333236542388	1.0	0	0	4.444444444444444	11.745053671792467	KDM4B;KDM4C
protein phosphatase 2A binding (GO:0051721)	3/20	0.07538936106098607	1.0	0	0	2.9999999999999996	7.755267341732064	PPME1;MAPT;ARPP19
glucose transmembrane transporter activity (GO:0005355)	3/20	0.07538936106098607	1.0	0	0	2.9999999999999996	7.755267341732064	MFSD4A;SLC5A11;SLC5A2
scavenger receptor activity (GO:0005044)	3/21	0.08481794993785322	1.0	0	0	2.8571428571428568	7.049280242253078	SCARB1;ACKR3;CRB3
protein serine/threonine phosphatase inhibitor activity (GO:0004865)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	PPP1R2;PPP1R8
endocytic adaptor activity (GO:0098748)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	HIP1R;AP2S1
tau-protein kinase activity (GO:0050321)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	BRSK2;PHKG2
UDP-xylosyltransferase activity (GO:0035252)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	XYLT1;LARGE2
clathrin adaptor activity (GO:0035615)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	HIP1R;AP2S1
3'-5'-exodeoxyribonuclease activity (GO:0008296)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	EXD2;EXO5
death domain binding (GO:0070513)	2/10	0.08609691405925976	1.0	0	0	4.0	9.809126838186547	DAP;MCL1
mRNA 5'-UTR binding (GO:0048027)	3/22	0.09471898702745883	1.0	0	0	2.727272727272727	6.427747642616689	RSL1D1;RPL41;IGF2BP1
bHLH transcription factor binding (GO:0043425)	3/22	0.09471898702745883	1.0	0	0	2.727272727272727	6.427747642616689	SP1;LMO2;TCF3
syntaxin binding (GO:0019905)	7/78	0.09474562652597404	1.0	0	0	1.7948717948717947	4.2297223484243345	SNAP47;C2CD4D;STXBP4;VAMP1;SYT13;LLGL1;SYT7
protein phosphatase 1 binding (GO:0008157)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	PPP1R15A;AKAP11
adenyl nucleotide binding (GO:0030554)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	GRPEL2;PFN1
RNA polymerase II activity (GO:0001055)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	POLR2E;POLR2L
adenyl-nucleotide exchange factor activity (GO:0000774)	2/11	0.10185083146627981	1.0	0	0	3.6363636363636362	8.306348991662196	GRPEL2;PFN1
neuropeptide receptor activity (GO:0008188)	4/36	0.10349974906541197	1.0	0	0	2.222222222222222	5.040413535040945	CYSLTR2;NPY5R;KISS1R;NMUR1
lipoprotein particle binding (GO:0071813)	3/23	0.10506660809461679	1.0	0	0	2.6086956521739126	5.877810696891578	SCARB1;PCSK9;MAPT
enhancer sequence-specific DNA binding (GO:0001158)	6/65	0.10553500656937817	1.0	0	0	1.8461538461538463	4.1514693512884095	NR5A1;NR5A2;NFYB;GATA2;MIXL1;SMARCA4
cadherin binding (GO:0045296)	21/314	0.1082239386156003	1.0	0	0	1.3375796178343948	2.9741787612089636	UNC45A;PTPRM;PARVA;OLFM4;EHD1;TJP1;SLC9A3R2;LIMA1;RSL1D1;GPRC5A;PPME1;BSG;PLIN3;CDH24;SFN;PKN2;PKP3;PFN1;ALDOA;EPHA2;SPTBN2
RNA polymerase I activity (GO:0001054)	2/12	0.1183149351744569	1.0	0	0	3.333333333333333	7.114684225538833	POLR2E;POLR2L
transcriptional repressor activity, RNA polymerase II activating transcription factor binding (GO:0098811)	2/12	0.1183149351744569	1.0	0	0	3.333333333333333	7.114684225538833	LMO2;MIXL1
RNA polymerase II distal enhancer sequence-specific DNA binding (GO:0000980)	5/53	0.12436826089881091	1.0	0	0	1.8867924528301887	3.9330344692443866	NR5A1;NR5A2;NFYB;MIXL1;SMARCA4
ATPase regulator activity (GO:0060590)	4/39	0.1289489055490016	1.0	0	0	2.051282051282051	4.201721095583098	MYBPC3;BRSK2;GRPEL2;PFN1
tRNA binding (GO:0000049)	4/39	0.1289489055490016	1.0	0	0	2.051282051282051	4.201721095583098	YARS;SLFN13;IGHMBP2;EIF2AK4
signal sequence binding (GO:0005048)	4/40	0.1379595947094308	1.0	0	0	2.0	3.961588857315027	IPO13;KPNA6;CABP1;IPO5
ATP binding (GO:0005524)	17/256	0.14337020618774957	1.0	0	0	1.328125	2.5796505759963346	RYR1;BRSK2;BLM;MLKL;PNKP;DAPK3;IGHMBP2;CDK11B;P2RX7;PFKL;NUAK2;PMVK;SIK3;HYOU1;SIK2;MYO1F;MAP4K4
SH3 domain binding (GO:0017124)	5/56	0.14716977791840904	1.0	0	0	1.7857142857142856	3.4217292978951037	CASP9;ADAM12;GRB2;MAPT;CRB3
histone deacetylase activity (GO:0004407)	4/41	0.14721479282726987	1.0	0	0	1.951219512195122	3.7382684546071134	HDAC5;SAP18;MTA2;RCOR1
carboxylic ester hydrolase activity (GO:0052689)	8/104	0.14927432324369838	1.0	0	0	1.5384615384615385	2.9261070310469814	PLA2G16;PLA2G2D;PLA2G2E;PPME1;PLA2G2A;ABHD5;DAGLB;CES3
phosphatidylinositol bisphosphate kinase activity (GO:0052813)	6/72	0.15049803689681743	1.0	0	0	1.6666666666666665	3.1563420645887432	ERBB2;FGF18;PIK3CD;GRB2;PIP5K1C;FGF3
acid-amino acid ligase activity (GO:0016881)	2/14	0.15294200533335325	1.0	0	0	2.8571428571428568	5.364847084446157	TTLL10;CARNS1
calcium-transporting ATPase activity (GO:0005388)	2/14	0.15294200533335325	1.0	0	0	2.8571428571428568	5.364847084446157	ATP2B4;ATP13A2
titin binding (GO:0031432)	2/14	0.15294200533335325	1.0	0	0	2.8571428571428568	5.364847084446157	MYBPC3;MYBPC1
nucleoside kinase activity (GO:0019206)	2/14	0.15294200533335325	1.0	0	0	2.8571428571428568	5.364847084446157	UCK2;TK2
substrate-specific channel activity (GO:0022838)	3/28	0.16255339603696525	1.0	0	0	2.142857142857143	3.893033014692501	AQP8;AQP5;AQP3
phosphatidylinositol phosphate kinase activity (GO:0016307)	2/15	0.17091154886530205	1.0	0	0	2.6666666666666665	4.710957638403321	PIK3CD;PIP5K1C
purinergic nucleotide receptor activity (GO:0001614)	2/15	0.17091154886530205	1.0	0	0	2.6666666666666665	4.710957638403321	P2RX7;PTAFR
transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)	2/15	0.17091154886530205	1.0	0	0	2.6666666666666665	4.710957638403321	PTPRB;PTPRM
