Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
RNA polymerase II repressing transcription factor binding (GO:0001103)	3/29	0.004137026741888878	1.0	0	0	9.195402298850574	50.46232576962014	MKKS;BBS7;RBPJ
phosphotyrosine residue binding (GO:0001784)	3/30	0.004558956971627986	1.0	0	0	8.88888888888889	47.91699036365892	SHC1;SH3BP2;SHB
protein phosphorylated amino acid binding (GO:0045309)	3/35	0.0070530584810745145	1.0	0	0	7.6190476190476195	37.74700136480733	SHC1;SH3BP2;SHB
metalloaminopeptidase activity (GO:0070006)	2/17	0.015332985937580697	1.0	0	0	10.457516339869281	43.688876629150805	MMP16;LVRN
repressing transcription factor binding (GO:0070491)	3/54	0.022884549780499523	1.0	0	0	4.938271604938271	18.653300139242337	MKKS;BBS7;RBPJ
Rho guanyl-nucleotide exchange factor activity (GO:0005089)	3/60	0.03007169178872627	1.0	0	0	4.444444444444445	15.574093430595733	AKAP13;FARP1;ARHGEF10L
kinase binding (GO:0019900)	9/419	0.04812766567671383	1.0	0	0	1.909307875894988	5.792645531691137	SPRED2;HSP90B2P;SHC1;HSF1;KIF14;ADAM10;RAD23A;RHOD;SRCIN1
ATP-dependent microtubule motor activity, plus-end-directed (GO:0008574)	2/32	0.050112286531205356	1.0	0	0	5.555555555555555	16.630494782299706	KIF16B;KIF14
phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	2/33	0.052959727309816254	1.0	0	0	5.3872053872053876	15.828813556096822	KIF16B;OGT
aminopeptidase activity (GO:0004177)	2/35	0.05882155964614463	1.0	0	0	5.079365079365079	14.391095012736132	MMP16;LVRN
helicase activity (GO:0004386)	2/35	0.05882155964614463	1.0	0	0	5.079365079365079	14.391095012736132	DDX17;DDX10
phosphatidylinositol phosphate binding (GO:1901981)	3/82	0.06520105443383922	1.0	0	0	3.252032520325203	8.878958171974478	KIF16B;OGT;PLEKHA8
